county,precinct,office,district,party,candidate,votes,absentee/mail,provisional,election_day
Westmoreland,HEMPFIELD TOWNSHIP EASTVIEW,Attorney General,,FWD,Eric L. Settle,1,1,0,0
Westmoreland,HEMPFIELD TOWNSHIP FORT ALLEN,Attorney General,,FWD,Eric L. Settle,1,0,0,1
Westmoreland,HEMPFIELD TOWNSHIP GAYVILLE,Attorney General,,FWD,Eric L. Settle,1,0,0,1
Westmoreland,HEMPFIELD TOWNSHIP GRAPEVILLE,Attorney General,,FWD,Eric L. Settle,1,0,0,1
Westmoreland,HEMPFIELD TOWNSHIP HAYDENVILLE,Attorney General,,FWD,Eric L. Settle,1,1,0,0
Westmoreland,HEMPFIELD TOWNSHIP HIGH PARK,Attorney General,,FWD,Eric L. Settle,0,0,0,0
Westmoreland,HEMPFIELD TOWNSHIP LINCOLN HEIGHTS EAST,Attorney General,,FWD,Eric L. Settle,1,1,0,0
Westmoreland,HEMPFIELD TOWNSHIP LINCOLN HEIGHTS WEST,Attorney General,,FWD,Eric L. Settle,4,0,0,4
Westmoreland,HEMPFIELD TOWNSHIP MIDDLETOWN,Attorney General,,FWD,Eric L. Settle,1,1,0,0
Westmoreland,HEMPFIELD TOWNSHIP NEW STANTON,Attorney General,,FWD,Eric L. Settle,3,1,1,1
Westmoreland,HEMPFIELD TOWNSHIP NORTH CARBON,Attorney General,,FWD,Eric L. Settle,1,0,0,1
Westmoreland,HEMPFIELD TOWNSHIP SIBEL,Attorney General,,FWD,Eric L. Settle,0,0,0,0
Westmoreland,HEMPFIELD TOWNSHIP TODD,Attorney General,,FWD,Eric L. Settle,1,1,0,0
Westmoreland,HEMPFIELD TOWNSHIP UNIVERSITY,Attorney General,,FWD,Eric L. Settle,0,0,0,0
Westmoreland,HEMPFIELD TOWNSHIP VALLEY,Attorney General,,FWD,Eric L. Settle,2,0,0,2
Westmoreland,HEMPFIELD TOWNSHIP WEAVER'S OLD STAND,Attorney General,,FWD,Eric L. Settle,2,1,0,1
Westmoreland,HEMPFIELD TOWNSHIP WEGLEY,Attorney General,,FWD,Eric L. Settle,2,0,0,2
Westmoreland,HEMPFIELD TOWNSHIP WEST HEMPFIELD,Attorney General,,FWD,Eric L. Settle,1,0,0,1
Westmoreland,HEMPFIELD TOWNSHIP WEST POINT,Attorney General,,FWD,Eric L. Settle,2,1,0,1
Westmoreland,HUNKER BORO,Attorney General,,FWD,Eric L. Settle,1,0,0,1
Westmoreland,HYDE PARK BORO,Attorney General,,FWD,Eric L. Settle,0,0,0,0
Westmoreland,IRWIN BORO 1ST WARD,Attorney General,,FWD,Eric L. Settle,2,0,0,2
Westmoreland,IRWIN BORO 2ND WARD,Attorney General,,FWD,Eric L. Settle,0,0,0,0
Westmoreland,IRWIN BORO 3RD WARD,Attorney General,,FWD,Eric L. Settle,0,0,0,0
Westmoreland,IRWIN BORO 4TH WARD,Attorney General,,FWD,Eric L. Settle,0,0,0,0
Westmoreland,IRWIN BORO 5TH WARD,Attorney General,,FWD,Eric L. Settle,3,1,0,2
Westmoreland,IRWIN BORO 6TH WARD,Attorney General,,FWD,Eric L. Settle,0,0,0,0
Westmoreland,IRWIN BORO 7TH WARD,Attorney General,,FWD,Eric L. Settle,0,0,0,0
Westmoreland,JEANNETTE 1ST WARD,Attorney General,,FWD,Eric L. Settle,1,0,0,1
Westmoreland,JEANNETTE 2-1,Attorney General,,FWD,Eric L. Settle,1,0,0,1
Westmoreland,JEANNETTE 2-2,Attorney General,,FWD,Eric L. Settle,1,1,0,0
Westmoreland,JEANNETTE 3RD WARD,Attorney General,,FWD,Eric L. Settle,3,0,0,3
Westmoreland,JEANNETTE 4TH WARD,Attorney General,,FWD,Eric L. Settle,1,0,0,1
Westmoreland,JEANNETTE 5-1,Attorney General,,FWD,Eric L. Settle,2,2,0,0
Westmoreland,JEANNETTE 5-2,Attorney General,,FWD,Eric L. Settle,2,0,0,2
Westmoreland,JEANNETTE 6TH WARD,Attorney General,,FWD,Eric L. Settle,6,3,0,3
Westmoreland,LATROBE 1ST WARD,Attorney General,,FWD,Eric L. Settle,2,0,0,2
Westmoreland,LATROBE 2ND WARD,Attorney General,,FWD,Eric L. Settle,3,2,0,1
Westmoreland,LATROBE 3RD WARD,Attorney General,,FWD,Eric L. Settle,1,0,0,1
Westmoreland,LATROBE 4TH WARD,Attorney General,,FWD,Eric L. Settle,1,0,0,1
Westmoreland,LATROBE 5TH WARD,Attorney General,,FWD,Eric L. Settle,0,0,0,0
Westmoreland,LATROBE 6TH WARD,Attorney General,,FWD,Eric L. Settle,0,0,0,0
Westmoreland,LAUREL MOUNTAIN BORO,Attorney General,,FWD,Eric L. Settle,0,0,0,0
Westmoreland,LIGONIER BORO,Attorney General,,FWD,Eric L. Settle,4,1,0,3
Westmoreland,LIGONIER TOWNSHIP IDLE PARK,Attorney General,,FWD,Eric L. Settle,1,0,0,1
Westmoreland,LIGONIER TOWNSHIP LAUGHLINTOWN,Attorney General,,FWD,Eric L. Settle,0,0,0,0
Westmoreland,LIGONIER TOWNSHIP NORTH LIGONIER,Attorney General,,FWD,Eric L. Settle,2,0,0,2
Westmoreland,LIGONIER TOWNSHIP SOUTH LIGONIER,Attorney General,,FWD,Eric L. Settle,2,0,0,2
Westmoreland,LIGONIER TOWNSHIP WATERFORD,Attorney General,,FWD,Eric L. Settle,1,0,0,1
Westmoreland,LIGONIER TOWNSHIP WILPEN,Attorney General,,FWD,Eric L. Settle,0,0,0,0
Westmoreland,LOWER BURRELL 1-1,Attorney General,,FWD,Eric L. Settle,2,1,0,1
Westmoreland,LOWER BURRELL 1-2,Attorney General,,FWD,Eric L. Settle,0,0,0,0
Westmoreland,LOWER BURRELL 2-1,Attorney General,,FWD,Eric L. Settle,0,0,0,0
Westmoreland,LOWER BURRELL 2-2,Attorney General,,FWD,Eric L. Settle,0,0,0,0
Westmoreland,LOWER BURRELL 2-3,Attorney General,,FWD,Eric L. Settle,0,0,0,0
Westmoreland,LOWER BURRELL 3-1,Attorney General,,FWD,Eric L. Settle,3,1,1,1
Westmoreland,LOWER BURRELL 3-2,Attorney General,,FWD,Eric L. Settle,0,0,0,0
Westmoreland,LOWER BURRELL 4-1,Attorney General,,FWD,Eric L. Settle,2,0,0,2
Westmoreland,LOWER BURRELL 4-2,Attorney General,,FWD,Eric L. Settle,0,0,0,0
Westmoreland,LOYALHANNA TOWNSHIP NO 1,Attorney General,,FWD,Eric L. Settle,5,0,0,5
Westmoreland,LOYALHANNA TOWNSHIP NO 2,Attorney General,,FWD,Eric L. Settle,0,0,0,0
Westmoreland,MADISON BORO,Attorney General,,FWD,Eric L. Settle,2,0,0,2
Westmoreland,MANOR BORO,Attorney General,,FWD,Eric L. Settle,2,1,0,1
Westmoreland,MONESSEN 1-1,Attorney General,,FWD,Eric L. Settle,0,0,0,0
Westmoreland,MONESSEN 1-2,Attorney General,,FWD,Eric L. Settle,1,0,0,1
Westmoreland,MONESSEN 1-3,Attorney General,,FWD,Eric L. Settle,0,0,0,0
Westmoreland,MONESSEN 1-4,Attorney General,,FWD,Eric L. Settle,2,0,0,2
Westmoreland,MONESSEN 1-5,Attorney General,,FWD,Eric L. Settle,2,0,0,2
Westmoreland,MONESSEN 2-1,Attorney General,,FWD,Eric L. Settle,0,0,0,0
Westmoreland,MONESSEN 2-2,Attorney General,,FWD,Eric L. Settle,1,1,0,0
Westmoreland,MONESSEN 2-3,Attorney General,,FWD,Eric L. Settle,0,0,0,0
Westmoreland,MONESSEN 3-2,Attorney General,,FWD,Eric L. Settle,0,0,0,0
Westmoreland,MONESSEN 3-3,Attorney General,,FWD,Eric L. Settle,2,1,0,1
Westmoreland,MONESSEN 3-4,Attorney General,,FWD,Eric L. Settle,1,0,0,1
Westmoreland,MONESSEN 4-2,Attorney General,,FWD,Eric L. Settle,0,0,0,0
Westmoreland,MONESSEN 4-3,Attorney General,,FWD,Eric L. Settle,2,0,0,2
Westmoreland,MT. PLEASANT BORO 1ST WARD,Attorney General,,FWD,Eric L. Settle,3,1,1,1
Westmoreland,MT. PLEASANT BORO 2ND WARD,Attorney General,,FWD,Eric L. Settle,0,0,0,0
Westmoreland,MT. PLEASANT BORO 3RD WARD,Attorney General,,FWD,Eric L. Settle,1,0,0,1
Westmoreland,MT. PLEASANT TOWNSHIP BRIDGEPORT,Attorney General,,FWD,Eric L. Settle,0,0,0,0
Westmoreland,MT. PLEASANT TOWNSHIP DUNCAN,Attorney General,,FWD,Eric L. Settle,0,0,0,0
Westmoreland,MT. PLEASANT TOWNSHIP HECLA,Attorney General,,FWD,Eric L. Settle,2,1,0,1
Westmoreland,MT. PLEASANT TOWNSHIP LAUREL RUN,Attorney General,,FWD,Eric L. Settle,2,1,0,1
Westmoreland,MT. PLEASANT TOWNSHIP MAMMOTH,Attorney General,,FWD,Eric L. Settle,0,0,0,0
Westmoreland,MT. PLEASANT TOWNSHIP PLEASANT VALLEY,Attorney General,,FWD,Eric L. Settle,2,1,0,1
Westmoreland,MT. PLEASANT TOWNSHIP RIDGEVIEW,Attorney General,,FWD,Eric L. Settle,1,0,0,1
Westmoreland,MT. PLEASANT TOWNSHIP SPRING GARDEN,Attorney General,,FWD,Eric L. Settle,2,1,0,1
Westmoreland,MT. PLEASANT TOWNSHIP UNITED,Attorney General,,FWD,Eric L. Settle,0,0,0,0
Westmoreland,MT. PLEASANT TOWNSHIP WESTMORELAND HOMESTEADS,Attorney General,,FWD,Eric L. Settle,2,0,0,2
Westmoreland,MURRYSVILLE EAST MANORDALE,Attorney General,,FWD,Eric L. Settle,2,0,0,2
Westmoreland,MURRYSVILLE EAST MURRYSVILLE,Attorney General,,FWD,Eric L. Settle,2,1,0,1
Westmoreland,MURRYSVILLE MANORDALE,Attorney General,,FWD,Eric L. Settle,2,1,0,1
Westmoreland,MURRYSVILLE NEWLONSBURG 1,Attorney General,,FWD,Eric L. Settle,1,1,0,0
Westmoreland,MURRYSVILLE NEWLONSBURG 2,Attorney General,,FWD,Eric L. Settle,2,1,0,1
Westmoreland,MURRYSVILLE SARDIS 1,Attorney General,,FWD,Eric L. Settle,3,1,0,2
Westmoreland,MURRYSVILLE SARDIS 2,Attorney General,,FWD,Eric L. Settle,5,2,0,3
Westmoreland,MURRYSVILLE SOUTH MURRYSVILLE,Attorney General,,FWD,Eric L. Settle,8,6,0,2
Westmoreland,MURRYSVILLE WEST MURRYSVILLE,Attorney General,,FWD,Eric L. Settle,6,5,0,1
Westmoreland,NEW ALEXANDRIA BORO,Attorney General,,FWD,Eric L. Settle,1,0,0,1
Westmoreland,NEW FLORENCE BORO,Attorney General,,FWD,Eric L. Settle,0,0,0,0
Westmoreland,NEW KENSINGTON 2ND WARD,Attorney General,,FWD,Eric L. Settle,1,0,0,1
Westmoreland,NEW KENSINGTON 3-1,Attorney General,,FWD,Eric L. Settle,0,0,0,0
Westmoreland,NEW KENSINGTON 3-2,Attorney General,,FWD,Eric L. Settle,3,0,0,3
Westmoreland,NEW KENSINGTON 3-3,Attorney General,,FWD,Eric L. Settle,0,0,0,0
Westmoreland,NEW KENSINGTON 3-4,Attorney General,,FWD,Eric L. Settle,1,0,0,1
Westmoreland,NEW KENSINGTON 4-1,Attorney General,,FWD,Eric L. Settle,1,1,0,0
Westmoreland,NEW KENSINGTON 4-2,Attorney General,,FWD,Eric L. Settle,5,0,0,5
Westmoreland,NEW KENSINGTON 4-3,Attorney General,,FWD,Eric L. Settle,1,0,0,1
Westmoreland,NEW KENSINGTON 4-4,Attorney General,,FWD,Eric L. Settle,0,0,0,0
Westmoreland,NEW KENSINGTON 4-5,Attorney General,,FWD,Eric L. Settle,0,0,0,0
Westmoreland,NEW KENSINGTON 5TH WARD,Attorney General,,FWD,Eric L. Settle,2,1,0,1
Westmoreland,NEW KENSINGTON 6TH WARD,Attorney General,,FWD,Eric L. Settle,0,0,0,0
Westmoreland,NEW KENSINGTON 7-1,Attorney General,,FWD,Eric L. Settle,1,0,0,1
Westmoreland,NEW KENSINGTON 7-2,Attorney General,,FWD,Eric L. Settle,1,1,0,0
Westmoreland,NEW STANTON BORO,Attorney General,,FWD,Eric L. Settle,3,0,0,3
Westmoreland,NORTH BELLE VERNON 1ST DISTRICT,Attorney General,,FWD,Eric L. Settle,2,0,0,2
Westmoreland,NORTH BELLE VERNON 2ND DISTRICT,Attorney General,,FWD,Eric L. Settle,2,0,0,2
Westmoreland,NORTH HUNTINGDON TOWNSHIP 1-1,Attorney General,,FWD,Eric L. Settle,0,0,0,0
Westmoreland,NORTH HUNTINGDON TOWNSHIP 1-2,Attorney General,,FWD,Eric L. Settle,1,0,0,1
Westmoreland,NORTH HUNTINGDON TOWNSHIP 1-3,Attorney General,,FWD,Eric L. Settle,2,2,0,0
Westmoreland,NORTH HUNTINGDON TOWNSHIP 1-4,Attorney General,,FWD,Eric L. Settle,0,0,0,0
Westmoreland,NORTH HUNTINGDON TOWNSHIP 2-1,Attorney General,,FWD,Eric L. Settle,1,1,0,0
Westmoreland,NORTH HUNTINGDON TOWNSHIP 2-2,Attorney General,,FWD,Eric L. Settle,2,2,0,0
Westmoreland,NORTH HUNTINGDON TOWNSHIP 2-3,Attorney General,,FWD,Eric L. Settle,1,0,0,1
Westmoreland,NORTH HUNTINGDON TOWNSHIP 3-1,Attorney General,,FWD,Eric L. Settle,4,1,0,3
Westmoreland,NORTH HUNTINGDON TOWNSHIP 3-2,Attorney General,,FWD,Eric L. Settle,1,0,0,1
Westmoreland,NORTH HUNTINGDON TOWNSHIP 4-1,Attorney General,,FWD,Eric L. Settle,3,2,0,1
Westmoreland,NORTH HUNTINGDON TOWNSHIP 4-2,Attorney General,,FWD,Eric L. Settle,3,2,0,1
Westmoreland,NORTH HUNTINGDON TOWNSHIP 4-3,Attorney General,,FWD,Eric L. Settle,0,0,0,0
Westmoreland,NORTH HUNTINGDON TOWNSHIP 4-4,Attorney General,,FWD,Eric L. Settle,1,1,0,0
Westmoreland,NORTH HUNTINGDON TOWNSHIP 5-1,Attorney General,,FWD,Eric L. Settle,0,0,0,0
Westmoreland,NORTH HUNTINGDON TOWNSHIP 5-2,Attorney General,,FWD,Eric L. Settle,4,2,0,2
Westmoreland,NORTH HUNTINGDON TOWNSHIP 5-3,Attorney General,,FWD,Eric L. Settle,1,1,0,0
Westmoreland,NORTH HUNTINGDON TOWNSHIP 6-1,Attorney General,,FWD,Eric L. Settle,1,0,0,1
Westmoreland,NORTH HUNTINGDON TOWNSHIP 6-2,Attorney General,,FWD,Eric L. Settle,4,1,0,3
Westmoreland,NORTH HUNTINGDON TOWNSHIP 6-3,Attorney General,,FWD,Eric L. Settle,4,2,0,2
Westmoreland,NORTH HUNTINGDON TOWNSHIP 6-4,Attorney General,,FWD,Eric L. Settle,0,0,0,0
Westmoreland,NORTH HUNTINGDON TOWNSHIP 7-1,Attorney General,,FWD,Eric L. Settle,2,1,0,1
Westmoreland,NORTH HUNTINGDON TOWNSHIP 7-2,Attorney General,,FWD,Eric L. Settle,1,0,0,1
Westmoreland,NORTH HUNTINGDON TOWNSHIP 7-3,Attorney General,,FWD,Eric L. Settle,0,0,0,0
Westmoreland,NORTH HUNTINGDON TOWNSHIP 7-4,Attorney General,,FWD,Eric L. Settle,0,0,0,0
Westmoreland,NORTH IRWIN BORO,Attorney General,,FWD,Eric L. Settle,0,0,0,0
Westmoreland,OKLAHOMA BORO,Attorney General,,FWD,Eric L. Settle,0,0,0,0
Westmoreland,PENN BORO,Attorney General,,FWD,Eric L. Settle,0,0,0,0
Westmoreland,PENN TOWNSHIP 1-1,Attorney General,,FWD,Eric L. Settle,3,1,0,2
Westmoreland,PENN TOWNSHIP 1-2,Attorney General,,FWD,Eric L. Settle,5,4,0,1
Westmoreland,PENN TOWNSHIP 2-1,Attorney General,,FWD,Eric L. Settle,2,0,0,2
Westmoreland,PENN TOWNSHIP 2-2,Attorney General,,FWD,Eric L. Settle,3,2,0,1
Westmoreland,PENN TOWNSHIP 3-1,Attorney General,,FWD,Eric L. Settle,10,5,0,5
Westmoreland,PENN TOWNSHIP 3-2,Attorney General,,FWD,Eric L. Settle,1,0,0,1
Westmoreland,PENN TOWNSHIP 4-1,Attorney General,,FWD,Eric L. Settle,1,1,0,0
Westmoreland,PENN TOWNSHIP 4-2,Attorney General,,FWD,Eric L. Settle,0,0,0,0
Westmoreland,PENN TOWNSHIP 5-1,Attorney General,,FWD,Eric L. Settle,3,2,0,1
Westmoreland,PENN TOWNSHIP 5-2,Attorney General,,FWD,Eric L. Settle,1,0,0,1
Westmoreland,PENN TOWNSHIP 5-3,Attorney General,,FWD,Eric L. Settle,0,0,0,0
Westmoreland,ROSTRAVER TOWNSHIP COLLINSBURG,Attorney General,,FWD,Eric L. Settle,0,0,0,0
Westmoreland,ROSTRAVER TOWNSHIP CONCORD,Attorney General,,FWD,Eric L. Settle,4,1,0,3
Westmoreland,ROSTRAVER TOWNSHIP CROSS ROADS,Attorney General,,FWD,Eric L. Settle,3,1,0,2
Westmoreland,ROSTRAVER TOWNSHIP FELLSBURG,Attorney General,,FWD,Eric L. Settle,3,0,0,3
Westmoreland,ROSTRAVER TOWNSHIP LYNNWOOD,Attorney General,,FWD,Eric L. Settle,1,0,0,1
Westmoreland,ROSTRAVER TOWNSHIP PRICEDALE,Attorney General,,FWD,Eric L. Settle,0,0,0,0
Westmoreland,ROSTRAVER TOWNSHIP VAN METER,Attorney General,,FWD,Eric L. Settle,1,0,0,1
Westmoreland,ROSTRAVER TOWNSHIP WEBSTER,Attorney General,,FWD,Eric L. Settle,1,0,0,1
Westmoreland,SALEM TOWNSHIP FIVE POINTS,Attorney General,,FWD,Eric L. Settle,2,1,0,1
Westmoreland,SALEM TOWNSHIP HUGUS,Attorney General,,FWD,Eric L. Settle,2,0,0,2
Westmoreland,SALEM TOWNSHIP MECHLINGS,Attorney General,,FWD,Eric L. Settle,0,0,0,0
Westmoreland,SALEM TOWNSHIP NEW SALEM,Attorney General,,FWD,Eric L. Settle,3,1,0,2
Westmoreland,SALEM TOWNSHIP SLICKVILLE,Attorney General,,FWD,Eric L. Settle,1,0,0,1
Westmoreland,SALEM TOWNSHIP STEELES,Attorney General,,FWD,Eric L. Settle,0,0,0,0
Westmoreland,SALEM TOWNSHIP TREES MILLS,Attorney General,,FWD,Eric L. Settle,2,1,0,1
Westmoreland,SCOTTDALE 1ST WARD,Attorney General,,FWD,Eric L. Settle,2,0,0,2
Westmoreland,SCOTTDALE 2ND WARD,Attorney General,,FWD,Eric L. Settle,0,0,0,0
Westmoreland,SCOTTDALE 3RD WARD,Attorney General,,FWD,Eric L. Settle,2,0,0,2
Westmoreland,SCOTTDALE 4TH WARD,Attorney General,,FWD,Eric L. Settle,1,0,0,1
Westmoreland,SEWARD BORO,Attorney General,,FWD,Eric L. Settle,1,0,0,1
Westmoreland,SEWICKLEY TOWNSHIP EAST HERMINIE,Attorney General,,FWD,Eric L. Settle,1,0,0,1
Westmoreland,SEWICKLEY TOWNSHIP LOWBER,Attorney General,,FWD,Eric L. Settle,1,0,0,1
Westmoreland,SEWICKLEY TOWNSHIP RILLTON,Attorney General,,FWD,Eric L. Settle,0,0,0,0
Westmoreland,SEWICKLEY TOWNSHIP SEWICKLEY,Attorney General,,FWD,Eric L. Settle,1,0,0,1
Westmoreland,SEWICKLEY TOWNSHIP WEST HERMINIE,Attorney General,,FWD,Eric L. Settle,2,0,0,2
Westmoreland,SEWICKLEY TOWNSHIP WHYEL,Attorney General,,FWD,Eric L. Settle,0,0,0,0
Westmoreland,SMITHTON BORO,Attorney General,,FWD,Eric L. Settle,0,0,0,0
Westmoreland,SOUTH GREENSBURG 1ST DISTRICT,Attorney General,,FWD,Eric L. Settle,4,2,0,2
Westmoreland,SOUTH GREENSBURG 2ND DISTRICT,Attorney General,,FWD,Eric L. Settle,3,1,0,2
Westmoreland,SOUTH HUNTINGDON TOWNSHIP HIXON,Attorney General,,FWD,Eric L. Settle,1,0,0,1
Westmoreland,SOUTH HUNTINGDON TOWNSHIP JACOBS CREEK,Attorney General,,FWD,Eric L. Settle,1,0,0,1
Westmoreland,SOUTH HUNTINGDON TOWNSHIP MINERAL,Attorney General,,FWD,Eric L. Settle,0,0,0,0
Westmoreland,SOUTH HUNTINGDON TOWNSHIP PORT ROYAL,Attorney General,,FWD,Eric L. Settle,0,0,0,0
Westmoreland,SOUTH HUNTINGDON TOWNSHIP SOUTH HUNTINGDON,Attorney General,,FWD,Eric L. Settle,1,0,0,1
Westmoreland,SOUTH HUNTINGDON TOWNSHIP WAYNE,Attorney General,,FWD,Eric L. Settle,5,2,0,3
Westmoreland,SOUTH HUNTINGDON TOWNSHIP WYANO,Attorney General,,FWD,Eric L. Settle,1,0,0,1
Westmoreland,SOUTH HUNTINGDON TOWNSHIP YUKON,Attorney General,,FWD,Eric L. Settle,2,0,0,2
Westmoreland,SOUTHWEST GREENSBURG 1ST DISTRICT,Attorney General,,FWD,Eric L. Settle,1,0,0,1
Westmoreland,SOUTHWEST GREENSBURG 2ND DISTRICT,Attorney General,,FWD,Eric L. Settle,1,0,0,1
Westmoreland,ST. CLAIR TOWNSHIP SEWARD,Attorney General,,FWD,Eric L. Settle,1,0,0,1
Westmoreland,ST. CLAIR TOWNSHIP ST. CLAIR,Attorney General,,FWD,Eric L. Settle,1,1,0,0
Westmoreland,SUTERSVILLE BORO,Attorney General,,FWD,Eric L. Settle,0,0,0,0
Westmoreland,TRAFFORD BORO DISTRICT 1,Attorney General,,FWD,Eric L. Settle,4,0,0,4
Westmoreland,TRAFFORD BORO DISTRICT 2,Attorney General,,FWD,Eric L. Settle,6,3,0,3
Westmoreland,UNITY TOWNSHIP BAGGALEY,Attorney General,,FWD,Eric L. Settle,0,0,0,0
Westmoreland,UNITY TOWNSHIP BEATTY,Attorney General,,FWD,Eric L. Settle,2,1,0,1
Westmoreland,UNITY TOWNSHIP CRABTREE,Attorney General,,FWD,Eric L. Settle,0,0,0,0
Westmoreland,UNITY TOWNSHIP DENNISON,Attorney General,,FWD,Eric L. Settle,9,4,0,5
Westmoreland,UNITY TOWNSHIP DOROTHY,Attorney General,,FWD,Eric L. Settle,1,1,0,0
Westmoreland,UNITY TOWNSHIP GRAVEL HILL,Attorney General,,FWD,Eric L. Settle,4,1,0,3
Westmoreland,UNITY TOWNSHIP KUHNS,Attorney General,,FWD,Eric L. Settle,0,0,0,0
Westmoreland,UNITY TOWNSHIP LLOYDSVILLE,Attorney General,,FWD,Eric L. Settle,2,1,0,1
Westmoreland,UNITY TOWNSHIP MARGUERITE,Attorney General,,FWD,Eric L. Settle,3,2,0,1
Westmoreland,UNITY TOWNSHIP MUTUAL,Attorney General,,FWD,Eric L. Settle,1,1,0,0
Westmoreland,UNITY TOWNSHIP PLEASANT UNITY,Attorney General,,FWD,Eric L. Settle,1,0,0,1
Westmoreland,UNITY TOWNSHIP ROBLE,Attorney General,,FWD,Eric L. Settle,1,0,0,1
Westmoreland,UNITY TOWNSHIP WHITNEY,Attorney General,,FWD,Eric L. Settle,1,0,0,1
Westmoreland,UPPER BURRELL TOWNSHIP NO 1,Attorney General,,FWD,Eric L. Settle,2,1,0,1
Westmoreland,UPPER BURRELL TOWNSHIP NO 2,Attorney General,,FWD,Eric L. Settle,3,3,0,0
Westmoreland,VANDERGRIFT 1ST WARD,Attorney General,,FWD,Eric L. Settle,0,0,0,0
Westmoreland,VANDERGRIFT 2ND WARD,Attorney General,,FWD,Eric L. Settle,1,0,0,1
Westmoreland,VANDERGRIFT 3RD WARD,Attorney General,,FWD,Eric L. Settle,1,0,0,1
Westmoreland,VANDERGRIFT 4TH WARD,Attorney General,,FWD,Eric L. Settle,1,0,0,1
Westmoreland,VANDERGRIFT 5TH WARD,Attorney General,,FWD,Eric L. Settle,2,1,0,1
Westmoreland,VANDERGRIFT 6TH WARD,Attorney General,,FWD,Eric L. Settle,0,0,0,0
Westmoreland,WASHINGTON TOWNSHIP BEAMERS,Attorney General,,FWD,Eric L. Settle,2,1,0,1
Westmoreland,WASHINGTON TOWNSHIP NORTH WASHINGTON,Attorney General,,FWD,Eric L. Settle,2,1,0,1
Westmoreland,WASHINGTON TOWNSHIP OAKLAND CROSS ROADS,Attorney General,,FWD,Eric L. Settle,0,0,0,0
Westmoreland,WASHINGTON TOWNSHIP PAULTON,Attorney General,,FWD,Eric L. Settle,3,3,0,0
Westmoreland,WEST LEECHBURG BORO,Attorney General,,FWD,Eric L. Settle,2,0,0,2
Westmoreland,WEST NEWTON BORO 1ST WARD,Attorney General,,FWD,Eric L. Settle,0,0,0,0
Westmoreland,WEST NEWTON BORO 2ND WARD,Attorney General,,FWD,Eric L. Settle,1,0,0,1
Westmoreland,WEST NEWTON BORO 3RD WARD,Attorney General,,FWD,Eric L. Settle,1,0,0,1
Westmoreland,YOUNGSTOWN BORO,Attorney General,,FWD,Eric L. Settle,0,0,0,0
Westmoreland,YOUNGWOOD BORO 1ST DISTRICT,Attorney General,,FWD,Eric L. Settle,1,1,0,0
Westmoreland,YOUNGWOOD BORO 2ND DISTRICT,Attorney General,,FWD,Eric L. Settle,0,0,0,0
Westmoreland,YOUNGWOOD BORO 3RD DISTRICT,Attorney General,,FWD,Eric L. Settle,1,0,0,1
Westmoreland,ADAMSBURG BORO,Attorney General,,NON,Write-in,0,0,0,0
Westmoreland,ALLEGHENY TOWNSHIP #1 SHEARERS,Attorney General,,NON,Write-in,1,1,0,0
Westmoreland,ALLEGHENY TOWNSHIP #2 MCKEES,Attorney General,,NON,Write-in,0,0,0,0
Westmoreland,ALLEGHENY TOWNSHIP #3 SOBERS,Attorney General,,NON,Write-in,0,0,0,0
Westmoreland,ALLEGHENY TOWNSHIP #4 STEWARTS,Attorney General,,NON,Write-in,1,0,0,1
Westmoreland,ALLEGHENY TOWNSHIP #5 BELLVUE,Attorney General,,NON,Write-in,0,0,0,0
Westmoreland,ARNOLD 1-1,Attorney General,,NON,Write-in,0,0,0,0
Westmoreland,ARNOLD 1-2,Attorney General,,NON,Write-in,0,0,0,0
Westmoreland,ARNOLD 2-1,Attorney General,,NON,Write-in,0,0,0,0
Westmoreland,ARNOLD 2-2,Attorney General,,NON,Write-in,0,0,0,0
Westmoreland,ARNOLD 2-3,Attorney General,,NON,Write-in,1,0,0,1
Westmoreland,ARONA BORO,Attorney General,,NON,Write-in,0,0,0,0
Westmoreland,AVONMORE BORO,Attorney General,,NON,Write-in,0,0,0,0
Westmoreland,BELL TOWNSHIP PERRYSVILLE,Attorney General,,NON,Write-in,0,0,0,0
Westmoreland,BELL TOWNSHIP ROARING RUN,Attorney General,,NON,Write-in,0,0,0,0
Westmoreland,BELL TOWNSHIP SALINA,Attorney General,,NON,Write-in,0,0,0,0
Westmoreland,BOLIVAR BORO,Attorney General,,NON,Write-in,0,0,0,0
Westmoreland,COOK TOWNSHIP,Attorney General,,NON,Write-in,1,1,0,0
Westmoreland,DELMONT BORO,Attorney General,,NON,Write-in,1,1,0,0
Westmoreland,DERRY BORO 1ST WARD,Attorney General,,NON,Write-in,0,0,0,0
Westmoreland,DERRY BORO 2ND WARD,Attorney General,,NON,Write-in,0,0,0,0
Westmoreland,DERRY BORO 3RD WARD,Attorney General,,NON,Write-in,0,0,0,0
Westmoreland,DERRY BORO 4TH WARD,Attorney General,,NON,Write-in,0,0,0,0
Westmoreland,DERRY TOWNSHIP ALTERS,Attorney General,,NON,Write-in,0,0,0,0
Westmoreland,DERRY TOWNSHIP BRADENVILLE,Attorney General,,NON,Write-in,0,0,0,0
Westmoreland,DERRY TOWNSHIP COKEVILLE,Attorney General,,NON,Write-in,0,0,0,0
Westmoreland,DERRY TOWNSHIP COOPERSTOWN,Attorney General,,NON,Write-in,0,0,0,0
Westmoreland,DERRY TOWNSHIP KINGSTON,Attorney General,,NON,Write-in,0,0,0,0
