county,precinct,office,district,party,candidates,votes,,,
Lancaster,Hempfield West Twp - Salunga Dist,Governor,,GRN,Paul Glover,6,,,
Lancaster,Lampeter East Twp - 1st Dist,Governor,,GRN,Paul Glover,2,,,
Lancaster,Lampeter East Twp - 2nd Dist,Governor,,GRN,Paul Glover,3,,,
Lancaster,Lampeter East Twp - 3rd Dist,Governor,,GRN,Paul Glover,3,,,
Lancaster,Lampeter East Twp - 4th Dist,Governor,,GRN,Paul Glover,7,,,
Lancaster,Lampeter East Twp - 5th Dist,Governor,,GRN,Paul Glover,5,,,
Lancaster,Lampeter East Twp - 6th Dist,Governor,,GRN,Paul Glover,1,,,
Lancaster,Lampeter East Twp - 7th Dist,Governor,,GRN,Paul Glover,3,,,
Lancaster,Lampeter East Twp - 8th Dist,Governor,,GRN,Paul Glover,5,,,
Lancaster,Lampeter West Twp - Lampeter Dist,Governor,,GRN,Paul Glover,5,,,
Lancaster,Lampeter West Twp - Lyndon Dist,Governor,,GRN,Paul Glover,5,,,
Lancaster,Lampeter West Twp - Willow Street Dist,Governor,,GRN,Paul Glover,8,,,
Lancaster,Lampeter West Twp - Locust Dist,Governor,,GRN,Paul Glover,8,,,
Lancaster,Lampeter West Twp - Millport Dist,Governor,,GRN,Paul Glover,2,,,
Lancaster,Lampeter West Twp - Lakes Dist,Governor,,GRN,Paul Glover,5,,,
Lancaster,Lampeter West Twp - Windy Hill Dist,Governor,,GRN,Paul Glover,6,,,
Lancaster,Lancaster Twp - 1st Dist,Governor,,GRN,Paul Glover,3,,,
Lancaster,Lancaster Twp - 2nd Dist,Governor,,GRN,Paul Glover,3,,,
Lancaster,Lancaster Twp - 3rd Dist,Governor,,GRN,Paul Glover,4,,,
Lancaster,Lancaster Twp - 4th Dist,Governor,,GRN,Paul Glover,4,,,
Lancaster,Lancaster Twp - 5th Dist,Governor,,GRN,Paul Glover,7,,,
Lancaster,Lancaster Twp - 6th Dist,Governor,,GRN,Paul Glover,2,,,
Lancaster,Lancaster Twp - 7th Dist,Governor,,GRN,Paul Glover,3,,,
Lancaster,Lancaster Twp - 8th Dist,Governor,,GRN,Paul Glover,6,,,
Lancaster,Lancaster Twp - 9th Dist,Governor,,GRN,Paul Glover,6,,,
Lancaster,Leacock Twp,Governor,,GRN,Paul Glover,3,,,
Lancaster,Leacock Upper Twp - Bareville Dist,Governor,,GRN,Paul Glover,6,,,
Lancaster,Leacock Upper Twp - Leacock Dist,Governor,,GRN,Paul Glover,4,,,
Lancaster,Leacock Upper Twp - Leola Dist,Governor,,GRN,Paul Glover,2,,,
Lancaster,Little Britain Twp,Governor,,GRN,Paul Glover,6,,,
Lancaster,Manheim Twp - 1st Dist,Governor,,GRN,Paul Glover,2,,,
Lancaster,Manheim Twp - 2nd Dist,Governor,,GRN,Paul Glover,7,,,
Lancaster,Manheim Twp - 3rd Dist,Governor,,GRN,Paul Glover,2,,,
Lancaster,Manheim Twp - 4th Dist,Governor,,GRN,Paul Glover,2,,,
Lancaster,Manheim Twp - 5th Dist,Governor,,GRN,Paul Glover,1,,,
Lancaster,Manheim Twp - 6th Dist,Governor,,GRN,Paul Glover,5,,,
Lancaster,Manheim Twp - 7th Dist - 41st,Governor,,GRN,Paul Glover,2,,,
Lancaster,Manheim Twp - 7th Dist - 96th,Governor,,GRN,Paul Glover,2,,,
Lancaster,Manheim Twp - 8th Dist,Governor,,GRN,Paul Glover,5,,,
Lancaster,Manheim Twp - 9th Dist,Governor,,GRN,Paul Glover,6,,,
Lancaster,Manheim Twp - 10th Dist,Governor,,GRN,Paul Glover,9,,,
Lancaster,Manheim Twp - 11th Dist,Governor,,GRN,Paul Glover,6,,,
Lancaster,Manheim Twp - 12th Dist,Governor,,GRN,Paul Glover,6,,,
Lancaster,Manheim Twp - 13th Dist,Governor,,GRN,Paul Glover,5,,,
Lancaster,Manheim Twp - 14th Dist,Governor,,GRN,Paul Glover,4,,,
Lancaster,Manheim Twp - 15th Dist,Governor,,GRN,Paul Glover,3,,,
Lancaster,Manheim Twp - 16th Dist,Governor,,GRN,Paul Glover,6,,,
Lancaster,Manheim Twp - 17th Dist,Governor,,GRN,Paul Glover,7,,,
Lancaster,Manheim Twp - 18th Dist,Governor,,GRN,Paul Glover,6,,,
Lancaster,Manheim Twp - 19th Dist,Governor,,GRN,Paul Glover,3,,,
Lancaster,Manheim Twp - 20th Dist,Governor,,GRN,Paul Glover,5,,,
Lancaster,Manheim Twp - 21st Dist,Governor,,GRN,Paul Glover,4,,,
Lancaster,Manheim Twp - 22nd Dist,Governor,,GRN,Paul Glover,9,,,
Lancaster,Manheim Twp - 23rd Dist,Governor,,GRN,Paul Glover,5,,,
Lancaster,Manor Twp - Hambright Dist,Governor,,GRN,Paul Glover,9,,,
Lancaster,Manor Twp - Indiantown Dist,Governor,,GRN,Paul Glover,1,,,
Lancaster,Manor Twp - Leisure Dist,Governor,,GRN,Paul Glover,11,,,
Lancaster,Manor Twp - Manor New Dist,Governor,,GRN,Paul Glover,3,,,
Lancaster,Manor Twp - Washington Boro Dist,Governor,,GRN,Paul Glover,4,,,
Lancaster,Manor Twp - West Lancaster Dist,Governor,,GRN,Paul Glover,4,,,
Lancaster,Manor Twp - New East Dist,Governor,,GRN,Paul Glover,7,,,
Lancaster,Manor Twp - Hershey Mill Dist,Governor,,GRN,Paul Glover,1,,,
Lancaster,Martic Twp - Marticville Dist,Governor,,GRN,Paul Glover,7,,,
Lancaster,Martic Twp - Holtwood Dist,Governor,,GRN,Paul Glover,8,,,
Lancaster,Mount Joy Twp - Milton Grove Dist,Governor,,GRN,Paul Glover,12,,,
Lancaster,Mount Joy Twp - Fairview,Governor,,GRN,Paul Glover,2,,,
Lancaster,Mount Joy Twp - Cloverleaf,Governor,,GRN,Paul Glover,4,,,
Lancaster,Mount Joy Twp - Hershey Road,Governor,,GRN,Paul Glover,4,,,
Lancaster,Paradise Twp,Governor,,GRN,Paul Glover,3,,,
Lancaster,Penn Twp - Junction Dist,Governor,,GRN,Paul Glover,8,,,
Lancaster,Penn Twp - South Penn Dist,Governor,,GRN,Paul Glover,5,,,
Lancaster,Penn Twp - Penryn,Governor,,GRN,Paul Glover,1,,,
Lancaster,Pequea Twp - West Willow Dist,Governor,,GRN,Paul Glover,4,,,
Lancaster,Pequea Twp - New Danville Dist,Governor,,GRN,Paul Glover,3,,,
Lancaster,Providence Twp - East Dist,Governor,,GRN,Paul Glover,10,,,
Lancaster,Providence Twp - West Dist,Governor,,GRN,Paul Glover,2,,,
Lancaster,Rapho Twp - Sporting Hill Dist,Governor,,GRN,Paul Glover,4,,,
Lancaster,Rapho Twp - Elm Tree I Dist,Governor,,GRN,Paul Glover,6,,,
Lancaster,Rapho Twp - Union Square Dist,Governor,,GRN,Paul Glover,4,,,
Lancaster,Rapho Twp - Elm Tree II Dist,Governor,,GRN,Paul Glover,6,,,
Lancaster,Rapho Twp - Willow Creek Dist,Governor,,GRN,Paul Glover,6,,,
Lancaster,Sadsbury Twp,Governor,,GRN,Paul Glover,2,,,
Lancaster,Salisbury Twp - Gap Dist,Governor,,GRN,Paul Glover,6,,,
Lancaster,Salisbury Twp - White Horse Dist,Governor,,GRN,Paul Glover,4,,,
Lancaster,Strasburg Twp,Governor,,GRN,Paul Glover,8,,,
Lancaster,Warwick Twp - Brunnerville Dist,Governor,,GRN,Paul Glover,2,,,
Lancaster,Warwick Twp - Kissel Hill Dist,Governor,,GRN,Paul Glover,3,,,
Lancaster,Warwick Twp - Rothsville Dist,Governor,,GRN,Paul Glover,3,,,
Lancaster,Warwick Twp - Woodcrest Dist,Governor,,GRN,Paul Glover,6,,,
Lancaster,Warwick Twp - Clay Newport Dist,Governor,,GRN,Paul Glover,8,,,
Lancaster,Warwick Twp - Hilltop Manor Dist,Governor,,GRN,Paul Glover,3,,,
Lancaster,Warwick Twp - Millport Dist,Governor,,GRN,Paul Glover,5,,,
Lancaster,Warwick Twp - Newport West Dist,Governor,,GRN,Paul Glover,2,,,
Lancaster,Warwick Twp - Southwest Dist,Governor,,GRN,Paul Glover,7,,,
Lancaster,Lancaster City - 1st Ward,Governor,,LIB,Ken V. Krawchuk,4,,,
Lancaster,Lancaster City - 2nd Ward - 1st Precinct,Governor,,LIB,Ken V. Krawchuk,12,,,
Lancaster,Lancaster City - 2nd Ward - 2nd Precinct,Governor,,LIB,Ken V. Krawchuk,5,,,
Lancaster,Lancaster City - 3rd Ward,Governor,,LIB,Ken V. Krawchuk,2,,,
Lancaster,Lancaster City - 4th Ward - 1st Precinct,Governor,,LIB,Ken V. Krawchuk,10,,,
Lancaster,Lancaster City - 4th Ward - 2nd Precinct,Governor,,LIB,Ken V. Krawchuk,4,,,
Lancaster,Lancaster City - 5th Ward - 1st Precinct,Governor,,LIB,Ken V. Krawchuk,6,,,
Lancaster,Lancaster City - 5th Ward - 2nd Precinct,Governor,,LIB,Ken V. Krawchuk,8,,,
Lancaster,Lancaster City - 5th Ward - 3rd Precinct,Governor,,LIB,Ken V. Krawchuk,6,,,
Lancaster,Lancaster City - 6th Ward - 1st Precinct,Governor,,LIB,Ken V. Krawchuk,5,,,
Lancaster,Lancaster City - 6th Ward - 2nd Precinct,Governor,,LIB,Ken V. Krawchuk,8,,,
Lancaster,Lancaster City - 6th Ward - 3rd Precinct,Governor,,LIB,Ken V. Krawchuk,15,,,
Lancaster,Lancaster City - 6th Ward - 4th Precinct,Governor,,LIB,Ken V. Krawchuk,7,,,
Lancaster,Lancaster City - 6th Ward - 5th Precinct,Governor,,LIB,Ken V. Krawchuk,5,,,
Lancaster,Lancaster City - 6th Ward - 6th Precinct,Governor,,LIB,Ken V. Krawchuk,6,,,
Lancaster,Lancaster City - 6th Ward - 7th Precinct,Governor,,LIB,Ken V. Krawchuk,11,,,
Lancaster,Lancaster City - 6th Ward - 8th Precinct,Governor,,LIB,Ken V. Krawchuk,8,,,
Lancaster,Lancaster City - 7th Ward - 1st Precinct,Governor,,LIB,Ken V. Krawchuk,7,,,
Lancaster,Lancaster City - 7th Ward - 2nd Precinct,Governor,,LIB,Ken V. Krawchuk,3,,,
Lancaster,Lancaster City - 7th Ward - 3rd Precinct,Governor,,LIB,Ken V. Krawchuk,5,,,
Lancaster,Lancaster City - 7th Ward - 4th Precinct,Governor,,LIB,Ken V. Krawchuk,3,,,
Lancaster,Lancaster City - 7th Ward - 5th Precinct,Governor,,LIB,Ken V. Krawchuk,2,,,
Lancaster,Lancaster City - 7th Ward - 6th Precinct,Governor,,LIB,Ken V. Krawchuk,6,,,
Lancaster,Lancaster City - 7th Ward - 7th Precinct,Governor,,LIB,Ken V. Krawchuk,1,,,
Lancaster,Lancaster City - 7th Ward - 8th Precinct (CV),Governor,,LIB,Ken V. Krawchuk,4,,,
Lancaster,Lancaster City - 7th Ward - 8th Precinct (LS),Governor,,LIB,Ken V. Krawchuk,4,,,
Lancaster,Lancaster City - 8th Ward - 1st Precinct,Governor,,LIB,Ken V. Krawchuk,3,,,
Lancaster,Lancaster City - 8th Ward - 2nd Precinct,Governor,,LIB,Ken V. Krawchuk,5,,,
Lancaster,Lancaster City - 8th Ward - 3rd Precinct,Governor,,LIB,Ken V. Krawchuk,3,,,
Lancaster,Lancaster City - 8th Ward - 4th Precinct,Governor,,LIB,Ken V. Krawchuk,14,,,
Lancaster,Lancaster City - 8th Ward - 5th Precinct,Governor,,LIB,Ken V. Krawchuk,2,,,
Lancaster,Lancaster City - 8th Ward - 6th Precinct,Governor,,LIB,Ken V. Krawchuk,5,,,
Lancaster,Lancaster City - 8th Ward - 7th Precinct,Governor,,LIB,Ken V. Krawchuk,9,,,
Lancaster,Lancaster City - 8th Ward - 8th Precinct,Governor,,LIB,Ken V. Krawchuk,2,,,
Lancaster,Lancaster City - 8th Ward - 9th Precinct,Governor,,LIB,Ken V. Krawchuk,3,,,
Lancaster,Lancaster City - 9th Ward - 1st Precinct,Governor,,LIB,Ken V. Krawchuk,7,,,
Lancaster,Lancaster City - 9th Ward - 2nd Precinct,Governor,,LIB,Ken V. Krawchuk,5,,,
Lancaster,Lancaster City - 9th Ward - 3rd Precinct,Governor,,LIB,Ken V. Krawchuk,1,,,
Lancaster,Lancaster City - 9th Ward - 4th Precinct,Governor,,LIB,Ken V. Krawchuk,13,,,
Lancaster,Lancaster City - 9th Ward - 5th Precinct,Governor,,LIB,Ken V. Krawchuk,2,,,
Lancaster,Adamstown Boro,Governor,,LIB,Ken V. Krawchuk,12,,,
Lancaster,Akron Boro - East Dist,Governor,,LIB,Ken V. Krawchuk,26,,,
Lancaster,Akron Boro - West Dist,Governor,,LIB,Ken V. Krawchuk,25,,,
Lancaster,Christiana Boro,Governor,,LIB,Ken V. Krawchuk,1,,,
Lancaster,Columbia Boro - 1st Ward,Governor,,LIB,Ken V. Krawchuk,9,,,
Lancaster,Columbia Boro - 4th Ward,Governor,,LIB,Ken V. Krawchuk,4,,,
Lancaster,Columbia Boro - 5th Ward,Governor,,LIB,Ken V. Krawchuk,7,,,
Lancaster,Columbia Boro - 6th Ward,Governor,,LIB,Ken V. Krawchuk,14,,,
Lancaster,Columbia Boro - 7th Ward,Governor,,LIB,Ken V. Krawchuk,10,,,
Lancaster,Columbia Boro - 9th Ward,Governor,,LIB,Ken V. Krawchuk,7,,,
Lancaster,Denver Boro,Governor,,LIB,Ken V. Krawchuk,29,,,
Lancaster,East Petersburg Boro North,Governor,,LIB,Ken V. Krawchuk,11,,,
Lancaster,East Petersburg Boro South,Governor,,LIB,Ken V. Krawchuk,5,,,
Lancaster,East Petersburg Boro West,Governor,,LIB,Ken V. Krawchuk,8,,,
Lancaster,Elizabethtown Boro - 1st Ward,Governor,,LIB,Ken V. Krawchuk,30,,,
Lancaster,Elizabethtown Boro - 2nd Ward,Governor,,LIB,Ken V. Krawchuk,16,,,
Lancaster,Elizabethtown Boro - 3rd Ward - 1st Precinct,Governor,,LIB,Ken V. Krawchuk,7,,,
Lancaster,Elizabethtown Boro - 3rd Ward - 2nd Precinct,Governor,,LIB,Ken V. Krawchuk,19,,,
Lancaster,Elizabethtown Boro - 3rd Ward - 3rd Precinct,Governor,,LIB,Ken V. Krawchuk,8,,,
Lancaster,Ephrata Boro - 1st Ward,Governor,,LIB,Ken V. Krawchuk,21,,,
Lancaster,Ephrata Boro - 2nd Ward,Governor,,LIB,Ken V. Krawchuk,24,,,
Lancaster,Ephrata Boro - 3rd Ward,Governor,,LIB,Ken V. Krawchuk,12,,,
Lancaster,Ephrata Boro - 4th Ward,Governor,,LIB,Ken V. Krawchuk,13,,,
Lancaster,Lititz Boro - 1st Ward - 1st Precinct,Governor,,LIB,Ken V. Krawchuk,9,,,
Lancaster,Lititz Boro - 1st Ward - 2nd Precinct,Governor,,LIB,Ken V. Krawchuk,9,,,
Lancaster,Lititz Boro - 2nd Ward - 1st Precinct,Governor,,LIB,Ken V. Krawchuk,8,,,
Lancaster,Lititz Boro - 2nd Ward - 2nd Precinct,Governor,,LIB,Ken V. Krawchuk,15,,,
Lancaster,Lititz Boro - 3rd Ward - 1st Precinct,Governor,,LIB,Ken V. Krawchuk,11,,,
Lancaster,Lititz Boro - 3rd Ward - 2nd Precinct,Governor,,LIB,Ken V. Krawchuk,17,,,
Lancaster,Manheim Boro - 1st Ward,Governor,,LIB,Ken V. Krawchuk,10,,,
Lancaster,Manheim Boro - 2nd Ward,Governor,,LIB,Ken V. Krawchuk,15,,,
Lancaster,Marietta Boro - 1st Dist,Governor,,LIB,Ken V. Krawchuk,8,,,
Lancaster,Marietta Boro - 2nd Dist,Governor,,LIB,Ken V. Krawchuk,15,,,
Lancaster,Millersville Boro - 1st Dist,Governor,,LIB,Ken V. Krawchuk,9,,,
Lancaster,Millersville Boro - 2nd Dist,Governor,,LIB,Ken V. Krawchuk,11,,,
Lancaster,Millersville Boro - 3rd Dist,Governor,,LIB,Ken V. Krawchuk,8,,,
Lancaster,Millersville Boro - 4th Dist,Governor,,LIB,Ken V. Krawchuk,17,,,
Lancaster,Mount Joy Boro - East Ward,Governor,,LIB,Ken V. Krawchuk,7,,,
Lancaster,Mount Joy Boro - Florin Ward,Governor,,LIB,Ken V. Krawchuk,25,,,
Lancaster,Mount Joy Boro - West Ward,Governor,,LIB,Ken V. Krawchuk,7,,,
Lancaster,Mountville Boro,Governor,,LIB,Ken V. Krawchuk,20,,,
Lancaster,New Holland Boro - 1st Dist,Governor,,LIB,Ken V. Krawchuk,7,,,
Lancaster,New Holland Boro - 2nd Dist,Governor,,LIB,Ken V. Krawchuk,23,,,
Lancaster,New Holland Boro - 3rd Dist,Governor,,LIB,Ken V. Krawchuk,7,,,
Lancaster,Quarryville Boro,Governor,,LIB,Ken V. Krawchuk,17,,,
Lancaster,Strasburg Boro - 1st Ward,Governor,,LIB,Ken V. Krawchuk,13,,,
Lancaster,Strasburg Boro - 3rd Ward,Governor,,LIB,Ken V. Krawchuk,10,,,
Lancaster,Terre Hill Boro,Governor,,LIB,Ken V. Krawchuk,10,,,
Lancaster,Bart Twp,Governor,,LIB,Ken V. Krawchuk,5,,,
Lancaster,Brecknock Twp - Bowmansville Dist,Governor,,LIB,Ken V. Krawchuk,22,,,
Lancaster,Brecknock Twp - Muddy Creek Dist,Governor,,LIB,Ken V. Krawchuk,8,,,
Lancaster,Caernarvon Twp,Governor,,LIB,Ken V. Krawchuk,13,,,
Lancaster,Clay Twp - North,Governor,,LIB,Ken V. Krawchuk,9,,,
Lancaster,Clay Twp - South,Governor,,LIB,Ken V. Krawchuk,23,,,
Lancaster,Cocalico East Twp - Smokestown Dist,Governor,,LIB,Ken V. Krawchuk,12,,,
Lancaster,Cocalico East Twp - Swartzville Dist,Governor,,LIB,Ken V. Krawchuk,10,,,
Lancaster,Cocalico East Twp - Stevens Dist,Governor,,LIB,Ken V. Krawchuk,7,,,
Lancaster,Cocalico East Twp - Reamstown Dist,Governor,,LIB,Ken V. Krawchuk,13,,,
Lancaster,Cocalico West Twp - Reinholds Dist,Governor,,LIB,Ken V. Krawchuk,14,,,
Lancaster,Cocalico West Twp - Schoeneck Dist,Governor,,LIB,Ken V. Krawchuk,25,,,
Lancaster,Colerain Twp,Governor,,LIB,Ken V. Krawchuk,11,,,
Lancaster,Conestoga Twp,Governor,,LIB,Ken V. Krawchuk,23,,,
Lancaster,Conoy Twp,Governor,,LIB,Ken V. Krawchuk,24,,,
Lancaster,Donegal East Twp - Maytown Dist,Governor,,LIB,Ken V. Krawchuk,19,,,
Lancaster,Donegal East Twp - Springville Dist,Governor,,LIB,Ken V. Krawchuk,29,,,
Lancaster,Donegal East Twp - Maytown West Dist,Governor,,LIB,Ken V. Krawchuk,14,,,
Lancaster,Donegal West Twp - 1st Dist,Governor,,LIB,Ken V. Krawchuk,9,,,
Lancaster,Donegal West Twp - 2nd Dist,Governor,,LIB,Ken V. Krawchuk,22,,,
Lancaster,Donegal West Twp - 3rd Dist,Governor,,LIB,Ken V. Krawchuk,6,,,
Lancaster,Donegal West Twp - 4th Dist,Governor,,LIB,Ken V. Krawchuk,15,,,
Lancaster,Drumore Twp,Governor,,LIB,Ken V. Krawchuk,8,,,
Lancaster,Drumore East Twp,Governor,,LIB,Ken V. Krawchuk,21,,,
Lancaster,Earl Twp - Martindale Dist,Governor,,LIB,Ken V. Krawchuk,7,,,
Lancaster,Earl Twp - New Holland Dist,Governor,,LIB,Ken V. Krawchuk,14,,,
Lancaster,Earl East Twp - Blue Ball Dist,Governor,,LIB,Ken V. Krawchuk,16,,,
Lancaster,Earl East Twp - Terre Hill Dist,Governor,,LIB,Ken V. Krawchuk,11,,,
Lancaster,Earl West Twp - Earlville Dist,Governor,,LIB,Ken V. Krawchuk,17,,,
Lancaster,Earl West Twp - Farmersville Dist,Governor,,LIB,Ken V. Krawchuk,9,,,
Lancaster,Earl West Twp - North District,Governor,,LIB,Ken V. Krawchuk,8,,,
Lancaster,Eden Twp,Governor,,LIB,Ken V. Krawchuk,7,,,
Lancaster,Elizabeth Twp,Governor,,LIB,Ken V. Krawchuk,30,,,
Lancaster,Ephrata Twp - Lincoln Dist,Governor,,LIB,Ken V. Krawchuk,19,,,
Lancaster,Ephrata Twp - Murrell Dist,Governor,,LIB,Ken V. Krawchuk,28,,,
Lancaster,Ephrata Twp - Trout Run Dist,Governor,,LIB,Ken V. Krawchuk,8,,,
Lancaster,Fulton Twp,Governor,,LIB,Ken V. Krawchuk,7,,,
Lancaster,Hempfield East Twp - Barrcrest Dist,Governor,,LIB,Ken V. Krawchuk,6,,,
Lancaster,Hempfield East Twp - Centerville Dist,Governor,,LIB,Ken V. Krawchuk,8,,,
Lancaster,Hempfield East Twp - Cherry Hill Dist,Governor,,LIB,Ken V. Krawchuk,8,,,
Lancaster,Hempfield East Twp - Chestnut Ridge Dist,Governor,,LIB,Ken V. Krawchuk,18,,,
Lancaster,Hempfield East Twp - Friendly Dist,Governor,,LIB,Ken V. Krawchuk,3,,,
Lancaster,Hempfield East Twp - Spring Dist,Governor,,LIB,Ken V. Krawchuk,7,,,
Lancaster,Hempfield East Twp - Hempland Dist,Governor,,LIB,Ken V. Krawchuk,1,,,
Lancaster,Hempfield East Twp - Indian Springs Dist,Governor,,LIB,Ken V. Krawchuk,8,,,
Lancaster,Hempfield East Twp - Kings District,Governor,,LIB,Ken V. Krawchuk,7,,,
Lancaster,Hempfield East Twp - Landisville Dist,Governor,,LIB,Ken V. Krawchuk,16,,,
Lancaster,Hempfield East Twp - Millcreek Dist,Governor,,LIB,Ken V. Krawchuk,16,,,
Lancaster,Hempfield East Twp - Petersburg Dist,Governor,,LIB,Ken V. Krawchuk,6,,,
Lancaster,Hempfield East Twp - Pleasant View Dist,Governor,,LIB,Ken V. Krawchuk,6,,,
Lancaster,Hempfield East Twp - Rohrerstown Dist,Governor,,LIB,Ken V. Krawchuk,11,,,
Lancaster,Hempfield East Twp - Scotland Dist,Governor,,LIB,Ken V. Krawchuk,9,,,
Lancaster,Hempfield West Twp - Chestnut Hill Dist,Governor,,LIB,Ken V. Krawchuk,15,,,
Lancaster,Hempfield West Twp - Farmdale Dist,Governor,,LIB,Ken V. Krawchuk,28,,,
Lancaster,Hempfield West Twp - Ironville Dist,Governor,,LIB,Ken V. Krawchuk,16,,,
Lancaster,Hempfield West Twp - Silver Spring Dist,Governor,,LIB,Ken V. Krawchuk,14,,,
Lancaster,Hempfield West Twp - Oyster Point Dist,Governor,,LIB,Ken V. Krawchuk,16,,,
Lancaster,Hempfield West Twp - Highland Park Dist,Governor,,LIB,Ken V. Krawchuk,13,,,
Lancaster,Hempfield West Twp - Salunga Dist,Governor,,LIB,Ken V. Krawchuk,19,,,
Lancaster,Lampeter East Twp - 1st Dist,Governor,,LIB,Ken V. Krawchuk,16,,,
Lancaster,Lampeter East Twp - 2nd Dist,Governor,,LIB,Ken V. Krawchuk,4,,,
Lancaster,Lampeter East Twp - 3rd Dist,Governor,,LIB,Ken V. Krawchuk,10,,,
Lancaster,Lampeter East Twp - 4th Dist,Governor,,LIB,Ken V. Krawchuk,8,,,
Lancaster,Lampeter East Twp - 5th Dist,Governor,,LIB,Ken V. Krawchuk,8,,,
Lancaster,Lampeter East Twp - 6th Dist,Governor,,LIB,Ken V. Krawchuk,9,,,
Lancaster,Lampeter East Twp - 7th Dist,Governor,,LIB,Ken V. Krawchuk,9,,,
Lancaster,Lampeter East Twp - 8th Dist,Governor,,LIB,Ken V. Krawchuk,10,,,
Lancaster,Lampeter West Twp - Lampeter Dist,Governor,,LIB,Ken V. Krawchuk,16,,,
Lancaster,Lampeter West Twp - Lyndon Dist,Governor,,LIB,Ken V. Krawchuk,5,,,
Lancaster,Lampeter West Twp - Willow Street Dist,Governor,,LIB,Ken V. Krawchuk,21,,,
Lancaster,Lampeter West Twp - Locust Dist,Governor,,LIB,Ken V. Krawchuk,12,,,
Lancaster,Lampeter West Twp - Millport Dist,Governor,,LIB,Ken V. Krawchuk,15,,,
Lancaster,Lampeter West Twp - Lakes Dist,Governor,,LIB,Ken V. Krawchuk,12,,,
Lancaster,Lampeter West Twp - Windy Hill Dist,Governor,,LIB,Ken V. Krawchuk,25,,,
Lancaster,Lancaster Twp - 1st Dist,Governor,,LIB,Ken V. Krawchuk,2,,,
Lancaster,Lancaster Twp - 2nd Dist,Governor,,LIB,Ken V. Krawchuk,6,,,
Lancaster,Lancaster Twp - 3rd Dist,Governor,,LIB,Ken V. Krawchuk,9,,,
Lancaster,Lancaster Twp - 4th Dist,Governor,,LIB,Ken V. Krawchuk,16,,,
Lancaster,Lancaster Twp - 5th Dist,Governor,,LIB,Ken V. Krawchuk,7,,,
Lancaster,Lancaster Twp - 6th Dist,Governor,,LIB,Ken V. Krawchuk,5,,,
Lancaster,Lancaster Twp - 7th Dist,Governor,,LIB,Ken V. Krawchuk,9,,,
Lancaster,Lancaster Twp - 8th Dist,Governor,,LIB,Ken V. Krawchuk,15,,,
Lancaster,Lancaster Twp - 9th Dist,Governor,,LIB,Ken V. Krawchuk,3,,,
Lancaster,Leacock Twp,Governor,,LIB,Ken V. Krawchuk,8,,,
Lancaster,Leacock Upper Twp - Bareville Dist,Governor,,LIB,Ken V. Krawchuk,19,,,
Lancaster,Leacock Upper Twp - Leacock Dist,Governor,,LIB,Ken V. Krawchuk,12,,,
Lancaster,Leacock Upper Twp - Leola Dist,Governor,,LIB,Ken V. Krawchuk,15,,,
Lancaster,Little Britain Twp,Governor,,LIB,Ken V. Krawchuk,16,,,
Lancaster,Manheim Twp - 1st Dist,Governor,,LIB,Ken V. Krawchuk,3,,,
Lancaster,Manheim Twp - 2nd Dist,Governor,,LIB,Ken V. Krawchuk,8,,,
Lancaster,Manheim Twp - 3rd Dist,Governor,,LIB,Ken V. Krawchuk,19,,,
Lancaster,Manheim Twp - 4th Dist,Governor,,LIB,Ken V. Krawchuk,4,,,
Lancaster,Manheim Twp - 5th Dist,Governor,,LIB,Ken V. Krawchuk,11,,,
Lancaster,Manheim Twp - 6th Dist,Governor,,LIB,Ken V. Krawchuk,14,,,
Lancaster,Manheim Twp - 7th Dist - 41st,Governor,,LIB,Ken V. Krawchuk,7,,,
Lancaster,Manheim Twp - 7th Dist - 96th,Governor,,LIB,Ken V. Krawchuk,1,,,
Lancaster,Manheim Twp - 8th Dist,Governor,,LIB,Ken V. Krawchuk,14,,,
Lancaster,Manheim Twp - 9th Dist,Governor,,LIB,Ken V. Krawchuk,12,,,
Lancaster,Manheim Twp - 10th Dist,Governor,,LIB,Ken V. Krawchuk,12,,,
Lancaster,Manheim Twp - 11th Dist,Governor,,LIB,Ken V. Krawchuk,8,,,
Lancaster,Manheim Twp - 12th Dist,Governor,,LIB,Ken V. Krawchuk,5,,,
Lancaster,Manheim Twp - 13th Dist,Governor,,LIB,Ken V. Krawchuk,15,,,
Lancaster,Manheim Twp - 14th Dist,Governor,,LIB,Ken V. Krawchuk,10,,,
Lancaster,Manheim Twp - 15th Dist,Governor,,LIB,Ken V. Krawchuk,15,,,
Lancaster,Manheim Twp - 16th Dist,Governor,,LIB,Ken V. Krawchuk,19,,,
Lancaster,Manheim Twp - 17th Dist,Governor,,LIB,Ken V. Krawchuk,9,,,
Lancaster,Manheim Twp - 18th Dist,Governor,,LIB,Ken V. Krawchuk,15,,,
Lancaster,Manheim Twp - 19th Dist,Governor,,LIB,Ken V. Krawchuk,12,,,
Lancaster,Manheim Twp - 20th Dist,Governor,,LIB,Ken V. Krawchuk,14,,,
