county,precinct,office,district,party,candidate,votes,election_day,mail,provisional,extra
Franklin,Metal Twp-3rd Dst,Ballots Cast,,,,226,197,25,4,0
Franklin,Metal Twp-3rd Dst,Ballots Cast Blank,,,,0,0,0,0,0
Franklin,Metal Twp-3rd Dst,President,,REP,TRUMP and PENCE,190,177,10,3,0
Franklin,Metal Twp-3rd Dst,President,,DEM,BIDEN and HARRIS,34,18,15,1,0
Franklin,Metal Twp-3rd Dst,President,,LIB,JORGENSEN and COHEN,2,2,0,0,0
Franklin,Metal Twp-3rd Dst,President,,,Write-In: Hawkins Howie (All Variants),0,0,0,0,0
Franklin,Metal Twp-3rd Dst,President,,,Write-In: Donald Trump,0,0,0,0,0
Franklin,Metal Twp-3rd Dst,President,,,Write-In: Scattered,0,0,0,0,0
Franklin,Metal Twp-3rd Dst,President,,,Write-In: Carroll Brian (All Variants),0,0,0,0,0
Franklin,Metal Twp-3rd Dst,President,,,Write-In: Blank,0,0,0,0,0
Franklin,Metal Twp-3rd Dst,President,,,Write-In: West Kanye (All Variants),0,0,0,0,0
Franklin,Metal Twp-3rd Dst,President,,,Write-In: Simmons Jade (All Variants),0,0,0,0,0
Franklin,Metal Twp-3rd Dst,President,,,Write-In: Invalid,0,0,0,0,0
Franklin,Metal Twp-3rd Dst,President,,,Write-In Totals,0,0,0,0,0
Franklin,Metal Twp-3rd Dst,President,,,Not Assigned,0,0,0,0,0
Franklin,Metal Twp-3rd Dst,President,,,Overvotes,0,0,0,0,0
Franklin,Metal Twp-3rd Dst,President,,,Undervotes,0,0,0,0,0
Franklin,Metal Twp-3rd Dst,ATTORNEY GENERAL,,REP,HEATHER HEIDELBAUGH,170,162,5,3,0
Franklin,Metal Twp-3rd Dst,ATTORNEY GENERAL,,DEM,JOSH SHAPIRO,41,24,16,1,0
Franklin,Metal Twp-3rd Dst,ATTORNEY GENERAL,,LIB,DANIEL WASSMER,5,3,2,0,0
Franklin,Metal Twp-3rd Dst,ATTORNEY GENERAL,,GRE,RICHARD L. WEISS,3,2,1,0,0
Franklin,Metal Twp-3rd Dst,ATTORNEY GENERAL,,,Write-In: Blank,0,0,0,0,0
Franklin,Metal Twp-3rd Dst,ATTORNEY GENERAL,,,Write-In: Scattered,0,0,0,0,0
Franklin,Metal Twp-3rd Dst,ATTORNEY GENERAL,,,Write-In: Invalid,0,0,0,0,0
Franklin,Metal Twp-3rd Dst,ATTORNEY GENERAL,,,Write-In Totals,0,0,0,0,0
Franklin,Metal Twp-3rd Dst,ATTORNEY GENERAL,,,Not Assigned,0,0,0,0,0
Franklin,Metal Twp-3rd Dst,ATTORNEY GENERAL,,,Overvotes,0,0,0,0,0
Franklin,Metal Twp-3rd Dst,ATTORNEY GENERAL,,,Undervotes,7,6,1,0,0
Franklin,Metal Twp-3rd Dst,AUDITOR GENERAL,,REP,TIMOTHY DEFOOR,179,168,8,3,0
Franklin,Metal Twp-3rd Dst,AUDITOR GENERAL,,DEM,NINA AHMAD,34,17,16,1,0
Franklin,Metal Twp-3rd Dst,AUDITOR GENERAL,,LIB,JENNIFER MOORE,7,7,0,0,0
Franklin,Metal Twp-3rd Dst,AUDITOR GENERAL,,GRE,OLIVIA FAISON,0,0,0,0,0
Franklin,Metal Twp-3rd Dst,AUDITOR GENERAL,,,Write-In: Blank,0,0,0,0,0
Franklin,Metal Twp-3rd Dst,AUDITOR GENERAL,,,Write-In: Invalid,0,0,0,0,0
Franklin,Metal Twp-3rd Dst,AUDITOR GENERAL,,,Write-In: Scattered,0,0,0,0,0
Franklin,Metal Twp-3rd Dst,AUDITOR GENERAL,,,Write-In Totals,0,0,0,0,0
Franklin,Metal Twp-3rd Dst,AUDITOR GENERAL,,,Not Assigned,0,0,0,0,0
Franklin,Metal Twp-3rd Dst,AUDITOR GENERAL,,,Overvotes,0,0,0,0,0
Franklin,Metal Twp-3rd Dst,AUDITOR GENERAL,,,Undervotes,6,5,1,0,0
Franklin,Metal Twp-3rd Dst,STATE TREASURER,,REP,STACY L. GARRITY,177,167,7,3,0
Franklin,Metal Twp-3rd Dst,STATE TREASURER,,DEM,JOE TORSELLA,36,19,16,1,0
Franklin,Metal Twp-3rd Dst,STATE TREASURER,,LIB,JOE SOLOSKI,4,3,1,0,0
Franklin,Metal Twp-3rd Dst,STATE TREASURER,,GRE,TIMOTHY RUNKLE,2,2,0,0,0
Franklin,Metal Twp-3rd Dst,STATE TREASURER,,,Write-In: Blank,0,0,0,0,0
Franklin,Metal Twp-3rd Dst,STATE TREASURER,,,Write-In: Invalid,0,0,0,0,0
Franklin,Metal Twp-3rd Dst,STATE TREASURER,,,Write-In: Scattered,0,0,0,0,0
Franklin,Metal Twp-3rd Dst,STATE TREASURER,,,Write-In Totals,0,0,0,0,0
Franklin,Metal Twp-3rd Dst,STATE TREASURER,,,Not Assigned,0,0,0,0,0
Franklin,Metal Twp-3rd Dst,STATE TREASURER,,,Overvotes,0,0,0,0,0
Franklin,Metal Twp-3rd Dst,STATE TREASURER,,,Undervotes,7,6,1,0,0
Franklin,Metal Twp-3rd Dst,U.S. House,13,REP,JOHN JOYCE,188,176,9,3,0
Franklin,Metal Twp-3rd Dst,U.S. House,13,DEM,TODD ROWLEY,33,16,16,1,0
Franklin,Metal Twp-3rd Dst,U.S. House,13,,Write-In: Scattered,0,0,0,0,0
Franklin,Metal Twp-3rd Dst,U.S. House,13,,Write-In: Invalid,0,0,0,0,0
Franklin,Metal Twp-3rd Dst,U.S. House,13,,Write-In: Blank,0,0,0,0,0
Franklin,Metal Twp-3rd Dst,U.S. House,13,,Write-In Totals,0,0,0,0,0
Franklin,Metal Twp-3rd Dst,U.S. House,13,,Not Assigned,0,0,0,0,0
Franklin,Metal Twp-3rd Dst,U.S. House,13,,Overvotes,0,0,0,0,0
Franklin,Metal Twp-3rd Dst,U.S. House,13,,Undervotes,5,5,0,0,0
Franklin,Metal Twp-3rd Dst,State House,82,REP,JOHN HERSHEY,200,181,15,4,0
Franklin,Metal Twp-3rd Dst,State House,82,,Write-In: Scattered,1,1,0,0,0
Franklin,Metal Twp-3rd Dst,State House,82,,Write-In: Blank,0,0,0,0,0
Franklin,Metal Twp-3rd Dst,State House,82,,Write-In: Invalid,0,0,0,0,0
Franklin,Metal Twp-3rd Dst,State House,82,,Write-In Totals,1,1,0,0,0
Franklin,Metal Twp-3rd Dst,State House,82,,Not Assigned,0,0,0,0,0
Franklin,Metal Twp-3rd Dst,State House,82,,Overvotes,0,0,0,0,0
Franklin,Metal Twp-3rd Dst,State House,82,,Undervotes,25,15,10,0,0
Franklin,Mont Alto Borough,Registered Voters,,,,1099,,,,
Franklin,Mont Alto Borough,Ballots Cast,,,,874,697,168,9,0
Franklin,Mont Alto Borough,Ballots Cast Blank,,,,0,0,0,0,0
Franklin,Mont Alto Borough,President,,REP,TRUMP and PENCE,648,580,62,6,0
Franklin,Mont Alto Borough,President,,DEM,BIDEN and HARRIS,207,104,100,3,0
Franklin,Mont Alto Borough,President,,LIB,JORGENSEN and COHEN,13,11,2,0,0
Franklin,Mont Alto Borough,President,,,Write-In: Scattered,2,1,1,0,0
Franklin,Mont Alto Borough,President,,,Write-In: Hawkins Howie (All Variants),1,0,1,0,0
Franklin,Mont Alto Borough,President,,,Write-In: Carroll Brian (All Variants),1,0,1,0,0
Franklin,Mont Alto Borough,President,,,Write-In: Donald Trump,0,0,0,0,0
Franklin,Mont Alto Borough,President,,,Write-In: Blank,0,0,0,0,0
Franklin,Mont Alto Borough,President,,,Write-In: West Kanye (All Variants),0,0,0,0,0
Franklin,Mont Alto Borough,President,,,Write-In: Simmons Jade (All Variants),0,0,0,0,0
Franklin,Mont Alto Borough,President,,,Write-In: Invalid,0,0,0,0,0
Franklin,Mont Alto Borough,President,,,Write-In Totals,4,1,3,0,0
Franklin,Mont Alto Borough,President,,,Not Assigned,0,0,0,0,0
Franklin,Mont Alto Borough,President,,,Overvotes,0,0,0,0,0
Franklin,Mont Alto Borough,President,,,Undervotes,2,1,1,0,0
Franklin,Mont Alto Borough,ATTORNEY GENERAL,,REP,HEATHER HEIDELBAUGH,615,547,61,7,0
Franklin,Mont Alto Borough,ATTORNEY GENERAL,,DEM,JOSH SHAPIRO,212,116,94,2,0
Franklin,Mont Alto Borough,ATTORNEY GENERAL,,LIB,DANIEL WASSMER,19,14,5,0,0
Franklin,Mont Alto Borough,ATTORNEY GENERAL,,GRE,RICHARD L. WEISS,7,4,3,0,0
Franklin,Mont Alto Borough,ATTORNEY GENERAL,,,Write-In: Scattered,1,1,0,0,0
Franklin,Mont Alto Borough,ATTORNEY GENERAL,,,Write-In: Blank,0,0,0,0,0
Franklin,Mont Alto Borough,ATTORNEY GENERAL,,,Write-In: Invalid,0,0,0,0,0
Franklin,Mont Alto Borough,ATTORNEY GENERAL,,,Write-In Totals,1,1,0,0,0
Franklin,Mont Alto Borough,ATTORNEY GENERAL,,,Not Assigned,0,0,0,0,0
Franklin,Mont Alto Borough,ATTORNEY GENERAL,,,Overvotes,0,0,0,0,0
Franklin,Mont Alto Borough,ATTORNEY GENERAL,,,Undervotes,20,15,5,0,0
Franklin,Mont Alto Borough,AUDITOR GENERAL,,REP,TIMOTHY DEFOOR,617,544,68,5,0
Franklin,Mont Alto Borough,AUDITOR GENERAL,,DEM,NINA AHMAD,173,91,79,3,0
Franklin,Mont Alto Borough,AUDITOR GENERAL,,LIB,JENNIFER MOORE,43,34,8,1,0
Franklin,Mont Alto Borough,AUDITOR GENERAL,,GRE,OLIVIA FAISON,10,4,6,0,0
Franklin,Mont Alto Borough,AUDITOR GENERAL,,,Write-In: Blank,0,0,0,0,0
Franklin,Mont Alto Borough,AUDITOR GENERAL,,,Write-In: Invalid,0,0,0,0,0
Franklin,Mont Alto Borough,AUDITOR GENERAL,,,Write-In: Scattered,0,0,0,0,0
Franklin,Mont Alto Borough,AUDITOR GENERAL,,,Write-In Totals,0,0,0,0,0
Franklin,Mont Alto Borough,AUDITOR GENERAL,,,Not Assigned,0,0,0,0,0
Franklin,Mont Alto Borough,AUDITOR GENERAL,,,Overvotes,0,0,0,0,0
Franklin,Mont Alto Borough,AUDITOR GENERAL,,,Undervotes,31,24,7,0,0
Franklin,Mont Alto Borough,STATE TREASURER,,REP,STACY L. GARRITY,627,558,62,7,0
Franklin,Mont Alto Borough,STATE TREASURER,,DEM,JOE TORSELLA,181,91,88,2,0
Franklin,Mont Alto Borough,STATE TREASURER,,LIB,JOE SOLOSKI,26,22,4,0,0
Franklin,Mont Alto Borough,STATE TREASURER,,GRE,TIMOTHY RUNKLE,12,5,7,0,0
Franklin,Mont Alto Borough,STATE TREASURER,,,Write-In: Blank,0,0,0,0,0
Franklin,Mont Alto Borough,STATE TREASURER,,,Write-In: Invalid,0,0,0,0,0
Franklin,Mont Alto Borough,STATE TREASURER,,,Write-In: Scattered,0,0,0,0,0
Franklin,Mont Alto Borough,STATE TREASURER,,,Write-In Totals,0,0,0,0,0
Franklin,Mont Alto Borough,STATE TREASURER,,,Not Assigned,0,0,0,0,0
Franklin,Mont Alto Borough,STATE TREASURER,,,Overvotes,0,0,0,0,0
Franklin,Mont Alto Borough,STATE TREASURER,,,Undervotes,28,21,7,0,0
Franklin,Mont Alto Borough,U.S. House,13,REP,JOHN JOYCE,643,570,66,7,0
Franklin,Mont Alto Borough,U.S. House,13,DEM,TODD ROWLEY,202,104,96,2,0
Franklin,Mont Alto Borough,U.S. House,13,,Write-In: Scattered,0,0,0,0,0
Franklin,Mont Alto Borough,U.S. House,13,,Write-In: Invalid,0,0,0,0,0
Franklin,Mont Alto Borough,U.S. House,13,,Write-In: Blank,0,0,0,0,0
Franklin,Mont Alto Borough,U.S. House,13,,Write-In Totals,0,0,0,0,0
Franklin,Mont Alto Borough,U.S. House,13,,Not Assigned,0,0,0,0,0
Franklin,Mont Alto Borough,U.S. House,13,,Overvotes,0,0,0,0,0
Franklin,Mont Alto Borough,U.S. House,13,,Undervotes,29,23,6,0,0
Franklin,Mont Alto Borough,State Senate,33,REP,DOUG MASTRIANO,655,581,68,6,0
Franklin,Mont Alto Borough,State Senate,33,DEM,RICH STERNER,197,99,95,3,0
Franklin,Mont Alto Borough,State Senate,33,,Write-In: Blank,0,0,0,0,0
Franklin,Mont Alto Borough,State Senate,33,,Write-In: Invalid,0,0,0,0,0
Franklin,Mont Alto Borough,State Senate,33,,Write-In: Scattered,0,0,0,0,0
Franklin,Mont Alto Borough,State Senate,33,,Write-In Totals,0,0,0,0,0
Franklin,Mont Alto Borough,State Senate,33,,Not Assigned,0,0,0,0,0
Franklin,Mont Alto Borough,State Senate,33,,Overvotes,0,0,0,0,0
Franklin,Mont Alto Borough,State Senate,33,,Undervotes,22,17,5,0,0
Franklin,Mont Alto Borough,State House,90,REP,PAUL SCHEMEL,746,621,118,7,0
Franklin,Mont Alto Borough,State House,90,,Write-In: Scattered,13,4,9,0,0
Franklin,Mont Alto Borough,State House,90,,Write-In: Invalid,4,3,1,0,0
Franklin,Mont Alto Borough,State House,90,,Write-In: Blank,1,1,0,0,0
Franklin,Mont Alto Borough,State House,90,,Write-In: Laura Jeu,0,0,0,0,0
Franklin,Mont Alto Borough,State House,90,,Write-In Totals,18,8,10,0,0
Franklin,Mont Alto Borough,State House,90,,Not Assigned,0,0,0,0,0
Franklin,Mont Alto Borough,State House,90,,Overvotes,0,0,0,0,0
Franklin,Mont Alto Borough,State House,90,,Undervotes,110,68,40,2,0
Franklin,Montgomery Twp-1st Dst,Registered Voters,,,,1249,,,,
Franklin,Montgomery Twp-1st Dst,Ballots Cast,,,,1049,876,166,7,0
Franklin,Montgomery Twp-1st Dst,Ballots Cast Blank,,,,0,0,0,0,0
Franklin,Montgomery Twp-1st Dst,President,,REP,TRUMP and PENCE,828,753,70,5,0
Franklin,Montgomery Twp-1st Dst,President,,DEM,BIDEN and HARRIS,211,115,94,2,0
Franklin,Montgomery Twp-1st Dst,President,,LIB,JORGENSEN and COHEN,8,8,0,0,0
Franklin,Montgomery Twp-1st Dst,President,,,Write-In: Scattered,2,0,2,0,0
Franklin,Montgomery Twp-1st Dst,President,,,Write-In: Hawkins Howie (All Variants),0,0,0,0,0
Franklin,Montgomery Twp-1st Dst,President,,,Write-In: Donald Trump,0,0,0,0,0
Franklin,Montgomery Twp-1st Dst,President,,,Write-In: Carroll Brian (All Variants),0,0,0,0,0
Franklin,Montgomery Twp-1st Dst,President,,,Write-In: Blank,0,0,0,0,0
Franklin,Montgomery Twp-1st Dst,President,,,Write-In: West Kanye (All Variants),0,0,0,0,0
Franklin,Montgomery Twp-1st Dst,President,,,Write-In: Simmons Jade (All Variants),0,0,0,0,0
Franklin,Montgomery Twp-1st Dst,President,,,Write-In: Invalid,0,0,0,0,0
Franklin,Montgomery Twp-1st Dst,President,,,Write-In Totals,2,0,2,0,0
Franklin,Montgomery Twp-1st Dst,President,,,Not Assigned,0,0,0,0,0
Franklin,Montgomery Twp-1st Dst,President,,,Overvotes,0,0,0,0,0
Franklin,Montgomery Twp-1st Dst,President,,,Undervotes,0,0,0,0,0
Franklin,Montgomery Twp-1st Dst,ATTORNEY GENERAL,,REP,HEATHER HEIDELBAUGH,818,745,68,5,0
Franklin,Montgomery Twp-1st Dst,ATTORNEY GENERAL,,DEM,JOSH SHAPIRO,191,101,88,2,0
Franklin,Montgomery Twp-1st Dst,ATTORNEY GENERAL,,LIB,DANIEL WASSMER,12,8,4,0,0
Franklin,Montgomery Twp-1st Dst,ATTORNEY GENERAL,,GRE,RICHARD L. WEISS,8,5,3,0,0
Franklin,Montgomery Twp-1st Dst,ATTORNEY GENERAL,,,Write-In: Blank,0,0,0,0,0
Franklin,Montgomery Twp-1st Dst,ATTORNEY GENERAL,,,Write-In: Scattered,0,0,0,0,0
Franklin,Montgomery Twp-1st Dst,ATTORNEY GENERAL,,,Write-In: Invalid,0,0,0,0,0
Franklin,Montgomery Twp-1st Dst,ATTORNEY GENERAL,,,Write-In Totals,0,0,0,0,0
Franklin,Montgomery Twp-1st Dst,ATTORNEY GENERAL,,,Not Assigned,0,0,0,0,0
Franklin,Montgomery Twp-1st Dst,ATTORNEY GENERAL,,,Overvotes,0,0,0,0,0
Franklin,Montgomery Twp-1st Dst,ATTORNEY GENERAL,,,Undervotes,20,17,3,0,0
Franklin,Montgomery Twp-1st Dst,AUDITOR GENERAL,,REP,TIMOTHY DEFOOR,815,740,70,5,0
Franklin,Montgomery Twp-1st Dst,AUDITOR GENERAL,,DEM,NINA AHMAD,176,90,84,2,0
Franklin,Montgomery Twp-1st Dst,AUDITOR GENERAL,,LIB,JENNIFER MOORE,20,17,3,0,0
Franklin,Montgomery Twp-1st Dst,AUDITOR GENERAL,,GRE,OLIVIA FAISON,11,7,4,0,0
Franklin,Montgomery Twp-1st Dst,AUDITOR GENERAL,,,Write-In: Blank,0,0,0,0,0
Franklin,Montgomery Twp-1st Dst,AUDITOR GENERAL,,,Write-In: Invalid,0,0,0,0,0
Franklin,Montgomery Twp-1st Dst,AUDITOR GENERAL,,,Write-In: Scattered,0,0,0,0,0
Franklin,Montgomery Twp-1st Dst,AUDITOR GENERAL,,,Write-In Totals,0,0,0,0,0
Franklin,Montgomery Twp-1st Dst,AUDITOR GENERAL,,,Not Assigned,0,0,0,0,0
Franklin,Montgomery Twp-1st Dst,AUDITOR GENERAL,,,Overvotes,0,0,0,0,0
Franklin,Montgomery Twp-1st Dst,AUDITOR GENERAL,,,Undervotes,27,22,5,0,0
Franklin,Montgomery Twp-1st Dst,STATE TREASURER,,REP,STACY L. GARRITY,817,743,69,5,0
Franklin,Montgomery Twp-1st Dst,STATE TREASURER,,DEM,JOE TORSELLA,187,97,88,2,0
Franklin,Montgomery Twp-1st Dst,STATE TREASURER,,LIB,JOE SOLOSKI,10,8,2,0,0
Franklin,Montgomery Twp-1st Dst,STATE TREASURER,,GRE,TIMOTHY RUNKLE,8,5,3,0,0
Franklin,Montgomery Twp-1st Dst,STATE TREASURER,,,Write-In: Blank,0,0,0,0,0
Franklin,Montgomery Twp-1st Dst,STATE TREASURER,,,Write-In: Invalid,0,0,0,0,0
Franklin,Montgomery Twp-1st Dst,STATE TREASURER,,,Write-In: Scattered,0,0,0,0,0
Franklin,Montgomery Twp-1st Dst,STATE TREASURER,,,Write-In Totals,0,0,0,0,0
Franklin,Montgomery Twp-1st Dst,STATE TREASURER,,,Not Assigned,0,0,0,0,0
Franklin,Montgomery Twp-1st Dst,STATE TREASURER,,,Overvotes,0,0,0,0,0
Franklin,Montgomery Twp-1st Dst,STATE TREASURER,,,Undervotes,27,23,4,0,0
Franklin,Montgomery Twp-1st Dst,U.S. House,13,REP,JOHN JOYCE,828,757,66,5,0
Franklin,Montgomery Twp-1st Dst,U.S. House,13,DEM,TODD ROWLEY,195,97,96,2,0
Franklin,Montgomery Twp-1st Dst,U.S. House,13,,Write-In: Scattered,0,0,0,0,0
Franklin,Montgomery Twp-1st Dst,U.S. House,13,,Write-In: Invalid,0,0,0,0,0
Franklin,Montgomery Twp-1st Dst,U.S. House,13,,Write-In: Blank,0,0,0,0,0
Franklin,Montgomery Twp-1st Dst,U.S. House,13,,Write-In Totals,0,0,0,0,0
Franklin,Montgomery Twp-1st Dst,U.S. House,13,,Not Assigned,0,0,0,0,0
Franklin,Montgomery Twp-1st Dst,U.S. House,13,,Overvotes,0,0,0,0,0
Franklin,Montgomery Twp-1st Dst,U.S. House,13,,Undervotes,26,22,4,0,0
Franklin,Montgomery Twp-1st Dst,State House,78,REP,JESSE TOPPER,909,801,102,6,0
Franklin,Montgomery Twp-1st Dst,State House,78,,Write-In: Scattered,19,4,15,0,0
Franklin,Montgomery Twp-1st Dst,State House,78,,Write-In: Blank,2,1,1,0,0
Franklin,Montgomery Twp-1st Dst,State House,78,,Write-In: Invalid,0,0,0,0,0
Franklin,Montgomery Twp-1st Dst,State House,78,,Write-In Totals,21,5,16,0,0
Franklin,Montgomery Twp-1st Dst,State House,78,,Not Assigned,0,0,0,0,0
Franklin,Montgomery Twp-1st Dst,State House,78,,Overvotes,0,0,0,0,0
Franklin,Montgomery Twp-1st Dst,State House,78,,Undervotes,119,70,48,1,0
Franklin,Montgomery Twp-2nd Dst,Registered Voters,,,,1374,,,,
Franklin,Montgomery Twp-2nd Dst,Ballots Cast,,,,1159,942,209,8,0
Franklin,Montgomery Twp-2nd Dst,Ballots Cast Blank,,,,0,0,0,0,0
Franklin,Montgomery Twp-2nd Dst,President,,REP,TRUMP and PENCE,950,844,100,6,0
Franklin,Montgomery Twp-2nd Dst,President,,DEM,BIDEN and HARRIS,190,84,104,2,0
Franklin,Montgomery Twp-2nd Dst,President,,LIB,JORGENSEN and COHEN,14,10,4,0,0
Franklin,Montgomery Twp-2nd Dst,President,,,Write-In: Scattered,2,2,0,0,0
Franklin,Montgomery Twp-2nd Dst,President,,,Write-In: Hawkins Howie (All Variants),1,1,0,0,0
Franklin,Montgomery Twp-2nd Dst,President,,,Write-In: Invalid,1,1,0,0,0
Franklin,Montgomery Twp-2nd Dst,President,,,Write-In: Donald Trump,0,0,0,0,0
Franklin,Montgomery Twp-2nd Dst,President,,,Write-In: Carroll Brian (All Variants),0,0,0,0,0
Franklin,Montgomery Twp-2nd Dst,President,,,Write-In: Blank,0,0,0,0,0
Franklin,Montgomery Twp-2nd Dst,President,,,Write-In: West Kanye (All Variants),0,0,0,0,0
Franklin,Montgomery Twp-2nd Dst,President,,,Write-In: Simmons Jade (All Variants),0,0,0,0,0
Franklin,Montgomery Twp-2nd Dst,President,,,Write-In Totals,4,4,0,0,0
Franklin,Montgomery Twp-2nd Dst,President,,,Not Assigned,0,0,0,0,0
Franklin,Montgomery Twp-2nd Dst,President,,,Overvotes,1,0,1,0,0
Franklin,Montgomery Twp-2nd Dst,President,,,Undervotes,0,0,0,0,0
Franklin,Montgomery Twp-2nd Dst,ATTORNEY GENERAL,,REP,HEATHER HEIDELBAUGH,926,823,97,6,0
Franklin,Montgomery Twp-2nd Dst,ATTORNEY GENERAL,,DEM,JOSH SHAPIRO,183,85,96,2,0
Franklin,Montgomery Twp-2nd Dst,ATTORNEY GENERAL,,LIB,DANIEL WASSMER,17,12,5,0,0
Franklin,Montgomery Twp-2nd Dst,ATTORNEY GENERAL,,GRE,RICHARD L. WEISS,10,8,2,0,0
Franklin,Montgomery Twp-2nd Dst,ATTORNEY GENERAL,,,Write-In: Blank,0,0,0,0,0
Franklin,Montgomery Twp-2nd Dst,ATTORNEY GENERAL,,,Write-In: Scattered,0,0,0,0,0
Franklin,Montgomery Twp-2nd Dst,ATTORNEY GENERAL,,,Write-In: Invalid,0,0,0,0,0
Franklin,Montgomery Twp-2nd Dst,ATTORNEY GENERAL,,,Write-In Totals,0,0,0,0,0
Franklin,Montgomery Twp-2nd Dst,ATTORNEY GENERAL,,,Not Assigned,0,0,0,0,0
Franklin,Montgomery Twp-2nd Dst,ATTORNEY GENERAL,,,Overvotes,0,0,0,0,0
Franklin,Montgomery Twp-2nd Dst,ATTORNEY GENERAL,,,Undervotes,23,14,9,0,0
Franklin,Montgomery Twp-2nd Dst,AUDITOR GENERAL,,REP,TIMOTHY DEFOOR,935,828,101,6,0
Franklin,Montgomery Twp-2nd Dst,AUDITOR GENERAL,,DEM,NINA AHMAD,167,75,90,2,0
Franklin,Montgomery Twp-2nd Dst,AUDITOR GENERAL,,LIB,JENNIFER MOORE,27,21,6,0,0
Franklin,Montgomery Twp-2nd Dst,AUDITOR GENERAL,,GRE,OLIVIA FAISON,7,5,2,0,0
Franklin,Montgomery Twp-2nd Dst,AUDITOR GENERAL,,,Write-In: Blank,0,0,0,0,0
Franklin,Montgomery Twp-2nd Dst,AUDITOR GENERAL,,,Write-In: Invalid,0,0,0,0,0
Franklin,Montgomery Twp-2nd Dst,AUDITOR GENERAL,,,Write-In: Scattered,0,0,0,0,0
Franklin,Montgomery Twp-2nd Dst,AUDITOR GENERAL,,,Write-In Totals,0,0,0,0,0
Franklin,Montgomery Twp-2nd Dst,AUDITOR GENERAL,,,Not Assigned,0,0,0,0,0
Franklin,Montgomery Twp-2nd Dst,AUDITOR GENERAL,,,Overvotes,0,0,0,0,0
Franklin,Montgomery Twp-2nd Dst,AUDITOR GENERAL,,,Undervotes,23,13,10,0,0
Franklin,Montgomery Twp-2nd Dst,STATE TREASURER,,REP,STACY L. GARRITY,928,823,99,6,0
Franklin,Montgomery Twp-2nd Dst,STATE TREASURER,,DEM,JOE TORSELLA,174,77,95,2,0
Franklin,Montgomery Twp-2nd Dst,STATE TREASURER,,LIB,JOE SOLOSKI,25,21,4,0,0
Franklin,Montgomery Twp-2nd Dst,STATE TREASURER,,GRE,TIMOTHY RUNKLE,11,9,2,0,0
Franklin,Montgomery Twp-2nd Dst,STATE TREASURER,,,Write-In: Blank,0,0,0,0,0
Franklin,Montgomery Twp-2nd Dst,STATE TREASURER,,,Write-In: Invalid,0,0,0,0,0
Franklin,Montgomery Twp-2nd Dst,STATE TREASURER,,,Write-In: Scattered,0,0,0,0,0
Franklin,Montgomery Twp-2nd Dst,STATE TREASURER,,,Write-In Totals,0,0,0,0,0
Franklin,Montgomery Twp-2nd Dst,STATE TREASURER,,,Not Assigned,0,0,0,0,0
Franklin,Montgomery Twp-2nd Dst,STATE TREASURER,,,Overvotes,0,0,0,0,0
Franklin,Montgomery Twp-2nd Dst,STATE TREASURER,,,Undervotes,21,12,9,0,0
Franklin,Montgomery Twp-2nd Dst,U.S. House,13,REP,JOHN JOYCE,949,844,99,6,0
Franklin,Montgomery Twp-2nd Dst,U.S. House,13,DEM,TODD ROWLEY,189,85,102,2,0
Franklin,Montgomery Twp-2nd Dst,U.S. House,13,,Write-In: Scattered,0,0,0,0,0
Franklin,Montgomery Twp-2nd Dst,U.S. House,13,,Write-In: Invalid,0,0,0,0,0
Franklin,Montgomery Twp-2nd Dst,U.S. House,13,,Write-In: Blank,0,0,0,0,0
Franklin,Montgomery Twp-2nd Dst,U.S. House,13,,Write-In Totals,0,0,0,0,0
Franklin,Montgomery Twp-2nd Dst,U.S. House,13,,Not Assigned,0,0,0,0,0
Franklin,Montgomery Twp-2nd Dst,U.S. House,13,,Overvotes,0,0,0,0,0
Franklin,Montgomery Twp-2nd Dst,U.S. House,13,,Undervotes,21,13,8,0,0
Franklin,Montgomery Twp-2nd Dst,State House,78,REP,JESSE TOPPER,1015,881,128,6,0
Franklin,Montgomery Twp-2nd Dst,State House,78,,Write-In: Scattered,14,5,9,0,0
Franklin,Montgomery Twp-2nd Dst,State House,78,,Write-In: Invalid,9,5,4,0,0
Franklin,Montgomery Twp-2nd Dst,State House,78,,Write-In: Blank,2,0,2,0,0
Franklin,Montgomery Twp-2nd Dst,State House,78,,Write-In Totals,25,10,15,0,0
Franklin,Montgomery Twp-2nd Dst,State House,78,,Not Assigned,0,0,0,0,0
Franklin,Montgomery Twp-2nd Dst,State House,78,,Overvotes,0,0,0,0,0
Franklin,Montgomery Twp-2nd Dst,State House,78,,Undervotes,119,51,66,2,0
Franklin,Montgomery Twp-3rd Dst,Registered Voters,,,,1204,,,,
Franklin,Montgomery Twp-3rd Dst,Ballots Cast,,,,1004,831,159,14,0
Franklin,Montgomery Twp-3rd Dst,Ballots Cast Blank,,,,0,0,0,0,0
Franklin,Montgomery Twp-3rd Dst,President,,REP,TRUMP and PENCE,831,749,70,12,0
Franklin,Montgomery Twp-3rd Dst,President,,DEM,BIDEN and HARRIS,160,74,85,1,0
Franklin,Montgomery Twp-3rd Dst,President,,LIB,JORGENSEN and COHEN,8,5,2,1,0
Franklin,Montgomery Twp-3rd Dst,President,,,Write-In: Scattered,1,1,0,0,0
Franklin,Montgomery Twp-3rd Dst,President,,,Write-In: Hawkins Howie (All Variants),0,0,0,0,0
