county,precinct,office,district,party,candidate,election_day,mail_in,absentee,provisional,votes
Lackawanna,Moosic W-03 P-00,Registered Voters,,DEM,,,,,,505
Lackawanna,Moosic W-03 P-00,Registered Voters,,REP,,,,,,231
Lackawanna,Moosic W-03 P-00,Registered Voters,,NPA,,,,,,0
Lackawanna,Moosic W-03 P-00,Ballots Cast,,,,111,113,23,9,256
Lackawanna,Moosic W-03 P-00,Ballots Cast,,DEM,,66,89,16,5,176
Lackawanna,Moosic W-03 P-00,Ballots Cast,,REP,,45,24,7,4,80
Lackawanna,Moosic W-03 P-00,President,,DEM,Bernie Sanders,14,13,4,1,32
Lackawanna,Moosic W-03 P-00,President,,DEM,Joseph R. Biden,36,73,10,4,123
Lackawanna,Moosic W-03 P-00,President,,DEM,Tulsi Gabbard,5,0,0,0,5
Lackawanna,Moosic W-03 P-00,President,,DEM,Write-in,5,1,1,0,7
Lackawanna,Moosic W-03 P-00,Attorney General,,DEM,Josh Shapiro,48,76,13,4,141
Lackawanna,Moosic W-03 P-00,Attorney General,,DEM,Write-in,2,3,1,0,6
Lackawanna,Moosic W-03 P-00,Auditor General,,DEM,H. Scott Conklin,5,11,4,0,20
Lackawanna,Moosic W-03 P-00,Auditor General,,DEM,Michael Lamb,14,8,1,2,25
Lackawanna,Moosic W-03 P-00,Auditor General,,DEM,Tracie Fountain,1,8,0,0,9
Lackawanna,Moosic W-03 P-00,Auditor General,,DEM,Rose Rosie Marie Davis,14,13,5,0,32
Lackawanna,Moosic W-03 P-00,Auditor General,,DEM,Nina Ahmad,13,17,2,2,34
Lackawanna,Moosic W-03 P-00,Auditor General,,DEM,Christina M. Hartman,9,18,2,0,29
Lackawanna,Moosic W-03 P-00,Auditor General,,DEM,Write-in,0,2,0,0,2
Lackawanna,Moosic W-03 P-00,State Treasurer,,DEM,Joe Torsella,51,72,13,4,140
Lackawanna,Moosic W-03 P-00,State Treasurer,,DEM,Write-in,0,1,1,0,2
Lackawanna,Moosic W-03 P-00,U.S. House,8,DEM,Matt Cartwright,51,83,12,5,151
Lackawanna,Moosic W-03 P-00,U.S. House,8,DEM,Write-in,3,1,2,0,6
Lackawanna,Moosic W-03 P-00,General Assembly,114,DEM,Bridget Malloy Kosierowski,51,80,13,5,149
Lackawanna,Moosic W-03 P-00,General Assembly,114,DEM,Write-in,3,0,1,0,4
Lackawanna,Moosic W-03 P-00,President,,REP,Donald J. Trump,44,23,7,4,78
Lackawanna,Moosic W-03 P-00,President,,REP,Roque Rocky De La Fuente,0,0,0,0,0
Lackawanna,Moosic W-03 P-00,President,,REP,Bill Weld,0,1,0,0,1
Lackawanna,Moosic W-03 P-00,President,,REP,Write-in,1,0,0,0,1
Lackawanna,Moosic W-03 P-00,Attorney General,,REP,Heather Heidelbaugh,33,19,6,4,62
Lackawanna,Moosic W-03 P-00,Attorney General,,REP,Write-in,0,0,0,0,0
Lackawanna,Moosic W-03 P-00,Auditor General,,REP,Timothy DeFoor,33,17,6,4,60
Lackawanna,Moosic W-03 P-00,Auditor General,,REP,Write-in,0,0,0,0,0
Lackawanna,Moosic W-03 P-00,State Treasurer,,REP,Stacy L. Garrity,34,16,6,4,60
Lackawanna,Moosic W-03 P-00,State Treasurer,,REP,Write-in,0,0,0,0,0
Lackawanna,Moosic W-03 P-00,U.S. House,8,REP,Harry Haas,0,0,2,0,2
Lackawanna,Moosic W-03 P-00,U.S. House,8,REP,Teddy Daniels,17,0,1,0,18
Lackawanna,Moosic W-03 P-00,U.S. House,8,REP,Jim Bognet,8,9,0,1,18
Lackawanna,Moosic W-03 P-00,U.S. House,8,REP,Mike Cammisa,0,0,0,0,0
Lackawanna,Moosic W-03 P-00,U.S. House,8,REP,Mike Marsicano,8,2,0,1,11
Lackawanna,Moosic W-03 P-00,U.S. House,8,REP,Earl Granville,9,12,3,2,26
Lackawanna,Moosic W-03 P-00,U.S. House,8,REP,Write-in,0,0,0,0,0
Lackawanna,Moosic W-03 P-00,General Assembly,114,REP,James May,32,15,5,4,56
Lackawanna,Moosic W-03 P-00,General Assembly,114,REP,Write-in,0,0,0,0,0
Lackawanna,Moosic W-04 P-00,Registered Voters,,,,,,,,859
Lackawanna,Moosic W-04 P-00,Registered Voters,,DEM,,,,,,635
Lackawanna,Moosic W-04 P-00,Registered Voters,,REP,,,,,,224
Lackawanna,Moosic W-04 P-00,Registered Voters,,NPA,,,,,,0
Lackawanna,Moosic W-04 P-00,Ballots Cast,,,,159,191,44,6,400
Lackawanna,Moosic W-04 P-00,Ballots Cast,,DEM,,101,166,42,3,312
Lackawanna,Moosic W-04 P-00,Ballots Cast,,REP,,58,25,2,3,88
Lackawanna,Moosic W-04 P-00,President,,DEM,Bernie Sanders,14,20,1,2,37
Lackawanna,Moosic W-04 P-00,President,,DEM,Joseph R. Biden,67,130,38,1,236
Lackawanna,Moosic W-04 P-00,President,,DEM,Tulsi Gabbard,5,3,1,0,9
Lackawanna,Moosic W-04 P-00,President,,DEM,Write-in,8,7,2,0,17
Lackawanna,Moosic W-04 P-00,Attorney General,,DEM,Josh Shapiro,73,132,36,2,243
Lackawanna,Moosic W-04 P-00,Attorney General,,DEM,Write-in,0,2,0,0,2
Lackawanna,Moosic W-04 P-00,Auditor General,,DEM,H. Scott Conklin,10,8,3,0,21
Lackawanna,Moosic W-04 P-00,Auditor General,,DEM,Michael Lamb,19,15,8,0,42
Lackawanna,Moosic W-04 P-00,Auditor General,,DEM,Tracie Fountain,4,15,5,0,24
Lackawanna,Moosic W-04 P-00,Auditor General,,DEM,Rose Rosie Marie Davis,21,45,17,0,83
Lackawanna,Moosic W-04 P-00,Auditor General,,DEM,Nina Ahmad,11,15,4,2,32
Lackawanna,Moosic W-04 P-00,Auditor General,,DEM,Christina M. Hartman,7,26,3,0,36
Lackawanna,Moosic W-04 P-00,Auditor General,,DEM,Write-in,0,0,0,1,1
Lackawanna,Moosic W-04 P-00,State Treasurer,,DEM,Joe Torsella,70,125,39,2,236
Lackawanna,Moosic W-04 P-00,State Treasurer,,DEM,Write-in,0,0,0,0,0
Lackawanna,Moosic W-04 P-00,U.S. House,8,DEM,Matt Cartwright,81,147,41,3,272
Lackawanna,Moosic W-04 P-00,U.S. House,8,DEM,Write-in,3,3,0,0,6
Lackawanna,Moosic W-04 P-00,General Assembly,114,DEM,Bridget Malloy Kosierowski,81,141,38,3,263
Lackawanna,Moosic W-04 P-00,General Assembly,114,DEM,Write-in,2,0,0,0,2
Lackawanna,Moosic W-04 P-00,President,,REP,Donald J. Trump,52,20,2,2,76
Lackawanna,Moosic W-04 P-00,President,,REP,Roque Rocky De La Fuente,0,1,0,1,2
Lackawanna,Moosic W-04 P-00,President,,REP,Bill Weld,1,4,0,0,5
Lackawanna,Moosic W-04 P-00,President,,REP,Write-in,4,0,0,0,4
Lackawanna,Moosic W-04 P-00,Attorney General,,REP,Heather Heidelbaugh,46,20,1,3,70
Lackawanna,Moosic W-04 P-00,Attorney General,,REP,Write-in,0,1,0,0,1
Lackawanna,Moosic W-04 P-00,Auditor General,,REP,Timothy DeFoor,46,19,1,3,69
Lackawanna,Moosic W-04 P-00,Auditor General,,REP,Write-in,0,1,0,0,1
Lackawanna,Moosic W-04 P-00,State Treasurer,,REP,Stacy L. Garrity,46,20,1,3,70
Lackawanna,Moosic W-04 P-00,State Treasurer,,REP,Write-in,0,0,0,0,0
Lackawanna,Moosic W-04 P-00,U.S. House,8,REP,Harry Haas,0,2,0,0,2
Lackawanna,Moosic W-04 P-00,U.S. House,8,REP,Teddy Daniels,17,1,0,0,18
Lackawanna,Moosic W-04 P-00,U.S. House,8,REP,Jim Bognet,14,8,0,2,24
Lackawanna,Moosic W-04 P-00,U.S. House,8,REP,Mike Cammisa,2,1,0,0,3
Lackawanna,Moosic W-04 P-00,U.S. House,8,REP,Mike Marsicano,4,1,1,0,6
Lackawanna,Moosic W-04 P-00,U.S. House,8,REP,Earl Granville,21,12,1,1,35
Lackawanna,Moosic W-04 P-00,U.S. House,8,REP,Write-in,0,0,0,0,0
Lackawanna,Moosic W-04 P-00,General Assembly,114,REP,James May,49,22,2,3,76
Lackawanna,Moosic W-04 P-00,General Assembly,114,REP,Write-in,0,1,0,0,1
Lackawanna,Moscow W-00 P-00,Registered Voters,,,,,,,,1341
Lackawanna,Moscow W-00 P-00,Registered Voters,,DEM,,,,,,698
Lackawanna,Moscow W-00 P-00,Registered Voters,,REP,,,,,,643
Lackawanna,Moscow W-00 P-00,Registered Voters,,NPA,,,,,,0
Lackawanna,Moscow W-00 P-00,Ballots Cast,,,,293,304,53,6,656
Lackawanna,Moscow W-00 P-00,Ballots Cast,,DEM,,112,234,37,5,388
Lackawanna,Moscow W-00 P-00,Ballots Cast,,REP,,181,70,16,1,268
Lackawanna,Moscow W-00 P-00,President,,DEM,Bernie Sanders,25,18,7,2,52
Lackawanna,Moscow W-00 P-00,President,,DEM,Joseph R. Biden,83,207,26,2,318
Lackawanna,Moscow W-00 P-00,President,,DEM,Tulsi Gabbard,2,3,2,0,7
Lackawanna,Moscow W-00 P-00,President,,DEM,Write-in,2,2,1,1,6
Lackawanna,Moscow W-00 P-00,Attorney General,,DEM,Josh Shapiro,89,203,32,2,326
Lackawanna,Moscow W-00 P-00,Attorney General,,DEM,Write-in,4,2,1,1,8
Lackawanna,Moscow W-00 P-00,Auditor General,,DEM,H. Scott Conklin,4,12,0,0,16
Lackawanna,Moscow W-00 P-00,Auditor General,,DEM,Michael Lamb,11,22,6,1,40
Lackawanna,Moscow W-00 P-00,Auditor General,,DEM,Tracie Fountain,5,27,3,0,35
Lackawanna,Moscow W-00 P-00,Auditor General,,DEM,Rose Rosie Marie Davis,37,59,14,1,111
Lackawanna,Moscow W-00 P-00,Auditor General,,DEM,Nina Ahmad,29,36,5,1,71
Lackawanna,Moscow W-00 P-00,Auditor General,,DEM,Christina M. Hartman,10,32,5,0,47
Lackawanna,Moscow W-00 P-00,Auditor General,,DEM,Write-in,2,1,0,0,3
Lackawanna,Moscow W-00 P-00,State Treasurer,,DEM,Joe Torsella,86,189,31,2,308
Lackawanna,Moscow W-00 P-00,State Treasurer,,DEM,Write-in,3,1,0,1,5
Lackawanna,Moscow W-00 P-00,U.S. House,8,DEM,Matt Cartwright,97,218,30,3,348
Lackawanna,Moscow W-00 P-00,U.S. House,8,DEM,Write-in,3,1,2,1,7
Lackawanna,Moscow W-00 P-00,General Assembly,118,DEM,Mike Carroll,94,199,30,2,325
Lackawanna,Moscow W-00 P-00,General Assembly,118,DEM,Write-in,3,1,0,1,5
Lackawanna,Moscow W-00 P-00,President,,REP,Donald J. Trump,168,52,10,1,231
Lackawanna,Moscow W-00 P-00,President,,REP,Roque Rocky De La Fuente,4,1,1,0,6
Lackawanna,Moscow W-00 P-00,President,,REP,Bill Weld,5,9,5,0,19
Lackawanna,Moscow W-00 P-00,President,,REP,Write-in,1,4,0,0,5
Lackawanna,Moscow W-00 P-00,Attorney General,,REP,Heather Heidelbaugh,151,54,15,1,221
Lackawanna,Moscow W-00 P-00,Attorney General,,REP,Write-in,0,0,0,0,0
Lackawanna,Moscow W-00 P-00,Auditor General,,REP,Timothy DeFoor,146,55,14,1,216
Lackawanna,Moscow W-00 P-00,Auditor General,,REP,Write-in,0,0,0,0,0
Lackawanna,Moscow W-00 P-00,State Treasurer,,REP,Stacy L. Garrity,142,54,15,1,212
Lackawanna,Moscow W-00 P-00,State Treasurer,,REP,Write-in,0,0,0,0,0
Lackawanna,Moscow W-00 P-00,U.S. House,8,REP,Harry Haas,6,1,0,0,7
Lackawanna,Moscow W-00 P-00,U.S. House,8,REP,Teddy Daniels,49,3,2,0,54
Lackawanna,Moscow W-00 P-00,U.S. House,8,REP,Jim Bognet,34,10,3,0,47
Lackawanna,Moscow W-00 P-00,U.S. House,8,REP,Mike Cammisa,1,1,0,0,2
Lackawanna,Moscow W-00 P-00,U.S. House,8,REP,Mike Marsicano,7,5,1,0,13
Lackawanna,Moscow W-00 P-00,U.S. House,8,REP,Earl Granville,76,42,8,1,127
Lackawanna,Moscow W-00 P-00,U.S. House,8,REP,Write-in,0,0,0,0,0
Lackawanna,Moscow W-00 P-00,General Assembly,118,REP,Andrew Holter,138,49,16,1,204
Lackawanna,Moscow W-00 P-00,General Assembly,118,REP,Write-in,2,0,0,0,2
Lackawanna,Newton Township W-00 P-00,Registered Voters,,,,,,,,1844
Lackawanna,Newton Township W-00 P-00,Registered Voters,,DEM,,,,,,784
Lackawanna,Newton Township W-00 P-00,Registered Voters,,REP,,,,,,1060
Lackawanna,Newton Township W-00 P-00,Registered Voters,,NPA,,,,,,0
Lackawanna,Newton Township W-00 P-00,Ballots Cast,,,,367,308,61,11,747
Lackawanna,Newton Township W-00 P-00,Ballots Cast,,DEM,,89,178,41,6,314
Lackawanna,Newton Township W-00 P-00,Ballots Cast,,REP,,278,130,20,5,433
Lackawanna,Newton Township W-00 P-00,President,,DEM,Bernie Sanders,16,23,3,1,43
Lackawanna,Newton Township W-00 P-00,President,,DEM,Joseph R. Biden,63,146,37,4,250
Lackawanna,Newton Township W-00 P-00,President,,DEM,Tulsi Gabbard,5,6,1,0,12
Lackawanna,Newton Township W-00 P-00,President,,DEM,Write-in,4,3,0,0,7
Lackawanna,Newton Township W-00 P-00,Attorney General,,DEM,Josh Shapiro,76,157,38,4,275
Lackawanna,Newton Township W-00 P-00,Attorney General,,DEM,Write-in,2,0,0,0,2
Lackawanna,Newton Township W-00 P-00,Auditor General,,DEM,H. Scott Conklin,10,10,0,0,20
Lackawanna,Newton Township W-00 P-00,Auditor General,,DEM,Michael Lamb,17,32,5,1,55
Lackawanna,Newton Township W-00 P-00,Auditor General,,DEM,Tracie Fountain,7,19,1,0,27
Lackawanna,Newton Township W-00 P-00,Auditor General,,DEM,Rose Rosie Marie Davis,13,28,10,0,51
Lackawanna,Newton Township W-00 P-00,Auditor General,,DEM,Nina Ahmad,23,26,8,2,59
Lackawanna,Newton Township W-00 P-00,Auditor General,,DEM,Christina M. Hartman,10,31,8,1,50
Lackawanna,Newton Township W-00 P-00,Auditor General,,DEM,Write-in,2,2,0,0,4
Lackawanna,Newton Township W-00 P-00,State Treasurer,,DEM,Joe Torsella,74,146,34,5,259
Lackawanna,Newton Township W-00 P-00,State Treasurer,,DEM,Write-in,2,0,0,0,2
Lackawanna,Newton Township W-00 P-00,U.S. House,8,DEM,Matt Cartwright,73,168,36,5,282
Lackawanna,Newton Township W-00 P-00,U.S. House,8,DEM,Write-in,3,3,1,0,7
Lackawanna,Newton Township W-00 P-00,General Assembly,114,DEM,Bridget Malloy Kosierowski,79,159,37,5,280
Lackawanna,Newton Township W-00 P-00,General Assembly,114,DEM,Write-in,2,2,0,0,4
Lackawanna,Newton Township W-00 P-00,President,,REP,Donald J. Trump,263,101,19,5,388
Lackawanna,Newton Township W-00 P-00,President,,REP,Roque Rocky De La Fuente,4,1,0,0,5
Lackawanna,Newton Township W-00 P-00,President,,REP,Bill Weld,5,14,1,0,20
Lackawanna,Newton Township W-00 P-00,President,,REP,Write-in,3,2,0,0,5
Lackawanna,Newton Township W-00 P-00,Attorney General,,REP,Heather Heidelbaugh,218,115,14,4,351
Lackawanna,Newton Township W-00 P-00,Attorney General,,REP,Write-in,1,0,0,0,1
Lackawanna,Newton Township W-00 P-00,Auditor General,,REP,Timothy DeFoor,215,109,14,4,342
Lackawanna,Newton Township W-00 P-00,Auditor General,,REP,Write-in,1,0,0,0,1
Lackawanna,Newton Township W-00 P-00,State Treasurer,,REP,Stacy L. Garrity,219,112,14,4,349
Lackawanna,Newton Township W-00 P-00,State Treasurer,,REP,Write-in,2,0,0,0,2
Lackawanna,Newton Township W-00 P-00,U.S. House,8,REP,Harry Haas,7,9,1,0,17
Lackawanna,Newton Township W-00 P-00,U.S. House,8,REP,Teddy Daniels,81,8,0,3,92
Lackawanna,Newton Township W-00 P-00,U.S. House,8,REP,Jim Bognet,52,25,6,1,84
Lackawanna,Newton Township W-00 P-00,U.S. House,8,REP,Mike Cammisa,0,3,0,0,3
Lackawanna,Newton Township W-00 P-00,U.S. House,8,REP,Mike Marsicano,31,3,0,1,35
Lackawanna,Newton Township W-00 P-00,U.S. House,8,REP,Earl Granville,97,74,11,0,182
Lackawanna,Newton Township W-00 P-00,U.S. House,8,REP,Write-in,0,2,1,0,3
Lackawanna,Newton Township W-00 P-00,General Assembly,114,REP,James May,248,121,17,5,391
Lackawanna,Newton Township W-00 P-00,General Assembly,114,REP,Write-in,1,1,1,0,3
Lackawanna,North Abington Twp. W-00 P-00,Registered Voters,,,,,,,,482
Lackawanna,North Abington Twp. W-00 P-00,Registered Voters,,DEM,,,,,,218
Lackawanna,North Abington Twp. W-00 P-00,Registered Voters,,REP,,,,,,264
Lackawanna,North Abington Twp. W-00 P-00,Registered Voters,,NPA,,,,,,0
Lackawanna,North Abington Twp. W-00 P-00,Ballots Cast,,,,102,84,13,2,201
Lackawanna,North Abington Twp. W-00 P-00,Ballots Cast,,DEM,,35,61,9,1,106
Lackawanna,North Abington Twp. W-00 P-00,Ballots Cast,,REP,,67,23,4,1,95
Lackawanna,North Abington Twp. W-00 P-00,President,,DEM,Bernie Sanders,10,9,2,1,22
Lackawanna,North Abington Twp. W-00 P-00,President,,DEM,Joseph R. Biden,23,49,7,0,79
Lackawanna,North Abington Twp. W-00 P-00,President,,DEM,Tulsi Gabbard,2,1,0,0,3
Lackawanna,North Abington Twp. W-00 P-00,President,,DEM,Write-in,0,1,0,0,1
Lackawanna,North Abington Twp. W-00 P-00,Attorney General,,DEM,Josh Shapiro,30,52,6,1,89
Lackawanna,North Abington Twp. W-00 P-00,Attorney General,,DEM,Write-in,0,0,1,0,1
Lackawanna,North Abington Twp. W-00 P-00,Auditor General,,DEM,H. Scott Conklin,0,2,0,0,2
Lackawanna,North Abington Twp. W-00 P-00,Auditor General,,DEM,Michael Lamb,4,11,1,0,16
Lackawanna,North Abington Twp. W-00 P-00,Auditor General,,DEM,Tracie Fountain,1,6,0,0,7
Lackawanna,North Abington Twp. W-00 P-00,Auditor General,,DEM,Rose Rosie Marie Davis,2,3,1,0,6
Lackawanna,North Abington Twp. W-00 P-00,Auditor General,,DEM,Nina Ahmad,19,18,2,1,40
Lackawanna,North Abington Twp. W-00 P-00,Auditor General,,DEM,Christina M. Hartman,4,9,2,0,15
Lackawanna,North Abington Twp. W-00 P-00,Auditor General,,DEM,Write-in,0,0,0,0,0
Lackawanna,North Abington Twp. W-00 P-00,State Treasurer,,DEM,Joe Torsella,27,50,5,1,83
Lackawanna,North Abington Twp. W-00 P-00,State Treasurer,,DEM,Write-in,0,0,0,0,0
Lackawanna,North Abington Twp. W-00 P-00,U.S. House,8,DEM,Matt Cartwright,32,58,8,1,99
Lackawanna,North Abington Twp. W-00 P-00,U.S. House,8,DEM,Write-in,0,0,0,0,0
Lackawanna,North Abington Twp. W-00 P-00,General Assembly,114,DEM,Bridget Malloy Kosierowski,32,59,8,1,100
Lackawanna,North Abington Twp. W-00 P-00,General Assembly,114,DEM,Write-in,0,0,0,0,0
Lackawanna,North Abington Twp. W-00 P-00,President,,REP,Donald J. Trump,60,20,4,1,85
Lackawanna,North Abington Twp. W-00 P-00,President,,REP,Roque Rocky De La Fuente,0,0,0,0,0
Lackawanna,North Abington Twp. W-00 P-00,President,,REP,Bill Weld,3,3,0,0,6
Lackawanna,North Abington Twp. W-00 P-00,President,,REP,Write-in,2,0,0,0,2
Lackawanna,North Abington Twp. W-00 P-00,Attorney General,,REP,Heather Heidelbaugh,49,18,3,1,71
Lackawanna,North Abington Twp. W-00 P-00,Attorney General,,REP,Write-in,0,0,0,0,0
Lackawanna,North Abington Twp. W-00 P-00,Auditor General,,REP,Timothy DeFoor,47,18,3,1,69
Lackawanna,North Abington Twp. W-00 P-00,Auditor General,,REP,Write-in,0,0,0,0,0
Lackawanna,North Abington Twp. W-00 P-00,State Treasurer,,REP,Stacy L. Garrity,47,17,3,1,68
Lackawanna,North Abington Twp. W-00 P-00,State Treasurer,,REP,Write-in,0,0,0,0,0
Lackawanna,North Abington Twp. W-00 P-00,U.S. House,8,REP,Harry Haas,0,0,0,0,0
Lackawanna,North Abington Twp. W-00 P-00,U.S. House,8,REP,Teddy Daniels,13,1,0,0,14
Lackawanna,North Abington Twp. W-00 P-00,U.S. House,8,REP,Jim Bognet,13,4,0,1,18
Lackawanna,North Abington Twp. W-00 P-00,U.S. House,8,REP,Mike Cammisa,0,3,0,0,3
Lackawanna,North Abington Twp. W-00 P-00,U.S. House,8,REP,Mike Marsicano,5,0,0,0,5
Lackawanna,North Abington Twp. W-00 P-00,U.S. House,8,REP,Earl Granville,33,12,4,0,49
Lackawanna,North Abington Twp. W-00 P-00,U.S. House,8,REP,Write-in,0,2,0,0,2
Lackawanna,North Abington Twp. W-00 P-00,General Assembly,114,REP,James May,62,16,3,1,82
Lackawanna,North Abington Twp. W-00 P-00,General Assembly,114,REP,Write-in,1,0,0,0,1
Lackawanna,Old Forge W-01 P-00,Registered Voters,,,,,,,,683
Lackawanna,Old Forge W-01 P-00,Registered Voters,,DEM,,,,,,384
Lackawanna,Old Forge W-01 P-00,Registered Voters,,REP,,,,,,299
Lackawanna,Old Forge W-01 P-00,Registered Voters,,NPA,,,,,,0
Lackawanna,Old Forge W-01 P-00,Ballots Cast,,,,150,112,14,3,279
Lackawanna,Old Forge W-01 P-00,Ballots Cast,,DEM,,57,76,12,1,146
Lackawanna,Old Forge W-01 P-00,Ballots Cast,,REP,,93,36,2,2,133
Lackawanna,Old Forge W-01 P-00,President,,DEM,Bernie Sanders,3,4,1,0,8
Lackawanna,Old Forge W-01 P-00,President,,DEM,Joseph R. Biden,49,71,11,1,132
Lackawanna,Old Forge W-01 P-00,President,,DEM,Tulsi Gabbard,1,1,0,0,2
Lackawanna,Old Forge W-01 P-00,President,,DEM,Write-in,2,0,0,0,2
Lackawanna,Old Forge W-01 P-00,Attorney General,,DEM,Josh Shapiro,43,67,12,1,123
Lackawanna,Old Forge W-01 P-00,Attorney General,,DEM,Write-in,2,0,0,0,2
Lackawanna,Old Forge W-01 P-00,Auditor General,,DEM,H. Scott Conklin,2,9,0,0,11
Lackawanna,Old Forge W-01 P-00,Auditor General,,DEM,Michael Lamb,17,14,3,0,34
Lackawanna,Old Forge W-01 P-00,Auditor General,,DEM,Tracie Fountain,1,8,0,0,9
Lackawanna,Old Forge W-01 P-00,Auditor General,,DEM,Rose Rosie Marie Davis,8,15,1,1,25
Lackawanna,Old Forge W-01 P-00,Auditor General,,DEM,Nina Ahmad,17,9,3,0,29
Lackawanna,Old Forge W-01 P-00,Auditor General,,DEM,Christina M. Hartman,4,11,5,0,20
Lackawanna,Old Forge W-01 P-00,Auditor General,,DEM,Write-in,0,0,0,0,0
Lackawanna,Old Forge W-01 P-00,State Treasurer,,DEM,Joe Torsella,35,65,12,1,113
Lackawanna,Old Forge W-01 P-00,State Treasurer,,DEM,Write-in,0,0,0,0,0
Lackawanna,Old Forge W-01 P-00,U.S. House,8,DEM,Matt Cartwright,48,68,12,1,129
Lackawanna,Old Forge W-01 P-00,U.S. House,8,DEM,Write-in,1,0,0,0,1
Lackawanna,Old Forge W-01 P-00,General Assembly,114,DEM,Bridget Malloy Kosierowski,47,75,10,1,133
Lackawanna,Old Forge W-01 P-00,General Assembly,114,DEM,Write-in,1,0,0,0,1
Lackawanna,Old Forge W-01 P-00,President,,REP,Donald J. Trump,87,29,1,2,119
Lackawanna,Old Forge W-01 P-00,President,,REP,Roque Rocky De La Fuente,0,0,1,0,1
Lackawanna,Old Forge W-01 P-00,President,,REP,Bill Weld,1,2,0,0,3
Lackawanna,Old Forge W-01 P-00,President,,REP,Write-in,1,0,0,0,1
Lackawanna,Old Forge W-01 P-00,Attorney General,,REP,Heather Heidelbaugh,68,31,2,2,103
Lackawanna,Old Forge W-01 P-00,Attorney General,,REP,Write-in,1,0,0,0,1
Lackawanna,Old Forge W-01 P-00,Auditor General,,REP,Timothy DeFoor,69,32,2,1,104
Lackawanna,Old Forge W-01 P-00,Auditor General,,REP,Write-in,1,0,0,0,1
Lackawanna,Old Forge W-01 P-00,State Treasurer,,REP,Stacy L. Garrity,69,30,2,1,102
Lackawanna,Old Forge W-01 P-00,State Treasurer,,REP,Write-in,1,0,0,0,1
Lackawanna,Old Forge W-01 P-00,U.S. House,8,REP,Harry Haas,1,0,0,0,1
Lackawanna,Old Forge W-01 P-00,U.S. House,8,REP,Teddy Daniels,31,4,0,0,35
Lackawanna,Old Forge W-01 P-00,U.S. House,8,REP,Jim Bognet,19,6,0,0,25
Lackawanna,Old Forge W-01 P-00,U.S. House,8,REP,Mike Cammisa,1,0,0,0,1
Lackawanna,Old Forge W-01 P-00,U.S. House,8,REP,Mike Marsicano,13,2,0,0,15
Lackawanna,Old Forge W-01 P-00,U.S. House,8,REP,Earl Granville,26,21,2,2,51
Lackawanna,Old Forge W-01 P-00,U.S. House,8,REP,Write-in,0,0,0,0,0
Lackawanna,Old Forge W-01 P-00,General Assembly,114,REP,James May,76,33,2,2,113
Lackawanna,Old Forge W-01 P-00,General Assembly,114,REP,Write-in,0,0,0,0,0
Lackawanna,Old Forge W-02 P-00,Registered Voters,,,,,,,,684
Lackawanna,Old Forge W-02 P-00,Registered Voters,,DEM,,,,,,415
Lackawanna,Old Forge W-02 P-00,Registered Voters,,REP,,,,,,269
Lackawanna,Old Forge W-02 P-00,Registered Voters,,NPA,,,,,,0
Lackawanna,Old Forge W-02 P-00,Ballots Cast,,,,150,117,8,4,279
Lackawanna,Old Forge W-02 P-00,Ballots Cast,,DEM,,71,87,5,2,165
Lackawanna,Old Forge W-02 P-00,Ballots Cast,,REP,,79,30,3,2,114
Lackawanna,Old Forge W-02 P-00,President,,DEM,Bernie Sanders,10,10,0,2,22
Lackawanna,Old Forge W-02 P-00,President,,DEM,Joseph R. Biden,45,74,4,0,123
Lackawanna,Old Forge W-02 P-00,President,,DEM,Tulsi Gabbard,5,2,1,0,8
Lackawanna,Old Forge W-02 P-00,President,,DEM,Write-in,4,1,0,0,5
Lackawanna,Old Forge W-02 P-00,Attorney General,,DEM,Josh Shapiro,55,76,5,2,138
Lackawanna,Old Forge W-02 P-00,Attorney General,,DEM,Write-in,1,0,0,0,1
Lackawanna,Old Forge W-02 P-00,Auditor General,,DEM,H. Scott Conklin,2,4,0,0,6
Lackawanna,Old Forge W-02 P-00,Auditor General,,DEM,Michael Lamb,14,17,1,0,32
Lackawanna,Old Forge W-02 P-00,Auditor General,,DEM,Tracie Fountain,6,2,0,0,8
Lackawanna,Old Forge W-02 P-00,Auditor General,,DEM,Rose Rosie Marie Davis,10,25,2,0,37
Lackawanna,Old Forge W-02 P-00,Auditor General,,DEM,Nina Ahmad,16,8,1,2,27
Lackawanna,Old Forge W-02 P-00,Auditor General,,DEM,Christina M. Hartman,8,17,1,0,26
Lackawanna,Old Forge W-02 P-00,Auditor General,,DEM,Write-in,1,0,0,0,1
Lackawanna,Old Forge W-02 P-00,State Treasurer,,DEM,Joe Torsella,54,73,4,2,133
Lackawanna,Old Forge W-02 P-00,State Treasurer,,DEM,Write-in,1,0,0,0,1
Lackawanna,Old Forge W-02 P-00,U.S. House,8,DEM,Matt Cartwright,59,82,4,2,147
Lackawanna,Old Forge W-02 P-00,U.S. House,8,DEM,Write-in,1,3,0,0,4
Lackawanna,Old Forge W-02 P-00,General Assembly,114,DEM,Bridget Malloy Kosierowski,61,77,5,2,145
Lackawanna,Old Forge W-02 P-00,General Assembly,114,DEM,Write-in,1,2,0,0,3
Lackawanna,Old Forge W-02 P-00,President,,REP,Donald J. Trump,77,24,3,2,106
Lackawanna,Old Forge W-02 P-00,President,,REP,Roque Rocky De La Fuente,1,0,0,0,1
