county,precinct,office,district,party,candidate,election_day,mail_in,votes
Mercer,Pymatuning 1,Auditor General,,DEM,Rose Rosie Marie Davis,3,3,6
Mercer,Pymatuning 1,Auditor General,,DEM,Nina Ahmad,0,2,2
Mercer,Pymatuning 1,Auditor General,,DEM,Christina M. Hartman,9,2,11
Mercer,Pymatuning 1,Auditor General,,DEM,Write-In,0,0,0
Mercer,Pymatuning 1,State Treasurer,,DEM,Joe Torsella,44,51,95
Mercer,Pymatuning 1,State Treasurer,,DEM,Write-In,0,1,1
Mercer,Pymatuning 1,U.S. House,16,DEM,Kristy Gnibus,42,52,94
Mercer,Pymatuning 1,U.S. House,16,DEM,Write-In,0,1,1
Mercer,Pymatuning 1,General Assembly,7,DEM,Mark Longietti,51,58,109
Mercer,Pymatuning 1,General Assembly,7,DEM,Write-In,0,0,0
Mercer,Pymatuning 1,President,,REP,Donald J. Trump,85,33,118
Mercer,Pymatuning 1,President,,REP,Roque Rocky De La Fuente,0,0,0
Mercer,Pymatuning 1,President,,REP,Bill Weld,0,2,2
Mercer,Pymatuning 1,President,,REP,Write-In,1,1,2
Mercer,Pymatuning 1,Attorney General,,REP,Heather Heidelbaugh,81,34,115
Mercer,Pymatuning 1,Attorney General,,REP,Write-In,0,1,1
Mercer,Pymatuning 1,Auditor General,,REP,Timothy Defoor,82,33,115
Mercer,Pymatuning 1,Auditor General,,REP,Write-In,0,1,1
Mercer,Pymatuning 1,State Treasurer,,REP,Stacy L. Garrity,81,34,115
Mercer,Pymatuning 1,State Treasurer,,REP,Write-In,0,1,1
Mercer,Pymatuning 1,U.S. House,16,REP,Mike Kelly,82,31,113
Mercer,Pymatuning 1,U.S. House,16,REP,Write-In,1,1,2
Mercer,Pymatuning 1,General Assembly,7,REP,Write-In,17,9,26
Mercer,Pymatuning 1,General Assembly,7,REP,Mark Longietti,12,8,20
Mercer,Pymatuning 2,Registered Voters,,,,,,803
Mercer,Pymatuning 2,Registered Voters,,DEM,,,,411
Mercer,Pymatuning 2,Registered Voters,,REP,,,,392
Mercer,Pymatuning 2,Registered Voters,,NPA,,,,0
Mercer,Pymatuning 2,Ballots Cast,,,,145,90,235
Mercer,Pymatuning 2,Ballots Cast,,DEM,,58,61,119
Mercer,Pymatuning 2,Ballots Cast,,REP,,87,29,116
Mercer,Pymatuning 2,Ballots Cast,,NPA,,0,0,0
Mercer,Pymatuning 2,President,,DEM,Bernie Sanders,5,7,12
Mercer,Pymatuning 2,President,,DEM,Joseph R. Biden,33,50,83
Mercer,Pymatuning 2,President,,DEM,Tulsi Gabbard,3,2,5
Mercer,Pymatuning 2,President,,DEM,Elizabeth Warren,2,0,2
Mercer,Pymatuning 2,President,,DEM,Write-In,8,1,9
Mercer,Pymatuning 2,Attorney General,,DEM,Josh Shapiro,48,57,105
Mercer,Pymatuning 2,Attorney General,,DEM,Write-In,1,1,2
Mercer,Pymatuning 2,Auditor General,,DEM,H. Scott Conklin,7,6,13
Mercer,Pymatuning 2,Auditor General,,DEM,Michael Lamb,35,32,67
Mercer,Pymatuning 2,Auditor General,,DEM,Tracie Fountain,3,6,9
Mercer,Pymatuning 2,Auditor General,,DEM,Rose Rosie Marie Davis,1,2,3
Mercer,Pymatuning 2,Auditor General,,DEM,Nina Ahmad,3,5,8
Mercer,Pymatuning 2,Auditor General,,DEM,Christina M. Hartman,4,6,10
Mercer,Pymatuning 2,Auditor General,,DEM,Write-In,1,0,1
Mercer,Pymatuning 2,State Treasurer,,DEM,Joe Torsella,45,57,102
Mercer,Pymatuning 2,State Treasurer,,DEM,Write-In,1,1,2
Mercer,Pymatuning 2,U.S. House,16,DEM,Kristy Gnibus,50,56,106
Mercer,Pymatuning 2,U.S. House,16,DEM,Write-In,1,1,2
Mercer,Pymatuning 2,General Assembly,7,DEM,Mark Longietti,55,60,115
Mercer,Pymatuning 2,General Assembly,7,DEM,Write-In,1,0,1
Mercer,Pymatuning 2,President,,REP,Donald J. Trump,83,27,110
Mercer,Pymatuning 2,President,,REP,Roque Rocky De La Fuente,1,0,1
Mercer,Pymatuning 2,President,,REP,Bill Weld,2,1,3
Mercer,Pymatuning 2,President,,REP,Write-In,1,1,2
Mercer,Pymatuning 2,Attorney General,,REP,Heather Heidelbaugh,81,27,108
Mercer,Pymatuning 2,Attorney General,,REP,Write-In,0,0,0
Mercer,Pymatuning 2,Auditor General,,REP,Timothy Defoor,75,28,103
Mercer,Pymatuning 2,Auditor General,,REP,Write-In,0,0,0
Mercer,Pymatuning 2,State Treasurer,,REP,Stacy L. Garrity,76,27,103
Mercer,Pymatuning 2,State Treasurer,,REP,Write-In,0,0,0
Mercer,Pymatuning 2,U.S. House,16,REP,Mike Kelly,80,28,108
Mercer,Pymatuning 2,U.S. House,16,REP,Write-In,0,1,1
Mercer,Pymatuning 2,General Assembly,7,REP,Write-In,8,1,9
Mercer,Pymatuning 2,General Assembly,7,REP,Mark Longietti,4,1,5
Mercer,Salem,Registered Voters,,,,,,402
Mercer,Salem,Registered Voters,,DEM,,,,97
Mercer,Salem,Registered Voters,,REP,,,,305
Mercer,Salem,Registered Voters,,NPA,,,,0
Mercer,Salem,Ballots Cast,,,,135,38,173
Mercer,Salem,Ballots Cast,,DEM,,21,15,36
Mercer,Salem,Ballots Cast,,REP,,114,23,137
Mercer,Salem,Ballots Cast,,NPA,,0,0,0
Mercer,Salem,President,,DEM,Bernie Sanders,1,1,2
Mercer,Salem,President,,DEM,Joseph R. Biden,14,14,28
Mercer,Salem,President,,DEM,Tulsi Gabbard,0,0,0
Mercer,Salem,President,,DEM,Elizabeth Warren,0,0,0
Mercer,Salem,President,,DEM,Write-In,2,0,2
Mercer,Salem,Attorney General,,DEM,Josh Shapiro,15,13,28
Mercer,Salem,Attorney General,,DEM,Write-In,1,0,1
Mercer,Salem,Auditor General,,DEM,H. Scott Conklin,1,1,2
Mercer,Salem,Auditor General,,DEM,Michael Lamb,11,9,20
Mercer,Salem,Auditor General,,DEM,Tracie Fountain,2,0,2
Mercer,Salem,Auditor General,,DEM,Rose Rosie Marie Davis,1,0,1
Mercer,Salem,Auditor General,,DEM,Nina Ahmad,0,1,1
Mercer,Salem,Auditor General,,DEM,Christina M. Hartman,1,2,3
Mercer,Salem,Auditor General,,DEM,Write-In,1,0,1
Mercer,Salem,State Treasurer,,DEM,Joe Torsella,13,13,26
Mercer,Salem,State Treasurer,,DEM,Write-In,1,0,1
Mercer,Salem,U.S. House,16,DEM,Kristy Gnibus,16,13,29
Mercer,Salem,U.S. House,16,DEM,Write-In,1,0,1
Mercer,Salem,General Assembly,17,DEM,Write-In,3,1,4
Mercer,Salem,General Assembly,17,DEM,Jeff O'Melian,0,0,0
Mercer,Salem,President,,REP,Donald J. Trump,109,17,126
Mercer,Salem,President,,REP,Roque Rocky De La Fuente,1,0,1
Mercer,Salem,President,,REP,Bill Weld,4,2,6
Mercer,Salem,President,,REP,Write-In,0,2,2
Mercer,Salem,Attorney General,,REP,Heather Heidelbaugh,102,22,124
Mercer,Salem,Attorney General,,REP,Write-In,0,0,0
Mercer,Salem,Auditor General,,REP,Timothy Defoor,100,22,122
Mercer,Salem,Auditor General,,REP,Write-In,0,0,0
Mercer,Salem,State Treasurer,,REP,Stacy L. Garrity,99,22,121
Mercer,Salem,State Treasurer,,REP,Write-In,0,0,0
Mercer,Salem,U.S. House,16,REP,Mike Kelly,110,23,133
Mercer,Salem,U.S. House,16,REP,Write-In,0,0,0
Mercer,Salem,General Assembly,17,REP,Parke Wentling,113,23,136
Mercer,Salem,General Assembly,17,REP,Write-In,0,0,0
Mercer,Sandy Creek,Registered Voters,,,,,,439
Mercer,Sandy Creek,Registered Voters,,DEM,,,,115
Mercer,Sandy Creek,Registered Voters,,REP,,,,324
Mercer,Sandy Creek,Registered Voters,,NPA,,,,0
Mercer,Sandy Creek,Ballots Cast,,,,127,29,156
Mercer,Sandy Creek,Ballots Cast,,DEM,,14,13,27
Mercer,Sandy Creek,Ballots Cast,,REP,,113,16,129
Mercer,Sandy Creek,Ballots Cast,,NPA,,0,0,0
Mercer,Sandy Creek,President,,DEM,Bernie Sanders,2,2,4
Mercer,Sandy Creek,President,,DEM,Joseph R. Biden,9,10,19
Mercer,Sandy Creek,President,,DEM,Tulsi Gabbard,0,1,1
Mercer,Sandy Creek,President,,DEM,Elizabeth Warren,1,0,1
Mercer,Sandy Creek,President,,DEM,Write-In,1,0,1
Mercer,Sandy Creek,Attorney General,,DEM,Josh Shapiro,10,13,23
Mercer,Sandy Creek,Attorney General,,DEM,Write-In,0,0,0
Mercer,Sandy Creek,Auditor General,,DEM,H. Scott Conklin,1,0,1
Mercer,Sandy Creek,Auditor General,,DEM,Michael Lamb,6,12,18
Mercer,Sandy Creek,Auditor General,,DEM,Tracie Fountain,0,0,0
Mercer,Sandy Creek,Auditor General,,DEM,Rose Rosie Marie Davis,2,0,2
Mercer,Sandy Creek,Auditor General,,DEM,Nina Ahmad,0,0,0
Mercer,Sandy Creek,Auditor General,,DEM,Christina M. Hartman,3,1,4
Mercer,Sandy Creek,Auditor General,,DEM,Write-In,0,0,0
Mercer,Sandy Creek,State Treasurer,,DEM,Joe Torsella,10,13,23
Mercer,Sandy Creek,State Treasurer,,DEM,Write-In,0,0,0
Mercer,Sandy Creek,U.S. House,16,DEM,Kristy Gnibus,11,12,23
Mercer,Sandy Creek,U.S. House,16,DEM,Write-In,1,0,1
Mercer,Sandy Creek,General Assembly,8,DEM,Phil Heasley,10,13,23
Mercer,Sandy Creek,General Assembly,8,DEM,Write-In,1,0,1
Mercer,Sandy Creek,President,,REP,Donald J. Trump,111,11,122
Mercer,Sandy Creek,President,,REP,Roque Rocky De La Fuente,0,1,1
Mercer,Sandy Creek,President,,REP,Bill Weld,0,4,4
Mercer,Sandy Creek,President,,REP,Write-In,1,0,1
Mercer,Sandy Creek,Attorney General,,REP,Heather Heidelbaugh,107,15,122
Mercer,Sandy Creek,Attorney General,,REP,Write-In,0,0,0
Mercer,Sandy Creek,Auditor General,,REP,Timothy Defoor,107,16,123
Mercer,Sandy Creek,Auditor General,,REP,Write-In,0,0,0
Mercer,Sandy Creek,State Treasurer,,REP,Stacy L. Garrity,108,16,124
Mercer,Sandy Creek,State Treasurer,,REP,Write-In,0,0,0
Mercer,Sandy Creek,U.S. House,16,REP,Mike Kelly,109,13,122
Mercer,Sandy Creek,U.S. House,16,REP,Write-In,0,3,3
Mercer,Sandy Creek,General Assembly,8,REP,Scott Jaillet,20,1,21
Mercer,Sandy Creek,General Assembly,8,REP,Tim Bonner,92,15,107
Mercer,Sandy Creek,General Assembly,8,REP,Write-In,0,0,0
Mercer,Sandy Lake Borough,Registered Voters,,,,,,329
Mercer,Sandy Lake Borough,Registered Voters,,DEM,,,,95
Mercer,Sandy Lake Borough,Registered Voters,,REP,,,,234
Mercer,Sandy Lake Borough,Registered Voters,,NPA,,,,0
Mercer,Sandy Lake Borough,Ballots Cast,,,,105,25,130
Mercer,Sandy Lake Borough,Ballots Cast,,DEM,,18,13,31
Mercer,Sandy Lake Borough,Ballots Cast,,REP,,87,12,99
Mercer,Sandy Lake Borough,Ballots Cast,,NPA,,0,0,0
Mercer,Sandy Lake Borough,President,,DEM,Bernie Sanders,5,3,8
Mercer,Sandy Lake Borough,President,,DEM,Joseph R. Biden,11,8,19
Mercer,Sandy Lake Borough,President,,DEM,Tulsi Gabbard,1,1,2
Mercer,Sandy Lake Borough,President,,DEM,Elizabeth Warren,0,0,0
Mercer,Sandy Lake Borough,President,,DEM,Write-In,0,1,1
Mercer,Sandy Lake Borough,Attorney General,,DEM,Josh Shapiro,18,13,31
Mercer,Sandy Lake Borough,Attorney General,,DEM,Write-In,0,0,0
Mercer,Sandy Lake Borough,Auditor General,,DEM,H. Scott Conklin,2,1,3
Mercer,Sandy Lake Borough,Auditor General,,DEM,Michael Lamb,13,7,20
Mercer,Sandy Lake Borough,Auditor General,,DEM,Tracie Fountain,0,1,1
Mercer,Sandy Lake Borough,Auditor General,,DEM,Rose Rosie Marie Davis,0,0,0
Mercer,Sandy Lake Borough,Auditor General,,DEM,Nina Ahmad,2,1,3
Mercer,Sandy Lake Borough,Auditor General,,DEM,Christina M. Hartman,1,3,4
Mercer,Sandy Lake Borough,Auditor General,,DEM,Write-In,0,0,0
Mercer,Sandy Lake Borough,State Treasurer,,DEM,Joe Torsella,18,11,29
Mercer,Sandy Lake Borough,State Treasurer,,DEM,Write-In,0,0,0
Mercer,Sandy Lake Borough,U.S. House,16,DEM,Kristy Gnibus,18,13,31
Mercer,Sandy Lake Borough,U.S. House,16,DEM,Write-In,0,0,0
Mercer,Sandy Lake Borough,General Assembly,8,DEM,Phil Heasley,18,13,31
Mercer,Sandy Lake Borough,General Assembly,8,DEM,Write-In,0,0,0
Mercer,Sandy Lake Borough,President,,REP,Donald J. Trump,80,12,92
Mercer,Sandy Lake Borough,President,,REP,Roque Rocky De La Fuente,0,0,0
Mercer,Sandy Lake Borough,President,,REP,Bill Weld,4,0,4
Mercer,Sandy Lake Borough,President,,REP,Write-In,1,0,1
Mercer,Sandy Lake Borough,Attorney General,,REP,Heather Heidelbaugh,79,10,89
Mercer,Sandy Lake Borough,Attorney General,,REP,Write-In,0,0,0
Mercer,Sandy Lake Borough,Auditor General,,REP,Timothy Defoor,76,9,85
Mercer,Sandy Lake Borough,Auditor General,,REP,Write-In,0,0,0
Mercer,Sandy Lake Borough,State Treasurer,,REP,Stacy L. Garrity,79,9,88
Mercer,Sandy Lake Borough,State Treasurer,,REP,Write-In,0,0,0
Mercer,Sandy Lake Borough,U.S. House,16,REP,Mike Kelly,83,12,95
Mercer,Sandy Lake Borough,U.S. House,16,REP,Write-In,1,0,1
Mercer,Sandy Lake Borough,General Assembly,8,REP,Scott Jaillet,15,0,15
Mercer,Sandy Lake Borough,General Assembly,8,REP,Tim Bonner,71,11,82
Mercer,Sandy Lake Borough,General Assembly,8,REP,Write-In,0,0,0
Mercer,Sandy Lake Township,Registered Voters,,,,,,702
Mercer,Sandy Lake Township,Registered Voters,,DEM,,,,188
Mercer,Sandy Lake Township,Registered Voters,,REP,,,,514
Mercer,Sandy Lake Township,Registered Voters,,NPA,,,,0
Mercer,Sandy Lake Township,Ballots Cast,,,,222,81,303
Mercer,Sandy Lake Township,Ballots Cast,,DEM,,31,35,66
Mercer,Sandy Lake Township,Ballots Cast,,REP,,191,46,237
Mercer,Sandy Lake Township,Ballots Cast,,NPA,,0,0,0
Mercer,Sandy Lake Township,President,,DEM,Bernie Sanders,6,3,9
Mercer,Sandy Lake Township,President,,DEM,Joseph R. Biden,18,30,48
Mercer,Sandy Lake Township,President,,DEM,Tulsi Gabbard,1,0,1
Mercer,Sandy Lake Township,President,,DEM,Elizabeth Warren,1,1,2
Mercer,Sandy Lake Township,President,,DEM,Write-In,2,0,2
Mercer,Sandy Lake Township,Attorney General,,DEM,Josh Shapiro,28,34,62
Mercer,Sandy Lake Township,Attorney General,,DEM,Write-In,1,0,1
Mercer,Sandy Lake Township,Auditor General,,DEM,H. Scott Conklin,6,5,11
Mercer,Sandy Lake Township,Auditor General,,DEM,Michael Lamb,17,18,35
Mercer,Sandy Lake Township,Auditor General,,DEM,Tracie Fountain,0,1,1
Mercer,Sandy Lake Township,Auditor General,,DEM,Rose Rosie Marie Davis,1,0,1
Mercer,Sandy Lake Township,Auditor General,,DEM,Nina Ahmad,1,6,7
Mercer,Sandy Lake Township,Auditor General,,DEM,Christina M. Hartman,4,4,8
Mercer,Sandy Lake Township,Auditor General,,DEM,Write-In,1,0,1
Mercer,Sandy Lake Township,State Treasurer,,DEM,Joe Torsella,25,32,57
Mercer,Sandy Lake Township,State Treasurer,,DEM,Write-In,1,0,1
Mercer,Sandy Lake Township,U.S. House,16,DEM,Kristy Gnibus,27,34,61
Mercer,Sandy Lake Township,U.S. House,16,DEM,Write-In,1,0,1
Mercer,Sandy Lake Township,General Assembly,8,DEM,Phil Heasley,25,35,60
Mercer,Sandy Lake Township,General Assembly,8,DEM,Write-In,2,0,2
Mercer,Sandy Lake Township,President,,REP,Donald J. Trump,183,37,220
Mercer,Sandy Lake Township,President,,REP,Roque Rocky De La Fuente,2,1,3
Mercer,Sandy Lake Township,President,,REP,Bill Weld,2,4,6
Mercer,Sandy Lake Township,President,,REP,Write-In,3,3,6
Mercer,Sandy Lake Township,Attorney General,,REP,Heather Heidelbaugh,174,35,209
Mercer,Sandy Lake Township,Attorney General,,REP,Write-In,0,1,1
Mercer,Sandy Lake Township,Auditor General,,REP,Timothy Defoor,167,35,202
Mercer,Sandy Lake Township,Auditor General,,REP,Write-In,0,0,0
Mercer,Sandy Lake Township,State Treasurer,,REP,Stacy L. Garrity,169,35,204
Mercer,Sandy Lake Township,State Treasurer,,REP,Write-In,0,1,1
Mercer,Sandy Lake Township,U.S. House,16,REP,Mike Kelly,181,39,220
Mercer,Sandy Lake Township,U.S. House,16,REP,Write-In,0,1,1
Mercer,Sandy Lake Township,General Assembly,8,REP,Scott Jaillet,15,6,21
Mercer,Sandy Lake Township,General Assembly,8,REP,Tim Bonner,175,38,213
Mercer,Sandy Lake Township,General Assembly,8,REP,Write-In,0,0,0
Mercer,Sharon 1-1,Registered Voters,,,,,,410
Mercer,Sharon 1-1,Registered Voters,,DEM,,,,290
Mercer,Sharon 1-1,Registered Voters,,REP,,,,120
Mercer,Sharon 1-1,Registered Voters,,NPA,,,,0
Mercer,Sharon 1-1,Ballots Cast,,,,73,25,98
Mercer,Sharon 1-1,Ballots Cast,,DEM,,48,14,62
Mercer,Sharon 1-1,Ballots Cast,,REP,,25,11,36
Mercer,Sharon 1-1,Ballots Cast,,NPA,,0,0,0
Mercer,Sharon 1-1,President,,DEM,Bernie Sanders,9,1,10
Mercer,Sharon 1-1,President,,DEM,Joseph R. Biden,30,12,42
Mercer,Sharon 1-1,President,,DEM,Tulsi Gabbard,0,0,0
Mercer,Sharon 1-1,President,,DEM,Elizabeth Warren,0,0,0
Mercer,Sharon 1-1,President,,DEM,Write-In,5,1,6
Mercer,Sharon 1-1,Attorney General,,DEM,Josh Shapiro,41,11,52
Mercer,Sharon 1-1,Attorney General,,DEM,Write-In,1,0,1
Mercer,Sharon 1-1,Auditor General,,DEM,H. Scott Conklin,2,0,2
Mercer,Sharon 1-1,Auditor General,,DEM,Michael Lamb,23,8,31
Mercer,Sharon 1-1,Auditor General,,DEM,Tracie Fountain,2,2,4
Mercer,Sharon 1-1,Auditor General,,DEM,Rose Rosie Marie Davis,5,1,6
Mercer,Sharon 1-1,Auditor General,,DEM,Nina Ahmad,2,2,4
Mercer,Sharon 1-1,Auditor General,,DEM,Christina M. Hartman,10,0,10
Mercer,Sharon 1-1,Auditor General,,DEM,Write-In,1,0,1
Mercer,Sharon 1-1,State Treasurer,,DEM,Joe Torsella,41,10,51
Mercer,Sharon 1-1,State Treasurer,,DEM,Write-In,1,0,1
Mercer,Sharon 1-1,U.S. House,16,DEM,Kristy Gnibus,40,11,51
Mercer,Sharon 1-1,U.S. House,16,DEM,Write-In,1,0,1
Mercer,Sharon 1-1,General Assembly,7,DEM,Mark Longietti,47,13,60
Mercer,Sharon 1-1,General Assembly,7,DEM,Write-In,1,0,1
Mercer,Sharon 1-1,President,,REP,Donald J. Trump,23,8,31
Mercer,Sharon 1-1,President,,REP,Roque Rocky De La Fuente,1,1,2
Mercer,Sharon 1-1,President,,REP,Bill Weld,0,1,1
Mercer,Sharon 1-1,President,,REP,Write-In,1,1,2
Mercer,Sharon 1-1,Attorney General,,REP,Heather Heidelbaugh,25,9,34
Mercer,Sharon 1-1,Attorney General,,REP,Write-In,0,0,0
Mercer,Sharon 1-1,Auditor General,,REP,Timothy Defoor,24,11,35
Mercer,Sharon 1-1,Auditor General,,REP,Write-In,0,0,0
Mercer,Sharon 1-1,State Treasurer,,REP,Stacy L. Garrity,25,9,34
Mercer,Sharon 1-1,State Treasurer,,REP,Write-In,0,0,0
Mercer,Sharon 1-1,U.S. House,16,REP,Mike Kelly,24,11,35
Mercer,Sharon 1-1,U.S. House,16,REP,Write-In,0,0,0
Mercer,Sharon 1-1,General Assembly,7,REP,Write-In,11,2,13
Mercer,Sharon 1-1,General Assembly,7,REP,Mark Longietti,7,2,9
Mercer,Sharon 2-1,Registered Voters,,,,,,768
Mercer,Sharon 2-1,Registered Voters,,DEM,,,,589
Mercer,Sharon 2-1,Registered Voters,,REP,,,,179
Mercer,Sharon 2-1,Registered Voters,,NPA,,,,0
Mercer,Sharon 2-1,Ballots Cast,,,,107,61,168
Mercer,Sharon 2-1,Ballots Cast,,DEM,,75,54,129
Mercer,Sharon 2-1,Ballots Cast,,REP,,32,7,39
Mercer,Sharon 2-1,Ballots Cast,,NPA,,0,0,0
Mercer,Sharon 2-1,President,,DEM,Bernie Sanders,18,8,26
Mercer,Sharon 2-1,President,,DEM,Joseph R. Biden,48,43,91
Mercer,Sharon 2-1,President,,DEM,Tulsi Gabbard,2,0,2
Mercer,Sharon 2-1,President,,DEM,Elizabeth Warren,1,1,2
Mercer,Sharon 2-1,President,,DEM,Write-In,4,1,5
Mercer,Sharon 2-1,Attorney General,,DEM,Josh Shapiro,62,46,108
Mercer,Sharon 2-1,Attorney General,,DEM,Write-In,1,0,1
Mercer,Sharon 2-1,Auditor General,,DEM,H. Scott Conklin,10,3,13
Mercer,Sharon 2-1,Auditor General,,DEM,Michael Lamb,21,27,48
Mercer,Sharon 2-1,Auditor General,,DEM,Tracie Fountain,7,6,13
Mercer,Sharon 2-1,Auditor General,,DEM,Rose Rosie Marie Davis,8,3,11
Mercer,Sharon 2-1,Auditor General,,DEM,Nina Ahmad,9,3,12
Mercer,Sharon 2-1,Auditor General,,DEM,Christina M. Hartman,5,6,11
Mercer,Sharon 2-1,Auditor General,,DEM,Write-In,1,0,1
Mercer,Sharon 2-1,State Treasurer,,DEM,Joe Torsella,58,44,102
Mercer,Sharon 2-1,State Treasurer,,DEM,Write-In,1,0,1
Mercer,Sharon 2-1,U.S. House,16,DEM,Kristy Gnibus,58,42,100
Mercer,Sharon 2-1,U.S. House,16,DEM,Write-In,1,3,4
Mercer,Sharon 2-1,General Assembly,7,DEM,Mark Longietti,71,52,123
Mercer,Sharon 2-1,General Assembly,7,DEM,Write-In,3,0,3
Mercer,Sharon 2-1,President,,REP,Donald J. Trump,30,5,35
Mercer,Sharon 2-1,President,,REP,Roque Rocky De La Fuente,0,1,1
Mercer,Sharon 2-1,President,,REP,Bill Weld,1,0,1
Mercer,Sharon 2-1,President,,REP,Write-In,0,0,0
Mercer,Sharon 2-1,Attorney General,,REP,Heather Heidelbaugh,28,5,33
Mercer,Sharon 2-1,Attorney General,,REP,Write-In,0,0,0
Mercer,Sharon 2-1,Auditor General,,REP,Timothy Defoor,28,6,34
Mercer,Sharon 2-1,Auditor General,,REP,Write-In,0,0,0
Mercer,Sharon 2-1,State Treasurer,,REP,Stacy L. Garrity,27,6,33
Mercer,Sharon 2-1,State Treasurer,,REP,Write-In,0,0,0
Mercer,Sharon 2-1,U.S. House,16,REP,Mike Kelly,30,7,37
Mercer,Sharon 2-1,U.S. House,16,REP,Write-In,0,0,0
Mercer,Sharon 2-1,General Assembly,7,REP,Write-In,8,1,9
Mercer,Sharon 2-1,General Assembly,7,REP,Mark Longietti,3,0,3
Mercer,Sharon 2-2,Registered Voters,,,,,,661
Mercer,Sharon 2-2,Registered Voters,,DEM,,,,439
Mercer,Sharon 2-2,Registered Voters,,REP,,,,222
Mercer,Sharon 2-2,Registered Voters,,NPA,,,,0
Mercer,Sharon 2-2,Ballots Cast,,,,118,117,235
Mercer,Sharon 2-2,Ballots Cast,,DEM,,81,90,171
Mercer,Sharon 2-2,Ballots Cast,,REP,,37,27,64
Mercer,Sharon 2-2,Ballots Cast,,NPA,,0,0,0
Mercer,Sharon 2-2,President,,DEM,Bernie Sanders,18,7,25
Mercer,Sharon 2-2,President,,DEM,Joseph R. Biden,52,81,133
Mercer,Sharon 2-2,President,,DEM,Tulsi Gabbard,1,0,1
Mercer,Sharon 2-2,President,,DEM,Elizabeth Warren,1,1,2
Mercer,Sharon 2-2,President,,DEM,Write-In,1,1,2
Mercer,Sharon 2-2,Attorney General,,DEM,Josh Shapiro,68,81,149
Mercer,Sharon 2-2,Attorney General,,DEM,Write-In,0,1,1
Mercer,Sharon 2-2,Auditor General,,DEM,H. Scott Conklin,8,3,11
Mercer,Sharon 2-2,Auditor General,,DEM,Michael Lamb,37,64,101
Mercer,Sharon 2-2,Auditor General,,DEM,Tracie Fountain,1,2,3
Mercer,Sharon 2-2,Auditor General,,DEM,Rose Rosie Marie Davis,5,7,12
Mercer,Sharon 2-2,Auditor General,,DEM,Nina Ahmad,9,2,11
Mercer,Sharon 2-2,Auditor General,,DEM,Christina M. Hartman,6,6,12
Mercer,Sharon 2-2,Auditor General,,DEM,Write-In,0,1,1
Mercer,Sharon 2-2,State Treasurer,,DEM,Joe Torsella,64,78,142
Mercer,Sharon 2-2,State Treasurer,,DEM,Write-In,0,1,1
Mercer,Sharon 2-2,U.S. House,16,DEM,Kristy Gnibus,64,82,146
Mercer,Sharon 2-2,U.S. House,16,DEM,Write-In,0,1,1
Mercer,Sharon 2-2,General Assembly,7,DEM,Mark Longietti,80,87,167
Mercer,Sharon 2-2,General Assembly,7,DEM,Write-In,0,0,0
Mercer,Sharon 2-2,President,,REP,Donald J. Trump,36,24,60
Mercer,Sharon 2-2,President,,REP,Roque Rocky De La Fuente,0,0,0
Mercer,Sharon 2-2,President,,REP,Bill Weld,0,0,0
Mercer,Sharon 2-2,President,,REP,Write-In,1,2,3
Mercer,Sharon 2-2,Attorney General,,REP,Heather Heidelbaugh,29,25,54
Mercer,Sharon 2-2,Attorney General,,REP,Write-In,0,1,1
Mercer,Sharon 2-2,Auditor General,,REP,Timothy Defoor,27,25,52
Mercer,Sharon 2-2,Auditor General,,REP,Write-In,0,0,0
Mercer,Sharon 2-2,State Treasurer,,REP,Stacy L. Garrity,29,24,53
Mercer,Sharon 2-2,State Treasurer,,REP,Write-In,0,1,1
Mercer,Sharon 2-2,U.S. House,16,REP,Mike Kelly,33,26,59
Mercer,Sharon 2-2,U.S. House,16,REP,Write-In,1,1,2
Mercer,Sharon 2-2,General Assembly,7,REP,Write-In,6,4,10
Mercer,Sharon 2-2,General Assembly,7,REP,Mark Longietti,6,3,9
Mercer,Sharon 2-3,Registered Voters,,,,,,641
Mercer,Sharon 2-3,Registered Voters,,DEM,,,,387
Mercer,Sharon 2-3,Registered Voters,,REP,,,,254
Mercer,Sharon 2-3,Registered Voters,,NPA,,,,0
Mercer,Sharon 2-3,Ballots Cast,,,,126,104,230
Mercer,Sharon 2-3,Ballots Cast,,DEM,,76,81,157
Mercer,Sharon 2-3,Ballots Cast,,REP,,50,23,73
Mercer,Sharon 2-3,Ballots Cast,,NPA,,0,0,0
Mercer,Sharon 2-3,President,,DEM,Bernie Sanders,17,8,25
Mercer,Sharon 2-3,President,,DEM,Joseph R. Biden,48,65,113
Mercer,Sharon 2-3,President,,DEM,Tulsi Gabbard,4,3,7
Mercer,Sharon 2-3,President,,DEM,Elizabeth Warren,4,2,6
Mercer,Sharon 2-3,President,,DEM,Write-In,1,2,3
Mercer,Sharon 2-3,Attorney General,,DEM,Josh Shapiro,63,66,129
Mercer,Sharon 2-3,Attorney General,,DEM,Write-In,0,1,1
Mercer,Sharon 2-3,Auditor General,,DEM,H. Scott Conklin,6,4,10
Mercer,Sharon 2-3,Auditor General,,DEM,Michael Lamb,32,40,72
Mercer,Sharon 2-3,Auditor General,,DEM,Tracie Fountain,2,5,7
Mercer,Sharon 2-3,Auditor General,,DEM,Rose Rosie Marie Davis,1,7,8
Mercer,Sharon 2-3,Auditor General,,DEM,Nina Ahmad,15,9,24
