county,precint,office,district,party,candidate,votes
Beaver,HOPEWELL TWP 2,REP IN THE GENERAL ASSEMBLY 16TH DISTRICT, ,DEM,ROBERT F. MATZIE,276
Beaver,HOPEWELL TWP 2,REP IN THE GENERAL ASSEMBLY 16TH DISTRICT, ,DEM,Write-In Totals,4
Beaver,HOPEWELL TWP 2,PRESIDENT OF THE UNITED STATES, ,REP,DONALD J. TRUMP,113
Beaver,HOPEWELL TWP 2,PRESIDENT OF THE UNITED STATES, ,REP,ROQUE ROCKY DE LA FUENTE,1
Beaver,HOPEWELL TWP 2,PRESIDENT OF THE UNITED STATES, ,REP,BILL WELD,5
Beaver,HOPEWELL TWP 2,PRESIDENT OF THE UNITED STATES, ,REP,Write-In Totals,1
Beaver,HOPEWELL TWP 2,ATTORNEY GENERAL, ,REP,HEATHER HEIDELBAUGH,108
Beaver,HOPEWELL TWP 2,ATTORNEY GENERAL, ,REP,Write-In Totals,1
Beaver,HOPEWELL TWP 2,AUDITOR GENERAL, ,REP,TIMOTHY DEFOOR,103
Beaver,HOPEWELL TWP 2,AUDITOR GENERAL, ,REP,Write-In Totals,1
Beaver,HOPEWELL TWP 2,STATE TREASURER, ,REP,STACY L. GARRITY,107
Beaver,HOPEWELL TWP 2,STATE TREASURER, ,REP,Write-In Totals,1
Beaver,HOPEWELL TWP 2,REPRESENTATIVE IN CONGRESS, ,REP,SEAN PARNELL,109
Beaver,HOPEWELL TWP 2,REPRESENTATIVE IN CONGRESS, ,REP,Write-In Totals,3
Beaver,HOPEWELL TWP 2,REP IN THE GENERAL ASSEMBLY 16TH DISTRICT, ,REP,RICO ELMORE,109
Beaver,HOPEWELL TWP 2,REP IN THE GENERAL ASSEMBLY 16TH DISTRICT, ,REP,Write-In Totals,3
Beaver,HOPEWELL TWP 3,Ballots Cast - Total, , ,Ballots Cast - Total,226
Beaver,HOPEWELL TWP 3,Ballots Cast - DEMOCRATIC, ,DEM,Ballots Cast - DEMOCRATIC,156
Beaver,HOPEWELL TWP 3,Ballots Cast - REPUBLICAN, ,REP,Ballots Cast - REPUBLICAN,70
Beaver,HOPEWELL TWP 3,Ballots Cast - NONPARTISAN, ,NPA,Ballots Cast - NONPARTISAN,0
Beaver,HOPEWELL TWP 3,Ballots Cast - Blank, , ,Ballots Cast - Blank,0
Beaver,HOPEWELL TWP 3,PRESIDENT OF THE UNITED STATES, ,DEM,BERNIE SANDERS,32
Beaver,HOPEWELL TWP 3,PRESIDENT OF THE UNITED STATES, ,DEM,JOSEPH R. BIDEN,112
Beaver,HOPEWELL TWP 3,PRESIDENT OF THE UNITED STATES, ,DEM,TULSI GABBARD,3
Beaver,HOPEWELL TWP 3,PRESIDENT OF THE UNITED STATES, ,DEM,Write-In Totals,6
Beaver,HOPEWELL TWP 3,ATTORNEY GENERAL, ,DEM,JOSH SHAPIRO,145
Beaver,HOPEWELL TWP 3,ATTORNEY GENERAL, ,DEM,Write-In Totals,0
Beaver,HOPEWELL TWP 3,AUDITOR GENERAL, ,DEM,H. SCOTT CONKLIN,6
Beaver,HOPEWELL TWP 3,AUDITOR GENERAL, ,DEM,MICHAEL LAMB,116
Beaver,HOPEWELL TWP 3,AUDITOR GENERAL, ,DEM,TRACIE FOUNTAIN,2
Beaver,HOPEWELL TWP 3,AUDITOR GENERAL, ,DEM,ROSE ROSIE MARIE DAVIS,6
Beaver,HOPEWELL TWP 3,AUDITOR GENERAL, ,DEM,NINA AHMAD,16
Beaver,HOPEWELL TWP 3,AUDITOR GENERAL, ,DEM,CHRISTINA M. HARTMAN,7
Beaver,HOPEWELL TWP 3,AUDITOR GENERAL, ,DEM,Write-In Totals,0
Beaver,HOPEWELL TWP 3,STATE TREASURER, ,DEM,JOE TORSELLA,137
Beaver,HOPEWELL TWP 3,STATE TREASURER, ,DEM,Write-In Totals,1
Beaver,HOPEWELL TWP 3,REPRESENTATIVE IN CONGRESS, ,DEM,CONOR LAMB,143
Beaver,HOPEWELL TWP 3,REPRESENTATIVE IN CONGRESS, ,DEM,Write-In Totals,1
Beaver,HOPEWELL TWP 3,REP IN THE GENERAL ASSEMBLY 16TH DISTRICT, ,DEM,ROBERT F. MATZIE,140
Beaver,HOPEWELL TWP 3,REP IN THE GENERAL ASSEMBLY 16TH DISTRICT, ,DEM,Write-In Totals,2
Beaver,HOPEWELL TWP 3,PRESIDENT OF THE UNITED STATES, ,REP,DONALD J. TRUMP,67
Beaver,HOPEWELL TWP 3,PRESIDENT OF THE UNITED STATES, ,REP,ROQUE ROCKY DE LA FUENTE,0
Beaver,HOPEWELL TWP 3,PRESIDENT OF THE UNITED STATES, ,REP,BILL WELD,3
Beaver,HOPEWELL TWP 3,PRESIDENT OF THE UNITED STATES, ,REP,Write-In Totals,0
Beaver,HOPEWELL TWP 3,ATTORNEY GENERAL, ,REP,HEATHER HEIDELBAUGH,63
Beaver,HOPEWELL TWP 3,ATTORNEY GENERAL, ,REP,Write-In Totals,2
Beaver,HOPEWELL TWP 3,AUDITOR GENERAL, ,REP,TIMOTHY DEFOOR,55
Beaver,HOPEWELL TWP 3,AUDITOR GENERAL, ,REP,Write-In Totals,2
Beaver,HOPEWELL TWP 3,STATE TREASURER, ,REP,STACY L. GARRITY,59
Beaver,HOPEWELL TWP 3,STATE TREASURER, ,REP,Write-In Totals,1
Beaver,HOPEWELL TWP 3,REPRESENTATIVE IN CONGRESS, ,REP,SEAN PARNELL,62
Beaver,HOPEWELL TWP 3,REPRESENTATIVE IN CONGRESS, ,REP,Write-In Totals,0
Beaver,HOPEWELL TWP 3,REP IN THE GENERAL ASSEMBLY 16TH DISTRICT, ,REP,RICO ELMORE,63
Beaver,HOPEWELL TWP 3,REP IN THE GENERAL ASSEMBLY 16TH DISTRICT, ,REP,Write-In Totals,0
Beaver,HOPEWELL TWP 4,Ballots Cast - Total, , ,Ballots Cast - Total,383
Beaver,HOPEWELL TWP 4,Ballots Cast - DEMOCRATIC, ,DEM,Ballots Cast - DEMOCRATIC,263
Beaver,HOPEWELL TWP 4,Ballots Cast - REPUBLICAN, ,REP,Ballots Cast - REPUBLICAN,120
Beaver,HOPEWELL TWP 4,Ballots Cast - NONPARTISAN, ,NPA,Ballots Cast - NONPARTISAN,0
Beaver,HOPEWELL TWP 4,Ballots Cast - Blank, , ,Ballots Cast - Blank,0
Beaver,HOPEWELL TWP 4,PRESIDENT OF THE UNITED STATES, ,DEM,BERNIE SANDERS,38
Beaver,HOPEWELL TWP 4,PRESIDENT OF THE UNITED STATES, ,DEM,JOSEPH R. BIDEN,196
Beaver,HOPEWELL TWP 4,PRESIDENT OF THE UNITED STATES, ,DEM,TULSI GABBARD,9
Beaver,HOPEWELL TWP 4,PRESIDENT OF THE UNITED STATES, ,DEM,Write-In Totals,9
Beaver,HOPEWELL TWP 4,ATTORNEY GENERAL, ,DEM,JOSH SHAPIRO,243
Beaver,HOPEWELL TWP 4,ATTORNEY GENERAL, ,DEM,Write-In Totals,4
Beaver,HOPEWELL TWP 4,AUDITOR GENERAL, ,DEM,H. SCOTT CONKLIN,6
Beaver,HOPEWELL TWP 4,AUDITOR GENERAL, ,DEM,MICHAEL LAMB,197
Beaver,HOPEWELL TWP 4,AUDITOR GENERAL, ,DEM,TRACIE FOUNTAIN,6
Beaver,HOPEWELL TWP 4,AUDITOR GENERAL, ,DEM,ROSE ROSIE MARIE DAVIS,3
Beaver,HOPEWELL TWP 4,AUDITOR GENERAL, ,DEM,NINA AHMAD,20
Beaver,HOPEWELL TWP 4,AUDITOR GENERAL, ,DEM,CHRISTINA M. HARTMAN,17
Beaver,HOPEWELL TWP 4,AUDITOR GENERAL, ,DEM,Write-In Totals,3
Beaver,HOPEWELL TWP 4,STATE TREASURER, ,DEM,JOE TORSELLA,236
Beaver,HOPEWELL TWP 4,STATE TREASURER, ,DEM,Write-In Totals,4
Beaver,HOPEWELL TWP 4,REPRESENTATIVE IN CONGRESS, ,DEM,CONOR LAMB,233
Beaver,HOPEWELL TWP 4,REPRESENTATIVE IN CONGRESS, ,DEM,Write-In Totals,12
Beaver,HOPEWELL TWP 4,REP IN THE GENERAL ASSEMBLY 16TH DISTRICT, ,DEM,ROBERT F. MATZIE,245
Beaver,HOPEWELL TWP 4,REP IN THE GENERAL ASSEMBLY 16TH DISTRICT, ,DEM,Write-In Totals,9
Beaver,HOPEWELL TWP 4,PRESIDENT OF THE UNITED STATES, ,REP,DONALD J. TRUMP,110
Beaver,HOPEWELL TWP 4,PRESIDENT OF THE UNITED STATES, ,REP,ROQUE ROCKY DE LA FUENTE,4
Beaver,HOPEWELL TWP 4,PRESIDENT OF THE UNITED STATES, ,REP,BILL WELD,6
Beaver,HOPEWELL TWP 4,PRESIDENT OF THE UNITED STATES, ,REP,Write-In Totals,0
Beaver,HOPEWELL TWP 4,ATTORNEY GENERAL, ,REP,HEATHER HEIDELBAUGH,109
Beaver,HOPEWELL TWP 4,ATTORNEY GENERAL, ,REP,Write-In Totals,0
Beaver,HOPEWELL TWP 4,AUDITOR GENERAL, ,REP,TIMOTHY DEFOOR,102
Beaver,HOPEWELL TWP 4,AUDITOR GENERAL, ,REP,Write-In Totals,1
Beaver,HOPEWELL TWP 4,STATE TREASURER, ,REP,STACY L. GARRITY,103
Beaver,HOPEWELL TWP 4,STATE TREASURER, ,REP,Write-In Totals,0
Beaver,HOPEWELL TWP 4,REPRESENTATIVE IN CONGRESS, ,REP,SEAN PARNELL,104
Beaver,HOPEWELL TWP 4,REPRESENTATIVE IN CONGRESS, ,REP,Write-In Totals,0
Beaver,HOPEWELL TWP 4,REP IN THE GENERAL ASSEMBLY 16TH DISTRICT, ,REP,RICO ELMORE,109
Beaver,HOPEWELL TWP 4,REP IN THE GENERAL ASSEMBLY 16TH DISTRICT, ,REP,Write-In Totals,0
Beaver,HOPEWELL TWP 5,Ballots Cast - Total, , ,Ballots Cast - Total,416
Beaver,HOPEWELL TWP 5,Ballots Cast - DEMOCRATIC, ,DEM,Ballots Cast - DEMOCRATIC,262
Beaver,HOPEWELL TWP 5,Ballots Cast - REPUBLICAN, ,REP,Ballots Cast - REPUBLICAN,154
Beaver,HOPEWELL TWP 5,Ballots Cast - NONPARTISAN, ,NPA,Ballots Cast - NONPARTISAN,0
Beaver,HOPEWELL TWP 5,Ballots Cast - Blank, , ,Ballots Cast - Blank,0
Beaver,HOPEWELL TWP 5,PRESIDENT OF THE UNITED STATES, ,DEM,BERNIE SANDERS,46
Beaver,HOPEWELL TWP 5,PRESIDENT OF THE UNITED STATES, ,DEM,JOSEPH R. BIDEN,193
Beaver,HOPEWELL TWP 5,PRESIDENT OF THE UNITED STATES, ,DEM,TULSI GABBARD,13
Beaver,HOPEWELL TWP 5,PRESIDENT OF THE UNITED STATES, ,DEM,Write-In Totals,8
Beaver,HOPEWELL TWP 5,ATTORNEY GENERAL, ,DEM,JOSH SHAPIRO,239
Beaver,HOPEWELL TWP 5,ATTORNEY GENERAL, ,DEM,Write-In Totals,5
Beaver,HOPEWELL TWP 5,AUDITOR GENERAL, ,DEM,H. SCOTT CONKLIN,5
Beaver,HOPEWELL TWP 5,AUDITOR GENERAL, ,DEM,MICHAEL LAMB,193
Beaver,HOPEWELL TWP 5,AUDITOR GENERAL, ,DEM,TRACIE FOUNTAIN,7
Beaver,HOPEWELL TWP 5,AUDITOR GENERAL, ,DEM,ROSE ROSIE MARIE DAVIS,10
Beaver,HOPEWELL TWP 5,AUDITOR GENERAL, ,DEM,NINA AHMAD,18
Beaver,HOPEWELL TWP 5,AUDITOR GENERAL, ,DEM,CHRISTINA M. HARTMAN,14
Beaver,HOPEWELL TWP 5,AUDITOR GENERAL, ,DEM,Write-In Totals,2
Beaver,HOPEWELL TWP 5,STATE TREASURER, ,DEM,JOE TORSELLA,231
Beaver,HOPEWELL TWP 5,STATE TREASURER, ,DEM,Write-In Totals,7
Beaver,HOPEWELL TWP 5,REPRESENTATIVE IN CONGRESS, ,DEM,CONOR LAMB,240
Beaver,HOPEWELL TWP 5,REPRESENTATIVE IN CONGRESS, ,DEM,Write-In Totals,7
Beaver,HOPEWELL TWP 5,REP IN THE GENERAL ASSEMBLY 16TH DISTRICT, ,DEM,ROBERT F. MATZIE,244
Beaver,HOPEWELL TWP 5,REP IN THE GENERAL ASSEMBLY 16TH DISTRICT, ,DEM,Write-In Totals,6
Beaver,HOPEWELL TWP 5,PRESIDENT OF THE UNITED STATES, ,REP,DONALD J. TRUMP,138
Beaver,HOPEWELL TWP 5,PRESIDENT OF THE UNITED STATES, ,REP,ROQUE ROCKY DE LA FUENTE,2
Beaver,HOPEWELL TWP 5,PRESIDENT OF THE UNITED STATES, ,REP,BILL WELD,9
Beaver,HOPEWELL TWP 5,PRESIDENT OF THE UNITED STATES, ,REP,Write-In Totals,1
Beaver,HOPEWELL TWP 5,ATTORNEY GENERAL, ,REP,HEATHER HEIDELBAUGH,137
Beaver,HOPEWELL TWP 5,ATTORNEY GENERAL, ,REP,Write-In Totals,3
Beaver,HOPEWELL TWP 5,AUDITOR GENERAL, ,REP,TIMOTHY DEFOOR,135
Beaver,HOPEWELL TWP 5,AUDITOR GENERAL, ,REP,Write-In Totals,3
Beaver,HOPEWELL TWP 5,STATE TREASURER, ,REP,STACY L. GARRITY,138
Beaver,HOPEWELL TWP 5,STATE TREASURER, ,REP,Write-In Totals,2
Beaver,HOPEWELL TWP 5,REPRESENTATIVE IN CONGRESS, ,REP,SEAN PARNELL,138
Beaver,HOPEWELL TWP 5,REPRESENTATIVE IN CONGRESS, ,REP,Write-In Totals,6
Beaver,HOPEWELL TWP 5,REP IN THE GENERAL ASSEMBLY 16TH DISTRICT, ,REP,RICO ELMORE,144
Beaver,HOPEWELL TWP 5,REP IN THE GENERAL ASSEMBLY 16TH DISTRICT, ,REP,Write-In Totals,3
Beaver,HOPEWELL TWP 6,Ballots Cast - Total, , ,Ballots Cast - Total,414
Beaver,HOPEWELL TWP 6,Ballots Cast - DEMOCRATIC, ,DEM,Ballots Cast - DEMOCRATIC,287
Beaver,HOPEWELL TWP 6,Ballots Cast - REPUBLICAN, ,REP,Ballots Cast - REPUBLICAN,127
Beaver,HOPEWELL TWP 6,Ballots Cast - NONPARTISAN, ,NPA,Ballots Cast - NONPARTISAN,0
Beaver,HOPEWELL TWP 6,Ballots Cast - Blank, , ,Ballots Cast - Blank,0
Beaver,HOPEWELL TWP 6,PRESIDENT OF THE UNITED STATES, ,DEM,BERNIE SANDERS,46
Beaver,HOPEWELL TWP 6,PRESIDENT OF THE UNITED STATES, ,DEM,JOSEPH R. BIDEN,213
Beaver,HOPEWELL TWP 6,PRESIDENT OF THE UNITED STATES, ,DEM,TULSI GABBARD,11
Beaver,HOPEWELL TWP 6,PRESIDENT OF THE UNITED STATES, ,DEM,Write-In Totals,13
Beaver,HOPEWELL TWP 6,ATTORNEY GENERAL, ,DEM,JOSH SHAPIRO,263
Beaver,HOPEWELL TWP 6,ATTORNEY GENERAL, ,DEM,Write-In Totals,5
Beaver,HOPEWELL TWP 6,AUDITOR GENERAL, ,DEM,H. SCOTT CONKLIN,9
Beaver,HOPEWELL TWP 6,AUDITOR GENERAL, ,DEM,MICHAEL LAMB,214
Beaver,HOPEWELL TWP 6,AUDITOR GENERAL, ,DEM,TRACIE FOUNTAIN,8
Beaver,HOPEWELL TWP 6,AUDITOR GENERAL, ,DEM,ROSE ROSIE MARIE DAVIS,5
Beaver,HOPEWELL TWP 6,AUDITOR GENERAL, ,DEM,NINA AHMAD,16
Beaver,HOPEWELL TWP 6,AUDITOR GENERAL, ,DEM,CHRISTINA M. HARTMAN,17
Beaver,HOPEWELL TWP 6,AUDITOR GENERAL, ,DEM,Write-In Totals,4
Beaver,HOPEWELL TWP 6,STATE TREASURER, ,DEM,JOE TORSELLA,249
Beaver,HOPEWELL TWP 6,STATE TREASURER, ,DEM,Write-In Totals,5
Beaver,HOPEWELL TWP 6,REPRESENTATIVE IN CONGRESS, ,DEM,CONOR LAMB,266
Beaver,HOPEWELL TWP 6,REPRESENTATIVE IN CONGRESS, ,DEM,Write-In Totals,11
Beaver,HOPEWELL TWP 6,REP IN THE GENERAL ASSEMBLY 16TH DISTRICT, ,DEM,ROBERT F. MATZIE,269
Beaver,HOPEWELL TWP 6,REP IN THE GENERAL ASSEMBLY 16TH DISTRICT, ,DEM,Write-In Totals,5
Beaver,HOPEWELL TWP 6,PRESIDENT OF THE UNITED STATES, ,REP,DONALD J. TRUMP,114
Beaver,HOPEWELL TWP 6,PRESIDENT OF THE UNITED STATES, ,REP,ROQUE ROCKY DE LA FUENTE,1
Beaver,HOPEWELL TWP 6,PRESIDENT OF THE UNITED STATES, ,REP,BILL WELD,3
Beaver,HOPEWELL TWP 6,PRESIDENT OF THE UNITED STATES, ,REP,Write-In Totals,7
Beaver,HOPEWELL TWP 6,ATTORNEY GENERAL, ,REP,HEATHER HEIDELBAUGH,118
Beaver,HOPEWELL TWP 6,ATTORNEY GENERAL, ,REP,Write-In Totals,2
Beaver,HOPEWELL TWP 6,AUDITOR GENERAL, ,REP,TIMOTHY DEFOOR,119
Beaver,HOPEWELL TWP 6,AUDITOR GENERAL, ,REP,Write-In Totals,2
Beaver,HOPEWELL TWP 6,STATE TREASURER, ,REP,STACY L. GARRITY,120
Beaver,HOPEWELL TWP 6,STATE TREASURER, ,REP,Write-In Totals,0
Beaver,HOPEWELL TWP 6,REPRESENTATIVE IN CONGRESS, ,REP,SEAN PARNELL,119
Beaver,HOPEWELL TWP 6,REPRESENTATIVE IN CONGRESS, ,REP,Write-In Totals,2
Beaver,HOPEWELL TWP 6,REP IN THE GENERAL ASSEMBLY 16TH DISTRICT, ,REP,RICO ELMORE,116
Beaver,HOPEWELL TWP 6,REP IN THE GENERAL ASSEMBLY 16TH DISTRICT, ,REP,Write-In Totals,2
Beaver,HOPEWELL TWP 7,Ballots Cast - Total, , ,Ballots Cast - Total,576
Beaver,HOPEWELL TWP 7,Ballots Cast - DEMOCRATIC, ,DEM,Ballots Cast - DEMOCRATIC,376
Beaver,HOPEWELL TWP 7,Ballots Cast - REPUBLICAN, ,REP,Ballots Cast - REPUBLICAN,200
Beaver,HOPEWELL TWP 7,Ballots Cast - NONPARTISAN, ,NPA,Ballots Cast - NONPARTISAN,0
Beaver,HOPEWELL TWP 7,Ballots Cast - Blank, , ,Ballots Cast - Blank,0
Beaver,HOPEWELL TWP 7,PRESIDENT OF THE UNITED STATES, ,DEM,BERNIE SANDERS,47
Beaver,HOPEWELL TWP 7,PRESIDENT OF THE UNITED STATES, ,DEM,JOSEPH R. BIDEN,279
Beaver,HOPEWELL TWP 7,PRESIDENT OF THE UNITED STATES, ,DEM,TULSI GABBARD,26
Beaver,HOPEWELL TWP 7,PRESIDENT OF THE UNITED STATES, ,DEM,Write-In Totals,17
Beaver,HOPEWELL TWP 7,ATTORNEY GENERAL, ,DEM,JOSH SHAPIRO,347
Beaver,HOPEWELL TWP 7,ATTORNEY GENERAL, ,DEM,Write-In Totals,6
Beaver,HOPEWELL TWP 7,AUDITOR GENERAL, ,DEM,H. SCOTT CONKLIN,11
Beaver,HOPEWELL TWP 7,AUDITOR GENERAL, ,DEM,MICHAEL LAMB,278
Beaver,HOPEWELL TWP 7,AUDITOR GENERAL, ,DEM,TRACIE FOUNTAIN,17
Beaver,HOPEWELL TWP 7,AUDITOR GENERAL, ,DEM,ROSE ROSIE MARIE DAVIS,8
Beaver,HOPEWELL TWP 7,AUDITOR GENERAL, ,DEM,NINA AHMAD,31
Beaver,HOPEWELL TWP 7,AUDITOR GENERAL, ,DEM,CHRISTINA M. HARTMAN,13
Beaver,HOPEWELL TWP 7,AUDITOR GENERAL, ,DEM,Write-In Totals,4
Beaver,HOPEWELL TWP 7,STATE TREASURER, ,DEM,JOE TORSELLA,327
Beaver,HOPEWELL TWP 7,STATE TREASURER, ,DEM,Write-In Totals,9
Beaver,HOPEWELL TWP 7,REPRESENTATIVE IN CONGRESS, ,DEM,CONOR LAMB,341
Beaver,HOPEWELL TWP 7,REPRESENTATIVE IN CONGRESS, ,DEM,Write-In Totals,13
Beaver,HOPEWELL TWP 7,REP IN THE GENERAL ASSEMBLY 16TH DISTRICT, ,DEM,ROBERT F. MATZIE,346
Beaver,HOPEWELL TWP 7,REP IN THE GENERAL ASSEMBLY 16TH DISTRICT, ,DEM,Write-In Totals,6
Beaver,HOPEWELL TWP 7,PRESIDENT OF THE UNITED STATES, ,REP,DONALD J. TRUMP,180
Beaver,HOPEWELL TWP 7,PRESIDENT OF THE UNITED STATES, ,REP,ROQUE ROCKY DE LA FUENTE,3
Beaver,HOPEWELL TWP 7,PRESIDENT OF THE UNITED STATES, ,REP,BILL WELD,11
Beaver,HOPEWELL TWP 7,PRESIDENT OF THE UNITED STATES, ,REP,Write-In Totals,3
Beaver,HOPEWELL TWP 7,ATTORNEY GENERAL, ,REP,HEATHER HEIDELBAUGH,182
Beaver,HOPEWELL TWP 7,ATTORNEY GENERAL, ,REP,Write-In Totals,3
Beaver,HOPEWELL TWP 7,AUDITOR GENERAL, ,REP,TIMOTHY DEFOOR,181
Beaver,HOPEWELL TWP 7,AUDITOR GENERAL, ,REP,Write-In Totals,3
Beaver,HOPEWELL TWP 7,STATE TREASURER, ,REP,STACY L. GARRITY,180
Beaver,HOPEWELL TWP 7,STATE TREASURER, ,REP,Write-In Totals,2
Beaver,HOPEWELL TWP 7,REPRESENTATIVE IN CONGRESS, ,REP,SEAN PARNELL,178
Beaver,HOPEWELL TWP 7,REPRESENTATIVE IN CONGRESS, ,REP,Write-In Totals,3
Beaver,HOPEWELL TWP 7,REP IN THE GENERAL ASSEMBLY 16TH DISTRICT, ,REP,RICO ELMORE,178
Beaver,HOPEWELL TWP 7,REP IN THE GENERAL ASSEMBLY 16TH DISTRICT, ,REP,Write-In Totals,5
Beaver,HOPEWELL TWP 8,Ballots Cast - Total, , ,Ballots Cast - Total,211
Beaver,HOPEWELL TWP 8,Ballots Cast - DEMOCRATIC, ,DEM,Ballots Cast - DEMOCRATIC,139
Beaver,HOPEWELL TWP 8,Ballots Cast - REPUBLICAN, ,REP,Ballots Cast - REPUBLICAN,72
Beaver,HOPEWELL TWP 8,Ballots Cast - NONPARTISAN, ,NPA,Ballots Cast - NONPARTISAN,0
Beaver,HOPEWELL TWP 8,Ballots Cast - Blank, , ,Ballots Cast - Blank,0
Beaver,HOPEWELL TWP 8,PRESIDENT OF THE UNITED STATES, ,DEM,BERNIE SANDERS,25
Beaver,HOPEWELL TWP 8,PRESIDENT OF THE UNITED STATES, ,DEM,JOSEPH R. BIDEN,99
Beaver,HOPEWELL TWP 8,PRESIDENT OF THE UNITED STATES, ,DEM,TULSI GABBARD,2
Beaver,HOPEWELL TWP 8,PRESIDENT OF THE UNITED STATES, ,DEM,Write-In Totals,10
Beaver,HOPEWELL TWP 8,ATTORNEY GENERAL, ,DEM,JOSH SHAPIRO,133
Beaver,HOPEWELL TWP 8,ATTORNEY GENERAL, ,DEM,Write-In Totals,0
Beaver,HOPEWELL TWP 8,AUDITOR GENERAL, ,DEM,H. SCOTT CONKLIN,1
Beaver,HOPEWELL TWP 8,AUDITOR GENERAL, ,DEM,MICHAEL LAMB,106
Beaver,HOPEWELL TWP 8,AUDITOR GENERAL, ,DEM,TRACIE FOUNTAIN,8
Beaver,HOPEWELL TWP 8,AUDITOR GENERAL, ,DEM,ROSE ROSIE MARIE DAVIS,4
Beaver,HOPEWELL TWP 8,AUDITOR GENERAL, ,DEM,NINA AHMAD,12
Beaver,HOPEWELL TWP 8,AUDITOR GENERAL, ,DEM,CHRISTINA M. HARTMAN,6
Beaver,HOPEWELL TWP 8,AUDITOR GENERAL, ,DEM,Write-In Totals,0
Beaver,HOPEWELL TWP 8,STATE TREASURER, ,DEM,JOE TORSELLA,129
Beaver,HOPEWELL TWP 8,STATE TREASURER, ,DEM,Write-In Totals,0
Beaver,HOPEWELL TWP 8,REPRESENTATIVE IN CONGRESS, ,DEM,CONOR LAMB,132
Beaver,HOPEWELL TWP 8,REPRESENTATIVE IN CONGRESS, ,DEM,Write-In Totals,0
Beaver,HOPEWELL TWP 8,REP IN THE GENERAL ASSEMBLY 16TH DISTRICT, ,DEM,ROBERT F. MATZIE,132
Beaver,HOPEWELL TWP 8,REP IN THE GENERAL ASSEMBLY 16TH DISTRICT, ,DEM,Write-In Totals,0
Beaver,HOPEWELL TWP 8,PRESIDENT OF THE UNITED STATES, ,REP,DONALD J. TRUMP,66
Beaver,HOPEWELL TWP 8,PRESIDENT OF THE UNITED STATES, ,REP,ROQUE ROCKY DE LA FUENTE,4
Beaver,HOPEWELL TWP 8,PRESIDENT OF THE UNITED STATES, ,REP,BILL WELD,1
Beaver,HOPEWELL TWP 8,PRESIDENT OF THE UNITED STATES, ,REP,Write-In Totals,0
Beaver,HOPEWELL TWP 8,ATTORNEY GENERAL, ,REP,HEATHER HEIDELBAUGH,65
Beaver,HOPEWELL TWP 8,ATTORNEY GENERAL, ,REP,Write-In Totals,1
Beaver,HOPEWELL TWP 8,AUDITOR GENERAL, ,REP,TIMOTHY DEFOOR,63
Beaver,HOPEWELL TWP 8,AUDITOR GENERAL, ,REP,Write-In Totals,2
Beaver,HOPEWELL TWP 8,STATE TREASURER, ,REP,STACY L. GARRITY,66
Beaver,HOPEWELL TWP 8,STATE TREASURER, ,REP,Write-In Totals,0
Beaver,HOPEWELL TWP 8,REPRESENTATIVE IN CONGRESS, ,REP,SEAN PARNELL,67
Beaver,HOPEWELL TWP 8,REPRESENTATIVE IN CONGRESS, ,REP,Write-In Totals,0
Beaver,HOPEWELL TWP 8,REP IN THE GENERAL ASSEMBLY 16TH DISTRICT, ,REP,RICO ELMORE,67
Beaver,HOPEWELL TWP 8,REP IN THE GENERAL ASSEMBLY 16TH DISTRICT, ,REP,Write-In Totals,0
Beaver,HOPEWELL TWP 9,Ballots Cast - Total, , ,Ballots Cast - Total,388
Beaver,HOPEWELL TWP 9,Ballots Cast - DEMOCRATIC, ,DEM,Ballots Cast - DEMOCRATIC,249
Beaver,HOPEWELL TWP 9,Ballots Cast - REPUBLICAN, ,REP,Ballots Cast - REPUBLICAN,139
Beaver,HOPEWELL TWP 9,Ballots Cast - NONPARTISAN, ,NPA,Ballots Cast - NONPARTISAN,0
Beaver,HOPEWELL TWP 9,Ballots Cast - Blank, , ,Ballots Cast - Blank,0
Beaver,HOPEWELL TWP 9,PRESIDENT OF THE UNITED STATES, ,DEM,BERNIE SANDERS,29
Beaver,HOPEWELL TWP 9,PRESIDENT OF THE UNITED STATES, ,DEM,JOSEPH R. BIDEN,194
Beaver,HOPEWELL TWP 9,PRESIDENT OF THE UNITED STATES, ,DEM,TULSI GABBARD,12
Beaver,HOPEWELL TWP 9,PRESIDENT OF THE UNITED STATES, ,DEM,Write-In Totals,10
Beaver,HOPEWELL TWP 9,ATTORNEY GENERAL, ,DEM,JOSH SHAPIRO,230
Beaver,HOPEWELL TWP 9,ATTORNEY GENERAL, ,DEM,Write-In Totals,1
Beaver,HOPEWELL TWP 9,AUDITOR GENERAL, ,DEM,H. SCOTT CONKLIN,6
Beaver,HOPEWELL TWP 9,AUDITOR GENERAL, ,DEM,MICHAEL LAMB,191
Beaver,HOPEWELL TWP 9,AUDITOR GENERAL, ,DEM,TRACIE FOUNTAIN,6
Beaver,HOPEWELL TWP 9,AUDITOR GENERAL, ,DEM,ROSE ROSIE MARIE DAVIS,2
Beaver,HOPEWELL TWP 9,AUDITOR GENERAL, ,DEM,NINA AHMAD,18
Beaver,HOPEWELL TWP 9,AUDITOR GENERAL, ,DEM,CHRISTINA M. HARTMAN,13
Beaver,HOPEWELL TWP 9,AUDITOR GENERAL, ,DEM,Write-In Totals,1
Beaver,HOPEWELL TWP 9,STATE TREASURER, ,DEM,JOE TORSELLA,230
