county,precinct,office,district,party,candidate,votes,election_day_votes,mail-in/absentee_votes,provisional_votes
Fayette,Dawson Borough - 14-01,School Director (4 Year),,,JENNIFER GRISENTHWAITE,0,0,0,0
Fayette,Dunbar Township 1 - 16-01,School Director (4 Year),,,JENNIFER GRISENTHWAITE,1,0,0,1
Fayette,Dunbar Township 2 - 16-02,School Director (4 Year),,,JENNIFER GRISENTHWAITE,0,0,0,0
Fayette,Dunbar  Borough - 18-01,School Director (4 Year),,,JENNIFER GRISENTHWAITE,0,0,0,0
Fayette,Saltlick Township - 62-01,School Director (4 Year),,,JENNIFER GRISENTHWAITE,0,0,0,0
Fayette,South Connellsville Borough - 66-01,School Director (4 Year),,,JENNIFER GRISENTHWAITE,0,0,0,0
Fayette,Springfield Township 1 - 70-01,School Director (4 Year),,,JENNIFER GRISENTHWAITE,0,0,0,0
Fayette,Springfield Township 2 - 70-02,School Director (4 Year),,,JENNIFER GRISENTHWAITE,0,0,0,0
Fayette,Vanderbilt Borough - 80-01,School Director (4 Year),,,JENNIFER GRISENTHWAITE,0,0,0,0
Fayette,Bullskin Township 1 - 08-01,School Director (4 Year),,,JENNIFER GRISENTHWAITHE,3,3,0,0
Fayette,Bullskin Township 2 - 08-02,School Director (4 Year),,,JENNIFER GRISENTHWAITHE,0,0,0,0
Fayette,Bullskin Township 3 - 08-03,School Director (4 Year),,,JENNIFER GRISENTHWAITHE,0,0,0,0
Fayette,Connellsville City 1- 10-01,School Director (4 Year),,,JENNIFER GRISENTHWAITHE,0,0,0,0
Fayette,Connellsville City 2- 10-02,School Director (4 Year),,,JENNIFER GRISENTHWAITHE,0,0,0,0
Fayette,Connellsville City 3- 10-03,School Director (4 Year),,,JENNIFER GRISENTHWAITHE,0,0,0,0
Fayette,Connellsville City 4- 10-04,School Director (4 Year),,,JENNIFER GRISENTHWAITHE,0,0,0,0
Fayette,Connellsville Township - 12-01,School Director (4 Year),,,JENNIFER GRISENTHWAITHE,0,0,0,0
Fayette,Dawson Borough - 14-01,School Director (4 Year),,,JENNIFER GRISENTHWAITHE,0,0,0,0
Fayette,Dunbar Township 1 - 16-01,School Director (4 Year),,,JENNIFER GRISENTHWAITHE,0,0,0,0
Fayette,Dunbar Township 2 - 16-02,School Director (4 Year),,,JENNIFER GRISENTHWAITHE,0,0,0,0
Fayette,Dunbar  Borough - 18-01,School Director (4 Year),,,JENNIFER GRISENTHWAITHE,0,0,0,0
Fayette,Saltlick Township - 62-01,School Director (4 Year),,,JENNIFER GRISENTHWAITHE,0,0,0,0
Fayette,South Connellsville Borough - 66-01,School Director (4 Year),,,JENNIFER GRISENTHWAITHE,0,0,0,0
Fayette,Springfield Township 1 - 70-01,School Director (4 Year),,,JENNIFER GRISENTHWAITHE,0,0,0,0
Fayette,Springfield Township 2 - 70-02,School Director (4 Year),,,JENNIFER GRISENTHWAITHE,0,0,0,0
Fayette,Vanderbilt Borough - 80-01,School Director (4 Year),,,JENNIFER GRISENTHWAITHE,0,0,0,0
Fayette,Bullskin Township 1 - 08-01,School Director (4 Year),,,GREG LINCOLN,1,1,0,0
Fayette,Bullskin Township 2 - 08-02,School Director (4 Year),,,GREG LINCOLN,0,0,0,0
Fayette,Bullskin Township 3 - 08-03,School Director (4 Year),,,GREG LINCOLN,0,0,0,0
Fayette,Connellsville City 1- 10-01,School Director (4 Year),,,GREG LINCOLN,0,0,0,0
Fayette,Connellsville City 2- 10-02,School Director (4 Year),,,GREG LINCOLN,0,0,0,0
Fayette,Connellsville City 3- 10-03,School Director (4 Year),,,GREG LINCOLN,0,0,0,0
Fayette,Connellsville City 4- 10-04,School Director (4 Year),,,GREG LINCOLN,0,0,0,0
Fayette,Connellsville Township - 12-01,School Director (4 Year),,,GREG LINCOLN,0,0,0,0
Fayette,Dawson Borough - 14-01,School Director (4 Year),,,GREG LINCOLN,0,0,0,0
Fayette,Dunbar Township 1 - 16-01,School Director (4 Year),,,GREG LINCOLN,0,0,0,0
Fayette,Dunbar Township 2 - 16-02,School Director (4 Year),,,GREG LINCOLN,0,0,0,0
Fayette,Dunbar  Borough - 18-01,School Director (4 Year),,,GREG LINCOLN,0,0,0,0
Fayette,Saltlick Township - 62-01,School Director (4 Year),,,GREG LINCOLN,0,0,0,0
Fayette,South Connellsville Borough - 66-01,School Director (4 Year),,,GREG LINCOLN,0,0,0,0
Fayette,Springfield Township 1 - 70-01,School Director (4 Year),,,GREG LINCOLN,0,0,0,0
Fayette,Springfield Township 2 - 70-02,School Director (4 Year),,,GREG LINCOLN,0,0,0,0
Fayette,Vanderbilt Borough - 80-01,School Director (4 Year),,,GREG LINCOLN,0,0,0,0
Fayette,Bullskin Township 1 - 08-01,School Director (4 Year),,,JENNIFER A GRISENTHWAITE,1,1,0,0
Fayette,Bullskin Township 2 - 08-02,School Director (4 Year),,,JENNIFER A GRISENTHWAITE,0,0,0,0
Fayette,Bullskin Township 3 - 08-03,School Director (4 Year),,,JENNIFER A GRISENTHWAITE,0,0,0,0
Fayette,Connellsville City 1- 10-01,School Director (4 Year),,,JENNIFER A GRISENTHWAITE,0,0,0,0
Fayette,Connellsville City 2- 10-02,School Director (4 Year),,,JENNIFER A GRISENTHWAITE,0,0,0,0
Fayette,Connellsville City 3- 10-03,School Director (4 Year),,,JENNIFER A GRISENTHWAITE,0,0,0,0
Fayette,Connellsville City 4- 10-04,School Director (4 Year),,,JENNIFER A GRISENTHWAITE,0,0,0,0
Fayette,Connellsville Township - 12-01,School Director (4 Year),,,JENNIFER A GRISENTHWAITE,0,0,0,0
Fayette,Dawson Borough - 14-01,School Director (4 Year),,,JENNIFER A GRISENTHWAITE,0,0,0,0
Fayette,Dunbar Township 1 - 16-01,School Director (4 Year),,,JENNIFER A GRISENTHWAITE,0,0,0,0
Fayette,Dunbar Township 2 - 16-02,School Director (4 Year),,,JENNIFER A GRISENTHWAITE,0,0,0,0
Fayette,Dunbar  Borough - 18-01,School Director (4 Year),,,JENNIFER A GRISENTHWAITE,0,0,0,0
Fayette,Saltlick Township - 62-01,School Director (4 Year),,,JENNIFER A GRISENTHWAITE,0,0,0,0
Fayette,South Connellsville Borough - 66-01,School Director (4 Year),,,JENNIFER A GRISENTHWAITE,0,0,0,0
Fayette,Springfield Township 1 - 70-01,School Director (4 Year),,,JENNIFER A GRISENTHWAITE,0,0,0,0
Fayette,Springfield Township 2 - 70-02,School Director (4 Year),,,JENNIFER A GRISENTHWAITE,0,0,0,0
Fayette,Vanderbilt Borough - 80-01,School Director (4 Year),,,JENNIFER A GRISENTHWAITE,0,0,0,0
Fayette,Bullskin Township 1 - 08-01,School Director (4 Year),,,HOWARD METZGER,1,1,0,0
Fayette,Bullskin Township 2 - 08-02,School Director (4 Year),,,HOWARD METZGER,0,0,0,0
Fayette,Bullskin Township 3 - 08-03,School Director (4 Year),,,HOWARD METZGER,0,0,0,0
Fayette,Connellsville City 1- 10-01,School Director (4 Year),,,HOWARD METZGER,0,0,0,0
Fayette,Connellsville City 2- 10-02,School Director (4 Year),,,HOWARD METZGER,0,0,0,0
Fayette,Connellsville City 3- 10-03,School Director (4 Year),,,HOWARD METZGER,0,0,0,0
Fayette,Connellsville City 4- 10-04,School Director (4 Year),,,HOWARD METZGER,0,0,0,0
Fayette,Connellsville Township - 12-01,School Director (4 Year),,,HOWARD METZGER,0,0,0,0
Fayette,Dawson Borough - 14-01,School Director (4 Year),,,HOWARD METZGER,0,0,0,0
Fayette,Dunbar Township 1 - 16-01,School Director (4 Year),,,HOWARD METZGER,0,0,0,0
Fayette,Dunbar Township 2 - 16-02,School Director (4 Year),,,HOWARD METZGER,0,0,0,0
Fayette,Dunbar  Borough - 18-01,School Director (4 Year),,,HOWARD METZGER,0,0,0,0
Fayette,Saltlick Township - 62-01,School Director (4 Year),,,HOWARD METZGER,0,0,0,0
Fayette,South Connellsville Borough - 66-01,School Director (4 Year),,,HOWARD METZGER,0,0,0,0
Fayette,Springfield Township 1 - 70-01,School Director (4 Year),,,HOWARD METZGER,0,0,0,0
Fayette,Springfield Township 2 - 70-02,School Director (4 Year),,,HOWARD METZGER,0,0,0,0
Fayette,Vanderbilt Borough - 80-01,School Director (4 Year),,,HOWARD METZGER,0,0,0,0
Fayette,Bullskin Township 1 - 08-01,School Director (4 Year),,,KYLE QUINN,1,1,0,0
Fayette,Bullskin Township 2 - 08-02,School Director (4 Year),,,KYLE QUINN,0,0,0,0
Fayette,Bullskin Township 3 - 08-03,School Director (4 Year),,,KYLE QUINN,0,0,0,0
Fayette,Connellsville City 1- 10-01,School Director (4 Year),,,KYLE QUINN,0,0,0,0
Fayette,Connellsville City 2- 10-02,School Director (4 Year),,,KYLE QUINN,0,0,0,0
Fayette,Connellsville City 3- 10-03,School Director (4 Year),,,KYLE QUINN,0,0,0,0
Fayette,Connellsville City 4- 10-04,School Director (4 Year),,,KYLE QUINN,0,0,0,0
Fayette,Connellsville Township - 12-01,School Director (4 Year),,,KYLE QUINN,0,0,0,0
Fayette,Dawson Borough - 14-01,School Director (4 Year),,,KYLE QUINN,0,0,0,0
Fayette,Dunbar Township 1 - 16-01,School Director (4 Year),,,KYLE QUINN,0,0,0,0
Fayette,Dunbar Township 2 - 16-02,School Director (4 Year),,,KYLE QUINN,0,0,0,0
Fayette,Dunbar  Borough - 18-01,School Director (4 Year),,,KYLE QUINN,0,0,0,0
Fayette,Saltlick Township - 62-01,School Director (4 Year),,,KYLE QUINN,0,0,0,0
Fayette,South Connellsville Borough - 66-01,School Director (4 Year),,,KYLE QUINN,0,0,0,0
Fayette,Springfield Township 1 - 70-01,School Director (4 Year),,,KYLE QUINN,0,0,0,0
Fayette,Springfield Township 2 - 70-02,School Director (4 Year),,,KYLE QUINN,0,0,0,0
Fayette,Vanderbilt Borough - 80-01,School Director (4 Year),,,KYLE QUINN,0,0,0,0
Fayette,Bullskin Township 1 - 08-01,School Director (4 Year),,,JUSTIN GILLOTT,1,1,0,0
Fayette,Bullskin Township 2 - 08-02,School Director (4 Year),,,JUSTIN GILLOTT,0,0,0,0
Fayette,Bullskin Township 3 - 08-03,School Director (4 Year),,,JUSTIN GILLOTT,0,0,0,0
Fayette,Connellsville City 1- 10-01,School Director (4 Year),,,JUSTIN GILLOTT,0,0,0,0
Fayette,Connellsville City 2- 10-02,School Director (4 Year),,,JUSTIN GILLOTT,0,0,0,0
Fayette,Connellsville City 3- 10-03,School Director (4 Year),,,JUSTIN GILLOTT,0,0,0,0
Fayette,Connellsville City 4- 10-04,School Director (4 Year),,,JUSTIN GILLOTT,0,0,0,0
Fayette,Connellsville Township - 12-01,School Director (4 Year),,,JUSTIN GILLOTT,0,0,0,0
Fayette,Dawson Borough - 14-01,School Director (4 Year),,,JUSTIN GILLOTT,0,0,0,0
Fayette,Dunbar Township 1 - 16-01,School Director (4 Year),,,JUSTIN GILLOTT,0,0,0,0
Fayette,Dunbar Township 2 - 16-02,School Director (4 Year),,,JUSTIN GILLOTT,0,0,0,0
Fayette,Dunbar  Borough - 18-01,School Director (4 Year),,,JUSTIN GILLOTT,0,0,0,0
Fayette,Saltlick Township - 62-01,School Director (4 Year),,,JUSTIN GILLOTT,0,0,0,0
Fayette,South Connellsville Borough - 66-01,School Director (4 Year),,,JUSTIN GILLOTT,0,0,0,0
Fayette,Springfield Township 1 - 70-01,School Director (4 Year),,,JUSTIN GILLOTT,0,0,0,0
Fayette,Springfield Township 2 - 70-02,School Director (4 Year),,,JUSTIN GILLOTT,0,0,0,0
Fayette,Vanderbilt Borough - 80-01,School Director (4 Year),,,JUSTIN GILLOTT,0,0,0,0
Fayette,Bullskin Township 1 - 08-01,School Director (4 Year),,,NYCHOLAS A PRICE,1,1,0,0
Fayette,Bullskin Township 2 - 08-02,School Director (4 Year),,,NYCHOLAS A PRICE,0,0,0,0
Fayette,Bullskin Township 3 - 08-03,School Director (4 Year),,,NYCHOLAS A PRICE,0,0,0,0
Fayette,Connellsville City 1- 10-01,School Director (4 Year),,,NYCHOLAS A PRICE,0,0,0,0
Fayette,Connellsville City 2- 10-02,School Director (4 Year),,,NYCHOLAS A PRICE,0,0,0,0
Fayette,Connellsville City 3- 10-03,School Director (4 Year),,,NYCHOLAS A PRICE,0,0,0,0
Fayette,Connellsville City 4- 10-04,School Director (4 Year),,,NYCHOLAS A PRICE,0,0,0,0
Fayette,Connellsville Township - 12-01,School Director (4 Year),,,NYCHOLAS A PRICE,0,0,0,0
Fayette,Dawson Borough - 14-01,School Director (4 Year),,,NYCHOLAS A PRICE,0,0,0,0
Fayette,Dunbar Township 1 - 16-01,School Director (4 Year),,,NYCHOLAS A PRICE,0,0,0,0
Fayette,Dunbar Township 2 - 16-02,School Director (4 Year),,,NYCHOLAS A PRICE,0,0,0,0
Fayette,Dunbar  Borough - 18-01,School Director (4 Year),,,NYCHOLAS A PRICE,0,0,0,0
Fayette,Saltlick Township - 62-01,School Director (4 Year),,,NYCHOLAS A PRICE,0,0,0,0
Fayette,South Connellsville Borough - 66-01,School Director (4 Year),,,NYCHOLAS A PRICE,0,0,0,0
Fayette,Springfield Township 1 - 70-01,School Director (4 Year),,,NYCHOLAS A PRICE,0,0,0,0
Fayette,Springfield Township 2 - 70-02,School Director (4 Year),,,NYCHOLAS A PRICE,0,0,0,0
Fayette,Vanderbilt Borough - 80-01,School Director (4 Year),,,NYCHOLAS A PRICE,0,0,0,0
Fayette,Bullskin Township 1 - 08-01,School Director (4 Year),,,CHERYL A HUDOCK,1,1,0,0
Fayette,Bullskin Township 2 - 08-02,School Director (4 Year),,,CHERYL A HUDOCK,0,0,0,0
Fayette,Bullskin Township 3 - 08-03,School Director (4 Year),,,CHERYL A HUDOCK,0,0,0,0
Fayette,Connellsville City 1- 10-01,School Director (4 Year),,,CHERYL A HUDOCK,0,0,0,0
Fayette,Connellsville City 2- 10-02,School Director (4 Year),,,CHERYL A HUDOCK,0,0,0,0
Fayette,Connellsville City 3- 10-03,School Director (4 Year),,,CHERYL A HUDOCK,0,0,0,0
Fayette,Connellsville City 4- 10-04,School Director (4 Year),,,CHERYL A HUDOCK,0,0,0,0
Fayette,Connellsville Township - 12-01,School Director (4 Year),,,CHERYL A HUDOCK,0,0,0,0
Fayette,Dawson Borough - 14-01,School Director (4 Year),,,CHERYL A HUDOCK,0,0,0,0
Fayette,Dunbar Township 1 - 16-01,School Director (4 Year),,,CHERYL A HUDOCK,0,0,0,0
Fayette,Dunbar Township 2 - 16-02,School Director (4 Year),,,CHERYL A HUDOCK,0,0,0,0
Fayette,Dunbar  Borough - 18-01,School Director (4 Year),,,CHERYL A HUDOCK,0,0,0,0
Fayette,Saltlick Township - 62-01,School Director (4 Year),,,CHERYL A HUDOCK,0,0,0,0
Fayette,South Connellsville Borough - 66-01,School Director (4 Year),,,CHERYL A HUDOCK,0,0,0,0
Fayette,Springfield Township 1 - 70-01,School Director (4 Year),,,CHERYL A HUDOCK,0,0,0,0
Fayette,Springfield Township 2 - 70-02,School Director (4 Year),,,CHERYL A HUDOCK,0,0,0,0
Fayette,Vanderbilt Borough - 80-01,School Director (4 Year),,,CHERYL A HUDOCK,0,0,0,0
Fayette,Bullskin Township 1 - 08-01,School Director (4 Year),,,CALVIN R PRICE JR,1,1,0,0
Fayette,Bullskin Township 2 - 08-02,School Director (4 Year),,,CALVIN R PRICE JR,0,0,0,0
Fayette,Bullskin Township 3 - 08-03,School Director (4 Year),,,CALVIN R PRICE JR,0,0,0,0
Fayette,Connellsville City 1- 10-01,School Director (4 Year),,,CALVIN R PRICE JR,0,0,0,0
Fayette,Connellsville City 2- 10-02,School Director (4 Year),,,CALVIN R PRICE JR,0,0,0,0
Fayette,Connellsville City 3- 10-03,School Director (4 Year),,,CALVIN R PRICE JR,0,0,0,0
Fayette,Connellsville City 4- 10-04,School Director (4 Year),,,CALVIN R PRICE JR,0,0,0,0
Fayette,Connellsville Township - 12-01,School Director (4 Year),,,CALVIN R PRICE JR,0,0,0,0
Fayette,Dawson Borough - 14-01,School Director (4 Year),,,CALVIN R PRICE JR,0,0,0,0
Fayette,Dunbar Township 1 - 16-01,School Director (4 Year),,,CALVIN R PRICE JR,0,0,0,0
Fayette,Dunbar Township 2 - 16-02,School Director (4 Year),,,CALVIN R PRICE JR,0,0,0,0
Fayette,Dunbar  Borough - 18-01,School Director (4 Year),,,CALVIN R PRICE JR,0,0,0,0
Fayette,Saltlick Township - 62-01,School Director (4 Year),,,CALVIN R PRICE JR,0,0,0,0
Fayette,South Connellsville Borough - 66-01,School Director (4 Year),,,CALVIN R PRICE JR,0,0,0,0
Fayette,Springfield Township 1 - 70-01,School Director (4 Year),,,CALVIN R PRICE JR,0,0,0,0
Fayette,Springfield Township 2 - 70-02,School Director (4 Year),,,CALVIN R PRICE JR,0,0,0,0
Fayette,Vanderbilt Borough - 80-01,School Director (4 Year),,,CALVIN R PRICE JR,0,0,0,0
Fayette,Bullskin Township 1 - 08-01,School Director (4 Year),,,DANIELLE R PRICE,1,1,0,0
Fayette,Bullskin Township 2 - 08-02,School Director (4 Year),,,DANIELLE R PRICE,0,0,0,0
Fayette,Bullskin Township 3 - 08-03,School Director (4 Year),,,DANIELLE R PRICE,0,0,0,0
Fayette,Connellsville City 1- 10-01,School Director (4 Year),,,DANIELLE R PRICE,0,0,0,0
Fayette,Connellsville City 2- 10-02,School Director (4 Year),,,DANIELLE R PRICE,0,0,0,0
Fayette,Connellsville City 3- 10-03,School Director (4 Year),,,DANIELLE R PRICE,0,0,0,0
Fayette,Connellsville City 4- 10-04,School Director (4 Year),,,DANIELLE R PRICE,0,0,0,0
Fayette,Connellsville Township - 12-01,School Director (4 Year),,,DANIELLE R PRICE,0,0,0,0
Fayette,Dawson Borough - 14-01,School Director (4 Year),,,DANIELLE R PRICE,0,0,0,0
Fayette,Dunbar Township 1 - 16-01,School Director (4 Year),,,DANIELLE R PRICE,0,0,0,0
Fayette,Dunbar Township 2 - 16-02,School Director (4 Year),,,DANIELLE R PRICE,0,0,0,0
Fayette,Dunbar  Borough - 18-01,School Director (4 Year),,,DANIELLE R PRICE,0,0,0,0
Fayette,Saltlick Township - 62-01,School Director (4 Year),,,DANIELLE R PRICE,0,0,0,0
Fayette,South Connellsville Borough - 66-01,School Director (4 Year),,,DANIELLE R PRICE,0,0,0,0
Fayette,Springfield Township 1 - 70-01,School Director (4 Year),,,DANIELLE R PRICE,0,0,0,0
Fayette,Springfield Township 2 - 70-02,School Director (4 Year),,,DANIELLE R PRICE,0,0,0,0
Fayette,Vanderbilt Borough - 80-01,School Director (4 Year),,,DANIELLE R PRICE,0,0,0,0
Fayette,Bullskin Township 1 - 08-01,School Director (4 Year),,,PAUL MEANS,1,1,0,0
Fayette,Bullskin Township 2 - 08-02,School Director (4 Year),,,PAUL MEANS,0,0,0,0
Fayette,Bullskin Township 3 - 08-03,School Director (4 Year),,,PAUL MEANS,0,0,0,0
Fayette,Connellsville City 1- 10-01,School Director (4 Year),,,PAUL MEANS,0,0,0,0
Fayette,Connellsville City 2- 10-02,School Director (4 Year),,,PAUL MEANS,0,0,0,0
Fayette,Connellsville City 3- 10-03,School Director (4 Year),,,PAUL MEANS,0,0,0,0
Fayette,Connellsville City 4- 10-04,School Director (4 Year),,,PAUL MEANS,0,0,0,0
Fayette,Connellsville Township - 12-01,School Director (4 Year),,,PAUL MEANS,0,0,0,0
Fayette,Dawson Borough - 14-01,School Director (4 Year),,,PAUL MEANS,0,0,0,0
Fayette,Dunbar Township 1 - 16-01,School Director (4 Year),,,PAUL MEANS,0,0,0,0
Fayette,Dunbar Township 2 - 16-02,School Director (4 Year),,,PAUL MEANS,0,0,0,0
Fayette,Dunbar  Borough - 18-01,School Director (4 Year),,,PAUL MEANS,0,0,0,0
Fayette,Saltlick Township - 62-01,School Director (4 Year),,,PAUL MEANS,0,0,0,0
Fayette,South Connellsville Borough - 66-01,School Director (4 Year),,,PAUL MEANS,0,0,0,0
Fayette,Springfield Township 1 - 70-01,School Director (4 Year),,,PAUL MEANS,0,0,0,0
Fayette,Springfield Township 2 - 70-02,School Director (4 Year),,,PAUL MEANS,0,0,0,0
Fayette,Vanderbilt Borough - 80-01,School Director (4 Year),,,PAUL MEANS,0,0,0,0
Fayette,Bullskin Township 1 - 08-01,School Director (4 Year),,,LEON SPINKS,1,1,0,0
Fayette,Bullskin Township 2 - 08-02,School Director (4 Year),,,LEON SPINKS,0,0,0,0
Fayette,Bullskin Township 3 - 08-03,School Director (4 Year),,,LEON SPINKS,0,0,0,0
Fayette,Connellsville City 1- 10-01,School Director (4 Year),,,LEON SPINKS,0,0,0,0
Fayette,Connellsville City 2- 10-02,School Director (4 Year),,,LEON SPINKS,0,0,0,0
Fayette,Connellsville City 3- 10-03,School Director (4 Year),,,LEON SPINKS,0,0,0,0
Fayette,Connellsville City 4- 10-04,School Director (4 Year),,,LEON SPINKS,0,0,0,0
Fayette,Connellsville Township - 12-01,School Director (4 Year),,,LEON SPINKS,0,0,0,0
Fayette,Dawson Borough - 14-01,School Director (4 Year),,,LEON SPINKS,0,0,0,0
Fayette,Dunbar Township 1 - 16-01,School Director (4 Year),,,LEON SPINKS,0,0,0,0
Fayette,Dunbar Township 2 - 16-02,School Director (4 Year),,,LEON SPINKS,0,0,0,0
Fayette,Dunbar  Borough - 18-01,School Director (4 Year),,,LEON SPINKS,0,0,0,0
Fayette,Saltlick Township - 62-01,School Director (4 Year),,,LEON SPINKS,0,0,0,0
Fayette,South Connellsville Borough - 66-01,School Director (4 Year),,,LEON SPINKS,0,0,0,0
Fayette,Springfield Township 1 - 70-01,School Director (4 Year),,,LEON SPINKS,0,0,0,0
Fayette,Springfield Township 2 - 70-02,School Director (4 Year),,,LEON SPINKS,0,0,0,0
Fayette,Vanderbilt Borough - 80-01,School Director (4 Year),,,LEON SPINKS,0,0,0,0
Fayette,Bullskin Township 1 - 08-01,School Director (4 Year),,,HEATHER NEIDERHISER,1,1,0,0
Fayette,Bullskin Township 2 - 08-02,School Director (4 Year),,,HEATHER NEIDERHISER,0,0,0,0
Fayette,Bullskin Township 3 - 08-03,School Director (4 Year),,,HEATHER NEIDERHISER,0,0,0,0
Fayette,Connellsville City 1- 10-01,School Director (4 Year),,,HEATHER NEIDERHISER,0,0,0,0
Fayette,Connellsville City 2- 10-02,School Director (4 Year),,,HEATHER NEIDERHISER,0,0,0,0
Fayette,Connellsville City 3- 10-03,School Director (4 Year),,,HEATHER NEIDERHISER,0,0,0,0
Fayette,Connellsville City 4- 10-04,School Director (4 Year),,,HEATHER NEIDERHISER,0,0,0,0
Fayette,Connellsville Township - 12-01,School Director (4 Year),,,HEATHER NEIDERHISER,1,1,0,0
Fayette,Dawson Borough - 14-01,School Director (4 Year),,,HEATHER NEIDERHISER,2,2,0,0
Fayette,Dunbar Township 1 - 16-01,School Director (4 Year),,,HEATHER NEIDERHISER,1,1,0,0
Fayette,Dunbar Township 2 - 16-02,School Director (4 Year),,,HEATHER NEIDERHISER,0,0,0,0
Fayette,Dunbar  Borough - 18-01,School Director (4 Year),,,HEATHER NEIDERHISER,2,2,0,0
Fayette,Saltlick Township - 62-01,School Director (4 Year),,,HEATHER NEIDERHISER,0,0,0,0
Fayette,South Connellsville Borough - 66-01,School Director (4 Year),,,HEATHER NEIDERHISER,0,0,0,0
Fayette,Springfield Township 1 - 70-01,School Director (4 Year),,,HEATHER NEIDERHISER,0,0,0,0
Fayette,Springfield Township 2 - 70-02,School Director (4 Year),,,HEATHER NEIDERHISER,0,0,0,0
Fayette,Vanderbilt Borough - 80-01,School Director (4 Year),,,HEATHER NEIDERHISER,0,0,0,0
Fayette,Bullskin Township 1 - 08-01,School Director (4 Year),,,BRYAN KISIEL,1,1,0,0
Fayette,Bullskin Township 2 - 08-02,School Director (4 Year),,,BRYAN KISIEL,0,0,0,0
Fayette,Bullskin Township 3 - 08-03,School Director (4 Year),,,BRYAN KISIEL,0,0,0,0
Fayette,Connellsville City 1- 10-01,School Director (4 Year),,,BRYAN KISIEL,0,0,0,0
Fayette,Connellsville City 2- 10-02,School Director (4 Year),,,BRYAN KISIEL,0,0,0,0
